DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,DSI,FEX_C,RAMA4D_D_R4,RAMA2D_D_R4,DPTO,ANO,MES,PERIODO,REGIS,P7250,P7260,P7280,P7310,P7320,P7350,P7360,P9460,P7390,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7422,P7422S1,P1806,P1519,P1883,OFICIO1,OFICIO2,RAMA2D_D,DSCY,RAMA4D_D
4707386,1,2,1,05,1,1,1010.4455073,4711,47,05,2018,09,201809,70,4,48,1,2,12,1,6,2,1,,,,,,,,1,2,,781242,2,,84,45,52,1,5211
4707391,1,3,1,05,1,1,772.75270119,4321,43,05,2018,09,201809,70,28,48,1,2,28,1,9,2,1,,,,,,,,1,2,,800000,2,,38,03,64,2,6421
4707406,1,2,1,11,1,1,2255.3004882,6412,64,11,2018,09,201809,70,4,48,1,2,48,1,9,2,2,,,,,,,,1,2,,2500000,2,,21,39,65,1,6512
4707408,1,2,1,13,1,1,470.74249178,,,13,2018,09,201809,70,6,48,1,1,,,,,,,,,,,,,,,,1000000,,,45,,,1,
4707425,1,2,1,15,1,1,56.360558371,4771,47,15,2018,09,201809,70,12,48,1,2,12,1,3,1,1,,,,,,,,1,2,,1200000,2,,45,45,52,1,5233
4707427,1,1,1,15,1,1,113.22816413,,,15,2018,09,201809,70,4,48,1,1,,,,,,,,,,,,,,,,781242,,,44,,,1,
4707428,1,2,1,15,1,1,145.14443021,4759,47,15,2018,09,201809,70,16,48,1,2,16,1,9,2,2,,,,,,,,1,2,,781242,2,,45,45,52,2,5239
4707436,1,2,1,15,1,1,82.771655192,,,15,2018,09,201809,70,53,40,2,1,,,,,,,,,,,,,,,,1500000,,,03,,,2,
4707437,1,2,1,15,1,1,134.30216726,4520,45,15,2018,09,201809,70,8,48,1,2,8,1,2,2,7,,,,,,,,1,2,,781242,2,,45,84,50,1,5020
4707450,1,1,1,15,1,1,134.88333655,6511,65,15,2018,09,201809,70,6,48,1,2,6,1,9,2,7,,,,,,,,1,2,,781242,2,,45,45,66,1,6601
4707451,1,2,1,15,1,1,49.893636364,8610,86,15,2018,09,201809,70,96,48,1,2,36,1,7,2,2,,,,,,,,1,2,,781242,2,,55,55,85,2,8511
4707452,1,2,1,15,1,1,49.893636364,,,15,2018,09,201809,70,10,48,1,1,,,,,,,,,,,,,,,,781242,,,53,,,1,
4707455,1,1,1,15,1,1,104.56374248,,,15,2018,09,201809,70,24,30,1,1,,,,,,,,,,,,,,,,781242,,,32,,,2,
4707459,1,2,1,15,1,1,121.08611315,4210,42,15,2018,09,201809,70,4,48,1,2,4,1,3,2,8,,,,,,,,1,1,781200,781200,2,,95,95,45,1,4530
4707461,1,2,1,15,1,1,91.367958189,5611,56,15,2018,09,201809,70,16,48,1,2,36,1,3,2,1,,,,,,,,1,2,,781242,2,,53,53,55,2,5521
4707466,1,3,1,15,1,1,49.893636364,4210,42,15,2018,09,201809,70,2,48,1,2,2,4,2,2,3,1,,1,,,,,,1,1500000,1500000,1,2,02,02,45,1,4530
4707487,1,2,1,15,1,1,64.166621397,9609,96,15,2018,09,201809,70,1,48,4,2,2,4,1,2,1,,,,,,,,1,1,100000,781242,2,,59,59,93,1,9309
4707491,1,2,1,17,1,1,242.72121505,9700,97,17,2018,09,201809,70,12,24,1,2,16,3,1,2,2,,,,,,,,1,2,,400000,2,,53,54,95,1,9500
4707494,1,2,1,17,1,1,196.006244,5611,56,17,2018,09,201809,70,28,48,1,2,28,1,3,2,2,,,,,,,,1,2,,781242,2,,45,53,55,2,5521
4707496,1,2,1,17,1,1,224.64777868,7310,73,17,2018,09,201809,70,3,48,1,2,32,1,9,2,3,,,1,,,,,,2,,2000000,2,,16,41,74,1,7430
4707504,1,2,1,17,1,1,219.0178196,5611,56,17,2018,09,201809,70,28,48,1,2,28,1,3,2,2,,,,,,,,1,2,,781242,2,,53,97,55,2,5521
4707534,1,2,1,17,1,1,235.56040044,9700,97,17,2018,09,201809,70,24,48,1,2,24,3,1,2,2,,,,,,,,1,2,,781242,2,,55,54,95,2,9500
4707536,1,1,1,17,1,1,233.79445179,9700,97,17,2018,09,201809,70,52,52,1,2,52,3,1,2,2,,,,,,,,1,2,,781242,2,,55,54,95,2,9500
4707540,1,6,1,17,1,1,200.76188153,3240,32,17,2018,09,201809,70,52,50,1,2,52,1,3,2,1,,,,,,,,1,2,,781242,2,,98,83,36,2,3699
4707547,1,3,1,17,1,1,196.66566111,8810,88,17,2018,09,201809,70,1,48,1,2,6,1,9,2,2,,,,,,,,1,2,,1500000,2,,02,19,85,1,8532
4707554,1,3,1,17,1,1,199.86037715,8412,84,17,2018,09,201809,70,144,48,1,2,144,4,9,2,4,,,,,,,,1,2,,781242,2,,45,38,74,2,7414
4707556,1,2,1,17,1,1,181.46202437,6512,65,17,2018,09,201809,70,72,48,1,2,72,1,9,2,2,,,,,,,,1,2,,781242,2,,33,45,65,2,6512
4707559,1,1,1,17,1,1,189.76505406,9700,97,17,2018,09,201809,70,24,50,1,2,24,3,1,2,2,,,,,,,,1,2,,800000,2,,55,54,95,2,9500
4707561,1,1,1,17,1,1,182.87256405,1040,10,17,2018,09,201809,70,40,48,1,2,40,1,9,2,7,,,,,,,,1,2,,1500000,2,,05,77,15,2,1530
4707561,1,3,1,17,1,1,182.87256405,8610,86,17,2018,09,201809,70,36,48,1,2,36,1,9,2,8,,,,,,,,1,2,,781242,2,,59,59,85,2,8511
4707562,1,1,1,17,1,1,207.78736716,8730,87,17,2018,09,201809,70,12,48,1,2,54,1,9,2,1,,,,,,,,1,2,,2500000,2,,19,21,85,1,8532
4707565,1,3,1,17,1,1,272.47310055,1521,15,17,2018,09,201809,70,32,48,1,2,32,1,9,2,8,,,,,,,,1,2,,781242,2,,79,79,19,2,1929
4707570,1,1,1,17,1,1,207.24378216,8220,82,17,2018,09,201809,70,2,48,1,2,2,1,4,2,2,,,,,,,,1,1,940000,781242,2,,45,38,64,1,6421
4707578,1,2,1,17,1,1,172.98479112,5630,56,17,2018,09,201809,70,16,48,1,2,3,1,2,2,2,,,,,,,,1,1,50000,781242,2,,51,51,55,2,5530
4707579,1,2,1,17,1,1,199.78022857,4723,47,17,2018,09,201809,70,4,48,1,2,4,1,4,2,1,,,,,,,,1,1,600000,781242,2,,33,37,52,1,5223
4707593,1,3,1,18,1,1,36.461973447,4771,47,18,2018,09,201809,70,8,40,1,2,8,1,3,2,1,,,,,,,,1,2,,800000,2,,45,45,52,1,5233
4707602,1,1,1,18,1,1,103.73807872,4620,46,18,2018,09,201809,70,52,48,1,2,106,1,4,2,2,,,,,,,,1,2,,781000,2,,44,33,51,2,5126
4707605,1,1,1,18,1,1,109.0978205,4773,47,18,2018,09,201809,70,1,20,1,2,8,1,3,2,7,,,,,,,,1,2,,450000,2,,45,45,52,1,5231
4707630,1,2,1,19,1,1,131.67652398,3110,31,19,2018,09,201809,70,12,40,1,2,12,1,3,2,1,,,,,,,,1,2,,720000,2,,53,81,36,1,3611
4707642,1,2,1,19,1,1,113.78579411,7110,71,19,2018,09,201809,70,2,48,1,2,2,1,7,2,7,,,,,,,,1,2,,2500000,2,,02,02,45,1,4530
4707646,1,1,1,19,1,1,95.904060831,5611,56,19,2018,09,201809,70,32,48,1,2,32,1,3,2,1,,,,,,,,1,2,,781242,2,,45,53,55,2,5521
4707658,1,1,1,23,1,1,135.40883233,8513,85,23,2018,09,201809,70,8,48,1,2,8,1,7,2,3,,,,,,,,1,2,,1200000,2,,13,13,80,1,8011
4707658,1,2,1,23,1,1,135.40883233,8610,86,23,2018,09,201809,70,4,48,1,2,48,1,8,2,1,,,,,,,,1,2,,800000,2,,59,59,85,1,8511
4707661,1,1,1,23,1,1,215.09526863,2511,25,23,2018,09,201809,70,4,48,1,2,4,1,2,2,1,,,,,,,,1,1,500000,781242,2,,45,87,28,1,2811
4707666,1,3,1,23,1,1,85.047510434,,,23,2018,09,201809,70,16,40,1,1,,,,,,,,,,,,,,,,781242,,,59,,,2,
4707668,1,3,1,23,1,1,216.66621982,8422,84,23,2018,09,201809,70,10,48,1,2,10,2,9,2,1,,,,,,,,1,2,,781242,2,,58,58,75,1,7522
4707671,1,1,1,23,1,1,85.047510434,5221,52,23,2018,09,201809,70,48,48,1,2,48,1,2,2,1,,,,,,,,1,2,,800000,2,,58,58,63,2,6331
4707672,1,3,1,23,1,1,160.57374543,,,23,2018,09,201809,70,20,48,1,1,,,,,,,,,,,,,,,,781242,,,32,,,2,
4707674,1,4,1,23,1,1,124.09050195,4112,41,23,2018,09,201809,70,48,48,1,2,48,1,4,2,1,,,,,,,,1,2,,1000000,2,,58,58,45,2,4521
4707679,1,3,1,27,1,1,46.557955729,,,27,2018,09,201809,70,4,30,1,1,,,,,,,,,,,,,,,,800000,,,77,,,1,
4707681,1,1,1,27,1,1,74.316192926,8530,85,27,2018,09,201809,70,4,30,1,2,4,1,7,2,3,,,,,,1,,,1,405000,781242,2,,53,53,80,1,8042
4707683,1,2,1,27,1,1,37.057939691,5619,56,27,2018,09,201809,70,12,48,1,2,12,1,4,2,1,,,,,,,,1,2,,500000,2,,53,53,55,1,5529
4707685,1,1,1,27,1,1,56.275119342,8413,84,27,2018,09,201809,70,16,40,4,2,16,4,9,2,2,,,,,,,,1,2,,400000,2,,54,54,91,2,9199
4707687,1,4,1,27,1,1,57.164125509,,,27,2018,09,201809,70,16,40,1,1,,,,,,,,,,,,,,,,400000,,,03,,,2,
4707689,1,2,1,27,1,1,70.067484249,5611,56,27,2018,09,201809,70,44,40,1,2,44,1,4,2,1,,,,,,1,,,2,,800000,2,,53,77,55,2,5521
4707691,1,1,1,27,1,1,90.080805825,5511,55,27,2018,09,201809,70,8,40,1,2,8,1,5,2,1,,,,,,1,,,2,,831000,2,,84,84,55,1,5511
4707694,1,1,1,27,1,1,73.716458097,3312,33,27,2018,09,201809,70,36,40,1,2,124,1,6,2,1,,,,,,,,1,2,,831000,2,,03,03,52,2,5271
4707694,1,2,1,27,1,1,73.716458097,8530,85,27,2018,09,201809,70,40,40,2,2,40,2,9,2,8,,,,,,,,1,2,,900000,2,,13,13,80,2,8042
4707695,1,3,1,27,1,1,120.77049503,4921,49,27,2018,09,201809,70,4,40,4,2,4,4,1,2,1,,,,,,,,1,2,,800000,2,,95,98,60,1,6031
4707695,1,4,1,27,1,1,120.77049503,0722,07,27,2018,09,201809,70,4,40,1,2,36,4,2,2,1,,,,,,,,1,2,,850000,2,,45,71,13,1,1320
4707697,1,4,1,27,1,1,65.029730165,,,27,2018,09,201809,70,48,40,2,1,,,,,,,,,,,,,,,,2000000,,,13,,,2,
4707704,1,1,1,41,1,1,179.3622404,4632,46,41,2018,09,201809,70,4,48,1,2,4,1,9,2,1,,,,,,,,1,2,,781800,2,,45,45,51,1,5127
4707717,1,3,1,41,1,1,148.65404673,5224,52,41,2018,09,201809,70,48,48,4,2,48,4,1,2,1,,,,,,,,1,2,,800000,2,,97,97,63,2,6310
4707728,1,2,1,44,1,1,38.547033959,4112,41,44,2018,09,201809,70,259,48,1,2,780,4,2,2,1,,,,,,,,1,2,,781242,2,,97,95,45,2,4521
4707736,1,1,1,44,1,1,40.807246414,8423,84,44,2018,09,201809,70,40,40,1,2,99,2,9,2,1,,,1,,,,,,2,,1500000,3,,58,58,75,2,7524
4707740,1,2,1,44,1,1,56.484179915,4719,47,44,2018,09,201809,70,16,40,1,2,16,1,9,2,1,,,,,,,,1,2,,1500000,2,,44,45,52,2,5211
4707746,1,6,1,47,1,1,162.20089923,,,47,2018,09,201809,70,2,48,1,1,,,,,,,,,,,,,,,,780000,,,03,,,1,
4707754,1,3,1,47,1,1,99.786465855,8610,86,47,2018,09,201809,70,18,48,1,2,18,1,9,2,4,,,,,,,,1,2,,3000000,2,,06,06,85,2,8511
4707780,1,1,1,47,1,1,158.67473887,1089,10,47,2018,09,201809,70,32,48,1,2,4,4,1,2,4,,,,,,,,1,2,,98,2,,53,53,15,2,1589
4707782,1,1,1,47,1,1,147.15374434,9700,97,47,2018,09,201809,70,4,24,3,2,48,3,1,2,1,,,,,,,,1,2,,500000,2,,54,54,95,1,9500
4707785,1,2,1,47,1,1,165.51079228,9700,97,47,2018,09,201809,70,20,30,1,2,24,3,1,2,1,,,,,,,,1,2,,500000,2,,55,54,95,2,9500
4707785,1,6,1,47,1,1,165.51079228,1081,10,47,2018,09,201809,70,3,48,1,2,3,1,9,2,1,,,,,,,,1,2,,781000,2,,39,45,15,1,1551
4707788,1,3,1,47,1,1,108.05977326,8610,86,47,2018,09,201809,70,4,48,1,2,8,1,9,2,1,,,,,,1,,,2,,800000,2,,58,58,85,1,8511
4707790,1,4,1,47,1,1,171.07176625,,,47,2018,09,201809,70,48,48,1,1,,,,,,,,,,,,,,,,800000,,,39,,,2,
4707798,1,2,1,50,1,1,271.89554134,5511,55,50,2018,09,201809,70,28,48,1,2,32,1,3,2,2,,,,,,,,1,2,,800000,2,,39,39,55,2,5511
4707799,1,3,1,50,1,1,177.12382556,1104,11,50,2018,09,201809,70,8,70,1,2,8,1,9,2,4,,,1,,,,,,2,,1500000,2,,45,45,15,1,1594
4707802,1,3,1,50,1,1,192.78184759,,,50,2018,09,201809,70,24,48,1,1,,,,,,,,,,,,,,,,800000,,,83,,,2,
4707809,1,1,1,50,1,1,274.91797607,5629,56,50,2018,09,201809,70,120,48,1,2,520,2,9,2,2,,,,,,,,1,2,,1500000,2,,39,39,52,2,5211
4707812,2,1,2,50,1,1,154.851327,5619,56,50,2018,09,201809,70,6,48,1,2,6,1,2,2,1,,,,,,,,1,2,,800000,2,,53,53,55,1,5529
4707820,1,1,1,50,1,1,256.98299479,4111,41,50,2018,09,201809,70,20,48,1,2,5,1,2,2,3,,,,,,,,1,2,,800000,2,,58,95,45,2,4552
4707820,1,4,1,50,1,1,256.98299479,5611,56,50,2018,09,201809,70,2,48,4,2,4,1,2,2,4,,,,,,,,1,2,,1500000,2,,02,53,55,1,5521
4707822,1,3,1,50,1,1,182.08368904,9609,96,50,2018,09,201809,70,5,40,4,2,40,4,1,2,7,,,,,,,,1,2,,98,2,,74,74,24,1,2423
4707823,1,3,1,50,1,1,244.38725489,4772,47,50,2018,09,201809,70,7,48,1,2,8,1,2,2,2,,,,,,,,1,1,650000,900000,2,,45,45,52,1,5233
4707838,1,1,1,50,1,1,205.72507831,9411,94,50,2018,09,201809,70,24,48,1,2,24,1,9,2,4,,,,,,,,1,2,,1300000,2,,32,33,91,2,9111
4707841,1,2,1,50,1,1,269.95724062,4210,42,50,2018,09,201809,70,16,48,1,2,18,1,4,2,2,,,,,,,,1,2,,1000000,2,,03,03,45,2,4530
4707842,1,1,1,50,1,1,163.38718482,9700,97,50,2018,09,201809,70,254,48,3,2,416,3,1,2,1,,,,,,,,1,2,,800000,2,,54,54,95,2,9500
4707842,1,4,1,50,1,1,163.38718482,8559,85,50,2018,09,201809,70,4,48,1,2,3,4,1,2,1,,,,,,,,1,2,,900000,2,,32,13,80,1,8060
4707849,1,1,1,50,1,1,168.91166596,4111,41,50,2018,09,201809,70,24,60,4,2,24,4,1,2,1,,,,,,,,1,2,,900000,2,,95,95,45,2,4552
4707856,1,2,1,50,1,1,285.07016328,4921,49,50,2018,09,201809,70,4,48,1,2,4,1,9,2,3,,,,,,,,1,2,,900000,2,,30,30,60,1,6022
4707866,1,1,1,50,1,1,191.84096758,4111,41,50,2018,09,201809,70,52,48,4,2,8,4,1,2,4,,,,,,,,1,2,,800000,2,,95,95,45,2,4552
4707867,1,1,1,50,1,1,157.16463938,6820,68,50,2018,09,201809,70,4,48,1,2,4,1,9,2,1,,,,,,,,1,2,,800000,2,,55,55,70,1,7020
4707867,1,2,1,50,1,1,157.16463938,4754,47,50,2018,09,201809,70,12,48,1,2,12,1,2,2,1,,,,,,,,1,2,,800000,2,,45,45,52,1,5237
4707867,1,4,1,50,1,1,157.16463938,4719,47,50,2018,09,201809,70,20,48,1,2,20,1,9,2,1,,,,,,,,1,2,,800000,2,,53,55,52,2,5233
4707870,1,2,1,50,1,1,289.33569601,9700,97,50,2018,09,201809,70,52,48,1,2,52,3,1,2,2,,,,,,,,1,2,,750000,2,,55,54,95,2,9500
4707875,1,1,1,50,1,1,275.43213355,2511,25,50,2018,09,201809,70,24,84,1,2,24,1,5,2,8,,,,,,,,1,2,,1000000,2,,83,83,26,2,2699
4707875,1,2,1,50,1,1,275.43213355,2511,25,50,2018,09,201809,70,104,48,1,2,52,1,5,2,8,,,,,,,,1,2,,781242,2,,39,32,26,2,2699
4707876,1,1,1,50,1,1,220.44481919,4111,41,50,2018,09,201809,70,28,48,1,2,28,1,2,2,1,,,,,,,,1,2,,800000,2,,95,95,45,2,4552
4707878,1,1,1,50,1,1,249.0907884,5511,55,50,2018,09,201809,70,98,48,1,2,306,1,2,2,2,,,,,,,,1,2,,742242,2,,54,54,55,2,5511
4707878,1,2,1,50,1,1,249.0907884,8010,80,50,2018,09,201809,70,52,48,1,2,52,1,9,2,7,,,,,,,,1,2,,741242,2,,39,34,74,2,7492
4707885,1,1,1,50,1,1,313.57123967,4711,47,50,2018,09,201809,70,104,48,1,2,104,4,1,2,1,,,,1,,,,,2,,800000,2,,58,45,51,2,5125
4707885,1,3,1,50,1,1,313.57123967,8430,84,50,2018,09,201809,70,29,60,2,2,29,2,6,2,1,,,,,,,,1,2,,2000000,2,,07,07,75,2,7512
4707885,1,4,1,50,1,1,313.57123967,5630,56,50,2018,09,201809,70,16,30,1,2,68,1,4,2,2,,,,,,,,1,2,,781200,2,,45,53,55,2,5530
4707895,1,2,1,50,1,1,368.93121862,4771,47,50,2018,09,201809,70,56,48,4,2,52,1,1,2,1,,,,,,,,1,2,,900000,2,,57,45,52,2,5233
4707903,1,2,1,50,1,1,278.48285231,7912,79,50,2018,09,201809,70,52,48,1,2,56,1,4,2,1,,,,,,,,1,2,,900000,2,,21,44,63,2,6340
4707907,1,1,1,50,1,1,173.4033922,7810,78,50,2018,09,201809,70,28,48,1,2,28,1,9,2,1,,,,,,,,1,2,,800000,2,,55,55,74,2,7491
4707911,1,2,1,52,1,1,171.92147346,8692,86,52,2018,09,201809,70,24,48,1,2,24,1,2,2,1,,,,,,,,1,1,300000,1000000,2,,59,59,85,2,8515
4707924,1,1,1,52,1,1,153.85429872,8551,85,52,2018,09,201809,70,99,48,1,2,99,1,3,2,1,,,1,,,,,,2,,2000000,1,4,09,13,80,2,8060
4707934,2,2,2,52,1,1,180.25435198,5630,56,52,2018,09,201809,70,8,24,1,2,12,1,4,2,1,,,,,,,,1,1,100000,600000,2,,45,33,55,1,5530
4707939,1,1,1,52,1,1,168.15898216,8415,84,52,2018,09,201809,70,32,40,1,2,12,2,9,2,5,,,,,,,,1,1,600000,786000,2,,45,39,75,2,7512
4707946,1,2,1,52,1,1,186.51474238,9601,96,52,2018,09,201809,70,4,24,4,2,4,4,1,2,1,,,,,,,,1,1,50000,150000,2,,56,56,93,1,9301
4707950,1,2,1,54,1,1,440.45551913,8010,80,54,2018,09,201809,70,16,48,1,2,364,1,4,2,1,1,,,,,,,,2,,900000,1,1,32,32,74,2,7492
4707950,1,3,1,54,1,1,440.45551913,,,54,2018,09,201809,70,6,40,4,1,,,,,,,,,,,,,,,,750000,,,12,,,1,
4707966,1,1,1,54,1,1,402.31788575,4111,41,54,2018,09,201809,70,6,50,4,2,12,4,1,2,1,,,,,,,,1,2,,800000,2,,95,95,45,1,4521
4707973,1,2,1,54,1,1,959.05808471,1513,15,54,2018,09,201809,70,8,8,4,2,8,4,1,2,1,,,,,,,,1,2,,850000,2,,79,79,19,1,1922
4707982,1,1,1,54,1,1,333.68419356,5619,56,54,2018,09,201809,70,4,48,1,2,10,4,1,2,1,,,,,,,,1,2,,789500,2,,55,77,55,1,5529
4707985,1,3,1,54,1,1,428.19469179,,,54,2018,09,201809,70,3,48,1,1,,,,,,,,,,,,,,,,780000,,,45,,,1,
4707985,1,5,1,54,1,1,428.19469179,4111,41,54,2018,09,201809,70,2,50,1,2,2,1,3,2,1,,,,,,,,1,1,920000,850000,2,,95,95,45,1,4521
4707989,1,2,1,54,1,1,428.49701791,4789,47,54,2018,09,201809,70,3,48,1,2,4,4,1,2,7,,,,,,,,1,1,300000,500000,2,,45,45,52,1,5262
4707994,1,5,1,54,1,1,445.20985441,5611,56,54,2018,09,201809,70,4,48,1,2,8,1,4,2,8,,,,,,,,1,2,,781242,2,,45,53,55,1,5521
4708001,1,1,1,63,1,1,119.88345917,8121,81,63,2018,09,201809,70,2,40,4,2,2,4,1,2,1,,,,,,,,1,1,40000,300000,2,,55,55,74,1,7493
4708003,1,2,1,63,1,1,197.95107741,8121,81,63,2018,09,201809,70,32,40,1,2,36,4,1,2,1,,,,,,,,1,2,,781242,2,,55,55,74,2,7493
4708006,1,1,1,63,1,1,186.03705107,6820,68,63,2018,09,201809,70,32,48,1,2,12,1,3,2,1,,,,,,,,1,2,,781242,2,,45,58,70,2,7020
4708013,1,3,1,63,1,1,143.1629287,4111,41,63,2018,09,201809,70,1,54,4,2,1,4,1,2,1,,,,,,,,1,1,1500000,1500000,2,,95,95,45,1,4521
4708015,1,3,1,63,1,1,184.84254096,5221,52,63,2018,09,201809,70,24,48,4,2,24,4,1,2,1,,,,,,,,1,2,,400000,2,,58,58,63,2,6331
4708019,1,4,1,63,1,1,182.92304479,8530,85,63,2018,09,201809,70,30,30,1,2,32,4,9,2,2,,,,,,,,1,2,,1200000,2,,05,05,80,2,8050
4708020,1,2,1,63,1,1,182.1328777,6910,69,63,2018,09,201809,70,7,40,4,2,60,1,2,2,2,,,,,,,,1,2,,1200000,2,,12,12,74,1,7411
4708021,1,2,1,63,1,1,77.809395248,8121,81,63,2018,09,201809,70,1,40,4,2,1,4,1,2,2,,,,,,,,1,1,280000,500000,2,,55,55,74,1,7493
4708023,1,3,1,63,1,1,162.49021824,5221,52,63,2018,09,201809,70,32,48,1,2,32,1,9,2,1,,,,,,,,1,2,,800000,2,,95,55,63,2,6331
4708024,1,5,1,63,1,1,311.23758099,6110,61,63,2018,09,201809,70,4,40,1,2,12,2,9,2,3,,,,,,,,1,2,,1200000,2,,08,08,64,1,6421
4708026,1,3,1,63,1,1,210.52123379,,,63,2018,09,201809,70,4,30,1,1,,,,,,,,,,,,,,,,450000,,,59,,,1,
4708028,1,1,1,63,1,1,311.23758099,4923,49,63,2018,09,201809,70,2,48,1,2,2,1,7,2,1,,,,,,,,1,1,1200000,1200000,2,,98,98,60,1,6041
4708038,1,3,1,63,1,1,127.46692852,,,63,2018,09,201809,70,52,40,1,1,,,,,,,,,,,,,,,,781000,,,18,,,2,
4708039,1,1,1,63,1,1,114.47866523,6110,61,63,2018,09,201809,70,10,48,4,2,10,4,9,2,1,,,,,,,,1,2,,1000000,2,,98,98,64,1,6425
4708040,1,2,1,63,1,1,179.97789293,8121,81,63,2018,09,201809,70,12,40,1,2,16,4,1,2,8,,,,,,,,1,2,,781242,2,,33,55,74,1,7493
4708042,1,2,1,63,1,1,184.77513809,1081,10,63,2018,09,201809,70,45,40,1,2,45,1,3,2,2,,,,,,,,1,2,,781242,2,,53,53,15,2,1551
4708043,1,3,1,63,1,1,231.01447913,4112,41,63,2018,09,201809,70,52,60,1,2,20,4,1,2,1,,,,,,,,1,2,,700000,2,,59,38,45,2,4521
4708047,1,1,1,63,1,1,127.35171308,9522,95,63,2018,09,201809,70,3,50,1,2,4,4,1,2,1,,,,,,,,1,1,30000,781242,3,,53,85,52,1,5272
4708049,1,2,1,63,1,1,119.48837562,5221,52,63,2018,09,201809,70,4,60,4,2,30,4,1,2,4,,,,,,,,1,2,,1200000,2,,87,58,63,1,6331
4708050,1,2,1,63,1,1,154.20622652,0163,01,63,2018,09,201809,70,52,40,4,2,52,1,6,2,2,,,,,,,,1,2,,781242,2,,55,53,55,2,5529
4708051,1,1,1,63,1,1,132.14895824,8412,84,63,2018,09,201809,70,4,40,4,2,4,1,9,2,1,,,,,,,,1,2,,1200000,2,,03,39,75,1,7512
