DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,P6006
4707640,1,1,1,19,1,172.15901789,19,2018,09,201809,1,1,1,2,1,1,1,4,3,,,,150000,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,3,1,4,1,2,2,1,1,3,1,1,01,
4707641,1,1,1,19,1,158.6645333,19,2018,09,201809,1,1,1,2,1,1,1,4,3,,,,180000,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,3,1,4,1,2,2,1,1,3,1,1,01,
4707642,1,1,1,19,1,113.78579411,19,2018,09,201809,4,3,1,1,1,1,3,3,1,,180000000,550000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,2,1,3,3,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4707643,1,1,1,19,1,116.35259286,19,2018,09,201809,3,1,1,1,1,1,1,3,1,,99,99,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4707644,1,1,1,19,1,172.15901789,19,2018,09,201809,1,1,1,2,1,1,1,4,3,,,,160000,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,3,1,4,1,2,2,1,1,3,1,1,01,
4707645,1,1,1,19,1,69.131245991,19,2018,09,201809,4,3,1,1,1,1,1,3,4,,,300000,,1,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1,3,4,2,,1,1,2,1,3,1,1,1,3,1,1,01,
4707646,1,1,1,19,1,95.904060831,19,2018,09,201809,4,3,1,1,1,1,1,4,1,,99,500000,,2,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,4,2,,1,1,4,1,3,2,1,1,3,1,1,01,
4707647,1,1,1,19,1,96.043831924,19,2018,09,201809,4,3,1,1,1,1,1,3,3,,,,500000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,7,1,1,2,1,4,1,3,1,1,1,3,1,1,01,
4707648,1,1,1,19,1,149.72379184,19,2018,09,201809,2,1,1,1,1,1,1,3,3,,,,300000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4707649,1,1,1,19,1,159.09572881,19,2018,09,201809,3,2,1,1,1,1,1,3,3,,,,500000,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4707650,1,1,1,19,1,184.88797642,19,2018,09,201809,3,1,1,1,1,1,1,3,3,,,,400000,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4707651,1,1,1,19,1,159.50061491,19,2018,09,201809,1,1,1,1,1,1,1,3,3,,,,600000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,1,4,1,2,1,1,1,3,1,1,01,
4707652,1,1,1,19,1,184.88797642,19,2018,09,201809,1,1,1,2,1,1,1,4,3,,,,120000,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,,3,1,4,1,2,2,1,1,3,1,1,01,
4707653,1,1,1,19,1,163.89284027,19,2018,09,201809,2,1,1,1,1,1,1,3,3,,,,310000,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4707654,1,1,1,19,1,87.439660716,19,2018,09,201809,6,3,1,1,1,1,1,3,1,,98,500000,,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,4,5,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4707655,1,1,1,19,1,92.353330849,19,2018,09,201809,5,3,1,1,1,1,1,3,1,,98,1000000,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,3,4,2,,1,1,4,1,4,1,1,1,3,1,1,01,
4707656,1,1,1,19,1,157.73782959,19,2018,09,201809,4,3,1,1,1,1,1,3,3,,,,1050000,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,1,3,3,2,,2,1,4,1,5,1,1,1,3,1,1,01,
4707657,1,1,1,19,1,160.51138482,19,2018,09,201809,3,2,1,1,1,1,1,3,3,,,,785000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,4,1,5,1,1,1,3,1,1,01,
4707658,1,1,1,23,1,135.40883233,23,2018,09,201809,5,4,1,1,1,1,1,3,3,,,,550000,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,1,4,6,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4707659,1,1,1,23,1,247.47039753,23,2018,09,201809,3,2,2,1,1,10,1,3,1,,50000000,200000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,3,3,2,,1,1,2,1,1,1,2,1,3,1,1,01,
4707660,1,1,1,23,1,85.047510434,23,2018,09,201809,3,2,2,1,1,1,4,3,1,,20000000,200000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,7,2,,1,1,1,1,1,1,2,1,3,1,1,01,
4707661,1,1,1,23,1,215.09526863,23,2018,09,201809,4,2,2,1,1,1,3,3,1,,45000000,300000,,2,1,2,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,4,2,,1,1,2,1,1,1,2,1,3,1,1,01,
4707662,1,1,1,23,1,207.3446732,23,2018,09,201809,4,2,2,1,1,1,1,3,3,,,,400000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,5,2,,1,1,2,1,1,1,2,1,3,1,1,01,
4707663,1,1,1,23,1,206.13876298,23,2018,09,201809,4,2,1,1,1,1,1,3,1,,100000000,600000,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,2,1,2,4,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4707664,1,1,1,23,1,175.94225991,23,2018,09,201809,3,2,2,1,1,1,1,3,1,,28000000,300000,,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,1,5,5,2,,1,1,1,1,1,1,2,1,3,1,1,01,
4707665,1,1,1,23,1,162.32766402,23,2018,09,201809,3,2,1,1,1,1,4,3,1,,25000000,300000,,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,1,2,2,1,3,4,2,,1,1,1,1,1,1,1,1,3,1,1,01,
4707666,1,1,1,23,1,85.047510434,23,2018,09,201809,4,3,1,1,1,1,1,3,1,,40000000,300000,,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,3,8,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4707667,1,1,1,23,1,245.95887902,23,2018,09,201809,3,1,2,1,1,1,4,3,1,,90000000,450000,,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,3,2,,1,1,2,1,1,1,2,1,3,1,1,01,
4707668,1,1,1,23,1,216.66621982,23,2018,09,201809,3,2,2,1,1,1,1,3,1,,30000000,200000,,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,3,2,,1,5,1,1,1,1,2,1,3,1,1,01,
4707669,1,1,1,23,1,85.047510434,23,2018,09,201809,4,2,1,1,1,1,1,3,1,,30000000,350000,,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,6,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4707670,1,1,1,23,1,111.08358069,23,2018,09,201809,4,3,2,1,1,1,1,3,1,,50000000,350000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,5,2,,1,1,4,1,1,1,2,1,3,1,1,01,
4707671,1,1,1,23,1,85.047510434,23,2018,09,201809,5,3,1,1,1,1,1,3,1,,90000000,500000,,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,4,6,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4707672,1,1,1,23,1,160.57374543,23,2018,09,201809,4,2,2,1,1,1,1,3,1,,18000000,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,5,2,,1,1,1,1,1,1,2,1,3,1,1,01,
4707673,1,1,1,23,1,201.12593154,23,2018,09,201809,3,1,2,1,1,1,1,3,4,,,300000,,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,,1,1,2,1,1,1,2,1,3,1,1,01,
4707674,1,1,1,23,1,124.09050195,23,2018,09,201809,5,3,1,1,1,1,1,3,1,,98,500000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,5,2,,1,1,4,1,2,1,1,1,3,1,1,01,
4707675,1,1,1,23,1,245.95887902,23,2018,09,201809,3,1,1,1,1,1,4,3,1,,50000000,300000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,3,2,,1,1,1,1,1,1,1,1,3,1,1,01,
4707679,1,1,1,27,1,46.557955729,27,2018,09,201809,4,3,3,1,1,5,1,4,1,,35000000,200000,,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,4,2,,1,5,2,1,1,2,2,1,3,2,,01,
4707680,1,1,1,27,1,71.214313652,27,2018,09,201809,4,1,3,1,1,5,1,4,4,,,400000,,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,,1,1,4,1,1,2,2,1,3,2,,01,
4707681,1,1,1,27,1,74.316192926,27,2018,09,201809,4,2,3,1,1,5,1,4,1,,40000000,400000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,4,1,1,2,2,1,3,2,,01,
4707682,1,1,1,27,1,65.949334846,27,2018,09,201809,4,3,3,1,1,5,1,4,4,,,200000,,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,1,2,2,1,3,5,2,,1,1,2,1,1,2,2,1,3,2,,01,
4707683,1,1,1,27,1,37.057939691,27,2018,09,201809,4,2,1,1,1,5,1,4,1,,99,350000,,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,3,2,,1,1,2,1,1,2,1,1,3,2,,01,
4707684,1,1,1,27,1,49.492130798,27,2018,09,201809,6,3,1,1,1,5,1,4,1,,99,500000,,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,4,4,2,,1,1,4,1,1,2,1,1,3,2,,01,
4707685,1,1,1,27,1,56.275119342,27,2018,09,201809,5,2,1,1,1,5,1,4,1,,98,400000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,4,1,1,2,1,1,3,2,,01,
4707686,1,1,1,27,1,55.817954855,27,2018,09,201809,4,3,3,1,1,5,1,4,4,,,300000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,2,1,4,1,1,2,2,1,3,2,,01,
4707687,1,1,1,27,1,57.164125509,27,2018,09,201809,4,3,3,1,1,5,3,4,4,,,450000,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,1,3,5,2,,2,1,4,1,1,2,2,1,3,2,,01,
4707688,1,1,1,27,1,56.623653758,27,2018,09,201809,4,3,1,1,1,5,3,4,1,,99,500000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,4,7,2,,2,1,4,1,1,2,1,1,3,2,,01,
4707689,1,1,1,27,1,70.067484249,27,2018,09,201809,3,2,3,1,1,5,1,4,1,,98,98,,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,,2,1,2,1,1,2,2,1,3,2,,01,
4707690,1,1,1,27,1,53.593551449,27,2018,09,201809,4,3,2,1,1,5,1,4,1,,98,98,,2,1,2,1,1,2,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,2,4,1,3,2,1,2,1,1,2,2,1,3,2,,01,
4707691,1,1,1,27,1,90.080805825,27,2018,09,201809,4,3,2,1,1,5,1,1,1,,98,98,,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,,5,2,,1,1,4,1,1,2,2,1,3,2,,01,
4707692,1,1,1,27,1,86.510231766,27,2018,09,201809,5,2,2,1,1,5,1,4,1,,98,98,,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,,1,1,2,1,1,2,2,1,3,2,,01,
4707693,1,1,1,27,1,135.40123352,27,2018,09,201809,4,2,3,1,1,5,1,4,4,,,98,,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,2,5,3,1,1,2,2,1,3,2,,01,
4707694,1,1,1,27,1,73.716458097,27,2018,09,201809,4,3,3,1,1,5,1,4,4,,,98,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,1,3,4,2,,2,1,2,1,1,2,2,1,3,2,,01,
4707695,1,1,1,27,1,120.77049503,27,2018,09,201809,4,3,3,1,1,5,1,4,1,,98,98,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,5,2,,1,5,3,1,1,2,2,1,3,2,,01,
4707696,1,1,1,27,1,94.652156374,27,2018,09,201809,4,1,3,1,1,5,1,1,1,,98,250000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,12,2,,1,5,2,1,1,2,2,1,3,2,,01,
4707697,1,1,1,27,1,65.029730165,27,2018,09,201809,5,3,3,1,1,5,1,4,1,,31000000,350000,,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,4,4,2,,1,1,2,1,1,2,2,1,3,2,,01,
4707698,1,1,1,27,1,54.645537598,27,2018,09,201809,4,2,3,1,1,5,1,4,4,,,200000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,1,1,2,1,1,2,2,1,3,2,,01,
4707699,1,1,1,27,1,53.429827879,27,2018,09,201809,4,3,3,1,1,5,1,4,1,,98,300000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,2,1,1,2,2,1,3,2,,01,
4707700,1,1,1,27,1,100.51958083,27,2018,09,201809,4,2,3,1,1,5,1,4,4,,,300000,,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,2,6,2,,1,1,2,1,1,2,2,1,3,2,,01,
4707701,1,1,1,27,1,57.812897037,27,2018,09,201809,3,1,3,1,1,5,6,,4,,,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,2,1,1,2,2,1,3,2,,01,
4707702,1,1,1,41,1,206.93343059,41,2018,09,201809,3,2,1,1,1,1,1,3,3,,,,300000,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,4,5,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4707703,1,1,1,41,1,154.51044839,41,2018,09,201809,2,1,1,1,1,1,1,3,3,,,,300000,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,1,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4707704,1,1,1,41,1,179.3622404,41,2018,09,201809,3,1,1,1,1,1,1,3,3,,,,350000,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4707705,1,1,1,41,1,144.79470512,41,2018,09,201809,3,1,1,1,1,1,1,3,1,,12000000,350000,,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4707706,1,1,1,41,1,133.81337365,41,2018,09,201809,4,2,1,1,1,1,1,3,1,,150000000,500000,,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,3,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4707707,1,1,1,41,1,138.26371922,41,2018,09,201809,4,1,1,1,1,1,1,3,3,,,,750000,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4707708,1,1,1,41,1,139.81546639,41,2018,09,201809,6,1,1,1,1,1,1,3,4,,,1200000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,,1,1,5,1,3,1,1,1,3,1,1,01,
4707709,1,1,1,41,1,139.67892289,41,2018,09,201809,3,2,1,1,1,1,1,3,1,,98,300000,,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4707710,1,1,1,41,1,130.69393168,41,2018,09,201809,5,2,1,1,1,1,1,3,1,,98,98,,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,1,2,1,2,2,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4707711,1,1,1,41,1,158.50169109,41,2018,09,201809,2,1,1,1,1,1,1,3,1,,98,350000,,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,3,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4707712,1,1,1,41,1,136.40392246,41,2018,09,201809,4,1,1,1,1,1,1,3,1,,98,6000000,,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4707713,1,1,1,41,1,133.21317355,41,2018,09,201809,2,1,1,1,1,1,1,3,3,,,,250000,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,3,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4707714,1,1,1,41,1,136.40392246,41,2018,09,201809,4,1,1,1,1,1,1,3,4,,,700000,,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,1,1,2,1,2,2,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4707715,1,1,1,41,1,165.775221,41,2018,09,201809,5,3,1,1,1,1,1,3,2,1500000,280000000,900000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,2,4,1,1,1,1,5,1,3,1,1,1,3,1,1,01,
4707716,1,1,1,41,1,136.40392246,41,2018,09,201809,4,2,1,1,1,1,1,3,1,,98,500000,,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4707717,1,1,1,41,1,148.65404673,41,2018,09,201809,4,3,1,1,1,1,1,3,1,,98,600000,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,1,3,4,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4707718,1,1,1,41,1,139.87574006,41,2018,09,201809,4,3,1,1,1,1,1,3,3,,,,750000,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4707719,1,1,1,41,1,137.22491757,41,2018,09,201809,3,1,1,1,1,1,1,3,3,,,,300000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4707720,1,1,1,41,1,157.27410058,41,2018,09,201809,4,3,1,1,1,1,1,3,1,,40000000,350000,,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,3,5,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4707721,1,1,1,41,1,157.62989036,41,2018,09,201809,2,1,1,1,1,1,1,3,3,,,,150000,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,,2,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4707722,1,1,1,41,1,217.04399447,41,2018,09,201809,2,1,1,1,1,1,1,3,3,,,,250000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,,2,1,2,1,1,1,1,1,3,1,1,01,
4707723,1,1,1,44,1,36.298373579,44,2018,09,201809,2,1,1,1,1,10,1,3,3,,,,250000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,2,1,2,1,1,1,1,1,3,1,2,01,
4707724,1,1,1,44,1,46.877853878,44,2018,09,201809,2,1,1,1,1,1,1,4,3,,,,250000,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,2,1,2,1,1,2,1,1,7,1,1,01,
4707725,1,1,1,44,1,43.601501505,44,2018,09,201809,4,3,1,1,1,1,1,3,5,,,400000,,2,2,2,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,2,2,2,1,3,5,2,,2,1,4,1,1,1,1,1,7,1,2,01,
4707726,1,1,1,44,1,54.368701707,44,2018,09,201809,5,2,1,1,1,1,1,3,1,,98,98,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,1,1,4,1,1,1,1,1,6,1,1,01,
4707727,1,1,1,44,1,52.427282634,44,2018,09,201809,3,2,1,1,1,1,1,3,3,,,,360000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,7,2,,2,1,2,1,1,1,1,1,7,1,1,01,
4707728,1,1,1,44,1,38.547033959,44,2018,09,201809,2,1,1,1,1,1,3,3,4,,,300000,,2,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,,3,1,2,1,2,1,1,1,1,1,2,01,
4707729,1,1,1,44,1,41.246831467,44,2018,09,201809,3,1,1,1,1,1,1,3,4,,,200000,,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4707730,1,1,1,44,1,55.609267127,44,2018,09,201809,3,2,1,1,1,1,1,4,5,,,70000,,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,4,2,,1,8,1,1,0,2,1,1,3,1,2,01,
4707731,1,1,1,44,1,49.841826905,44,2018,09,201809,3,1,1,1,1,10,1,3,3,,,,380000,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,2,1,2,1,1,1,3,1,2,01,
4707732,1,1,1,44,1,60.424542843,44,2018,09,201809,3,1,1,1,1,10,1,3,4,,,587000,,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,2,1,2,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4707733,1,1,1,44,1,41.113649296,44,2018,09,201809,3,1,1,1,1,1,1,3,1,,98,300000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4707734,1,1,1,44,1,61.594718814,44,2018,09,201809,4,2,1,1,1,10,1,3,2,600000,90000000,600000,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4707735,1,1,1,44,1,38.691768206,44,2018,09,201809,3,2,1,1,1,1,1,3,3,,,,400000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,5,2,,2,1,4,1,2,1,1,1,3,1,2,01,
4707736,1,1,1,44,1,40.807246414,44,2018,09,201809,5,3,1,1,1,10,1,3,1,,250000000,700000,,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,5,5,2,,2,1,4,1,2,1,1,1,3,1,2,01,
4707737,1,1,1,44,1,72.04101694,44,2018,09,201809,2,1,1,1,1,10,1,3,4,,,300000,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,2,1,2,1,1,1,3,1,2,01,
4707738,1,1,1,44,1,43.304577861,44,2018,09,201809,6,2,1,1,1,10,1,3,1,,98,800000,,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,2,1,1,1,3,1,2,01,
4707739,1,1,1,44,1,30.932181892,44,2018,09,201809,6,4,1,1,1,10,1,3,1,,98,1200000,,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,3,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4707740,1,1,1,44,1,56.484179915,44,2018,09,201809,4,2,1,1,1,1,1,3,3,,,,550000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,1,1,2,1,2,1,1,1,3,1,2,01,
4707741,1,1,1,47,1,129.91598477,47,2018,09,201809,1,1,1,1,1,10,6,,4,,,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,,1,1,2,1,3,2,1,1,7,1,2,01,
4707743,1,1,1,47,1,119.00560211,47,2018,09,201809,2,1,1,1,1,1,1,3,4,,,700000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,2,1,4,1,4,1,1,1,7,1,2,01,
4707744,1,1,1,47,1,97.778857819,47,2018,09,201809,3,2,1,1,1,1,1,3,3,,,,590000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,,1,1,4,1,3,1,1,1,7,1,2,01,
4707745,1,1,1,47,1,196.19556309,47,2018,09,201809,5,2,1,1,1,1,1,3,4,,,500000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,5,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4707746,1,1,1,47,1,162.20089923,47,2018,09,201809,5,4,1,1,1,10,1,3,5,,,300000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,6,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4707754,1,1,1,47,1,99.786465855,47,2018,09,201809,3,2,1,1,1,10,1,3,1,,60000000,400000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
