DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,DSI,FEX_C,RAMA4D_D_R4,RAMA2D_D_R4,DPTO,ANO,MES,PERIODO,REGIS,P7250,P7260,P7280,P7310,P7320,P7350,P7360,P9460,P7390,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7422,P7422S1,P1806,P1519,P1883,OFICIO1,OFICIO2,RAMA2D_D,DSCY,RAMA4D_D
4683367,1,7,1,17,1,1,101.0614119,4771,47,17,2018,08,201808,70,4,48,1,2,4,1,2,2,8,,,,,,,,1,2,,781242,2,,45,33,52,1,5233
4683377,1,3,1,18,1,1,63.734854065,,,18,2018,08,201808,70,8,48,2,1,,,,,,,,,,,,,,,,1500000,,,12,,,1,
4683387,1,3,1,18,1,1,74.427993752,4111,41,18,2018,08,201808,70,2,40,4,2,2,4,1,2,1,,,,,,,,1,1,450000,800000,2,,95,95,45,1,4521
4683388,1,1,1,18,1,1,92.233320658,4643,46,18,2018,08,201808,70,100,48,1,2,100,5,3,2,1,,,,,,,,1,2,,1500000,2,,13,41,52,2,5234
4683390,1,3,1,18,1,1,81.763268079,4111,41,18,2018,08,201808,70,2,40,4,2,2,4,1,2,1,,,,,,,,1,1,700000,800000,2,,95,95,45,1,4521
4683393,1,2,1,18,1,1,87.525925576,4111,41,18,2018,08,201808,70,2,48,1,2,2,1,3,2,1,,,,,,,,1,1,780000,760000,2,,95,95,45,1,4521
4683394,1,1,1,18,1,1,91.102518982,9602,96,18,2018,08,201808,70,1,35,3,2,1,4,1,2,1,,,,,,,,1,1,300000,300000,2,,54,57,93,1,9302
4683394,1,2,1,18,1,1,91.102518982,4723,47,18,2018,08,201808,70,2,48,1,2,4,1,3,2,7,,,,,,,,1,1,900000,750000,2,,38,38,52,1,5223
4683402,1,1,1,18,1,1,60.603428717,9700,97,18,2018,08,201808,70,12,48,3,2,192,3,1,2,1,,,,,,,,1,2,,300000,2,,54,54,95,1,9500
4683404,1,1,1,18,1,1,68.958320168,9700,97,18,2018,08,201808,70,28,48,1,2,52,3,1,2,1,,,,,,1,,,2,,800000,2,,55,54,95,2,9500
4683406,1,2,1,18,1,1,76.849314987,0141,01,18,2018,08,201808,70,16,48,8,2,16,8,2,2,1,,,,,,,,1,2,,900000,2,,62,62,01,2,0121
4683412,1,3,1,19,1,1,69.255920864,8413,84,19,2018,08,201808,70,4,40,1,2,24,1,6,2,2,,,,,,,,1,2,,98,2,,59,59,91,1,9199
4683438,1,3,1,19,1,1,149.71514043,4631,46,19,2018,08,201808,70,60,45,1,2,60,1,6,2,1,,,,,,,,1,2,,782000,2,,45,45,52,2,5211
4683444,1,1,1,19,1,1,128.80238907,8523,85,19,2018,08,201808,70,108,40,4,2,208,1,6,2,1,,,,,,,,1,2,,781242,2,,32,32,80,2,8060
4683449,1,1,1,19,1,1,152.45425368,6120,61,19,2018,08,201808,70,144,48,1,2,24,1,9,2,4,,,,,,,,1,2,,781212,2,,03,45,64,2,6421
4683457,1,4,1,19,1,1,58.889624724,4921,49,19,2018,08,201808,70,24,48,4,2,24,4,7,2,1,,,,,,,,1,2,,800000,2,,98,98,60,2,6021
4683467,1,3,1,19,1,1,98.727100193,5611,56,19,2018,08,201808,70,2,45,1,2,2,1,3,2,1,,,,,,,,1,2,,98,2,,53,53,55,1,5521
4683469,1,1,1,19,1,1,227.63816274,4752,47,19,2018,08,201808,70,12,45,1,2,12,1,4,2,1,,,,,,,,1,2,,782000,2,,98,98,52,1,5241
4683469,1,2,1,19,1,1,227.63816274,4711,47,19,2018,08,201808,70,12,45,1,2,12,1,9,2,1,,,,,,,,1,2,,782000,2,,55,55,52,1,5211
4683476,1,4,1,19,1,1,81.303522857,5619,56,19,2018,08,201808,70,3,48,1,2,3,1,2,2,1,,,,,,,,1,2,,781242,2,,53,53,55,1,5529
4683479,1,2,1,19,1,1,137.63101486,8412,84,19,2018,08,201808,70,4,48,1,2,4,4,9,2,2,,,,,,,,1,2,,98,2,,21,21,75,1,7512
4683487,1,2,1,19,1,1,97.139516107,8424,84,19,2018,08,201808,70,52,40,2,2,104,2,9,2,4,,,,1,,,,,2,,781242,2,,32,12,75,2,7523
4683488,1,2,1,19,1,1,155.68291341,4520,45,19,2018,08,201808,70,8,48,1,2,4,4,1,2,6,,,,,,1,,,2,,700000,2,,93,93,50,1,5020
4683498,1,2,1,23,1,1,305.13401723,5619,56,23,2018,08,201808,70,16,48,1,2,20,1,3,2,1,,,,,,,,1,2,,781242,2,,53,53,55,2,5529
4683499,1,2,1,23,1,1,233.46751005,,,23,2018,08,201808,70,48,48,1,1,,,,,,,,,,,,,,,,1000000,,,21,,,2,
4683505,1,5,1,23,1,1,85.680026426,,,23,2018,08,201808,70,4,48,1,1,,,,,,,,,,,,,,,,300000,,,21,,,1,
4683512,1,4,1,23,1,1,178.66227413,4719,47,23,2018,08,201808,70,20,48,1,2,30,1,9,2,1,,,,,,,,1,2,,781242,2,,45,45,52,2,5239
4683520,1,2,1,23,1,1,258.43433401,4772,47,23,2018,08,201808,70,12,48,1,2,12,4,1,2,1,,,,,,,,1,2,,781242,2,,55,41,52,1,5234
4683534,1,3,1,23,1,1,85.680026426,6190,61,23,2018,08,201808,70,8,40,3,2,8,4,1,2,1,,,,,,,,1,2,,300000,2,,54,38,64,1,6421
4683536,1,3,1,23,1,1,85.680026426,4711,47,23,2018,08,201808,70,12,48,1,2,12,1,5,2,4,,,,,,,,1,2,,781242,2,,45,45,52,1,5239
4683541,1,2,1,23,1,1,210.41461873,5611,56,23,2018,08,201808,70,8,48,1,2,12,1,3,2,1,,,,,,,,1,2,,500000,2,,53,53,55,1,5521
4683543,1,4,1,23,1,1,103.29139277,8551,85,23,2018,08,201808,70,32,48,1,2,32,1,9,2,2,,,,,,,,1,2,,1200000,2,,07,13,80,2,8060
4683572,1,3,1,27,1,1,45.993844243,,,27,2018,08,201808,70,4,48,1,1,,,,,,,,,,,,,,,,500000,,,45,,,1,
4683572,1,4,1,27,1,1,45.993844243,4772,47,27,2018,08,201808,70,4,48,1,2,4,1,3,2,1,,,,,,,,1,2,,400000,2,,45,45,52,1,5234
4683573,1,5,1,27,1,1,66.010629219,9700,97,27,2018,08,201808,70,4,48,3,2,40,3,1,2,1,,,,,,,,1,2,,250000,2,,54,54,95,1,9500
4683576,1,2,1,27,1,1,70.99673804,6412,64,27,2018,08,201808,70,52,48,1,2,52,1,9,2,1,,,,,,,,1,2,,789000,2,,39,03,65,2,6512
4683578,1,6,1,27,1,1,66.963665764,5611,56,27,2018,08,201808,70,5,48,2,2,8,1,3,2,1,,,,,,,,1,2,,789000,2,,13,53,55,1,5521
4683579,1,1,1,27,1,1,72.330545057,9007,90,27,2018,08,201808,70,5,48,2,2,4,1,4,2,1,,,,,,,,1,2,,789000,2,,13,17,92,1,9249
4683579,1,2,1,27,1,1,72.330545057,8610,86,27,2018,08,201808,70,12,48,1,2,106,1,4,2,1,,,,,,,,1,2,,789000,2,,32,32,85,1,8511
4683584,1,1,1,27,1,1,52.460619602,6190,61,27,2018,08,201808,70,8,48,2,2,8,4,1,2,1,,,,,,,,1,2,,1500000,2,,13,38,64,1,6421
4683586,1,1,1,27,1,1,71.663736911,8544,85,27,2018,08,201808,70,24,40,2,2,126,2,9,2,4,,,,,,1,,,2,,1500000,2,,13,13,80,2,8050
4683588,1,1,1,27,1,1,81.97175719,4771,47,27,2018,08,201808,70,40,40,1,2,80,1,3,2,1,,,,,,1,,,2,,600000,2,,45,45,52,2,5233
4683588,1,3,1,27,1,1,81.97175719,,,27,2018,08,201808,70,40,40,1,1,,,,,,,,,,,,,,,,600000,,,45,,,2,
4683595,1,2,1,27,1,1,72.691446987,8513,85,27,2018,08,201808,70,72,48,2,2,72,2,9,2,2,,,,,,,,1,2,,900000,2,,13,13,80,2,8012
4683599,1,1,1,27,1,1,49.252879169,4322,43,27,2018,08,201808,70,52,48,1,2,52,1,9,2,1,,,,,,,,1,2,,400000,2,,58,97,45,2,4541
4683599,1,2,1,27,1,1,49.252879169,0220,02,27,2018,08,201808,70,16,48,1,2,16,4,1,2,1,,,,,,,,1,2,,600000,2,,97,81,02,2,0201
4683602,1,1,1,27,1,1,73.255343711,8890,88,27,2018,08,201808,70,28,48,1,2,28,1,7,2,1,,,,,,1,,,2,,1400000,2,,13,13,85,2,8532
4683602,1,2,1,27,1,1,73.255343711,4111,41,27,2018,08,201808,70,30,48,4,2,30,4,1,2,1,,,,,,1,,,2,,4000000,2,,02,02,45,2,4530
4683611,1,2,1,27,1,1,77.513519569,9700,97,27,2018,08,201808,70,16,35,4,2,96,4,1,2,1,,,,,,,,1,2,,300000,2,,54,54,74,2,7493
4683614,1,2,1,27,1,1,72.62955445,9700,97,27,2018,08,201808,70,10,24,3,2,240,3,1,2,1,,,,,,,,1,2,,781242,2,,54,54,95,1,9500
4683615,1,1,1,27,1,1,72.691446987,4771,47,27,2018,08,201808,70,10,35,1,2,24,4,1,2,1,,,,,,,,1,2,,1300000,2,,45,45,52,1,5233
4683618,1,1,1,27,1,1,79.730996969,8412,84,27,2018,08,201808,70,24,40,2,2,36,2,9,2,1,,,,,,,,1,2,,1500000,2,,32,32,75,2,7512
4683620,1,2,1,41,1,1,244.65226819,8010,80,41,2018,08,201808,70,8,48,1,2,8,1,5,2,7,,,,,,,,1,2,,781000,2,,58,58,74,1,7492
4683641,1,2,1,41,1,1,138.5807268,4729,47,41,2018,08,201808,70,2,40,1,2,80,4,1,2,1,,,,,,,,1,2,,800000,2,,59,45,52,1,5211
4683644,1,1,1,41,1,1,177.34705962,9522,95,41,2018,08,201808,70,16,48,4,2,16,1,4,2,8,,,,,,,,1,2,,1200000,2,,85,85,52,2,5271
4683653,1,1,1,41,1,1,121.63433864,0910,09,41,2018,08,201808,70,100,48,1,2,150,1,9,2,1,,,,,,,,1,2,,1500000,2,,58,58,11,2,1110
4683658,1,1,1,41,1,1,128.6151763,4724,47,41,2018,08,201808,70,100,48,2,2,100,1,4,2,2,,,,,,,,1,2,,1200000,2,,58,41,52,2,5225
4683660,1,1,1,41,1,1,96.318678682,4921,49,41,2018,08,201808,70,48,48,1,2,48,4,1,2,2,,,1,,,,,,2,,1000000,2,,03,98,60,2,6021
4683667,1,1,1,41,1,1,185.90244123,8610,86,41,2018,08,201808,70,12,48,1,2,12,1,9,2,3,,,1,,,,,,2,,2000000,2,,06,06,85,1,8512
4683667,1,2,1,41,1,1,185.90244123,8621,86,41,2018,08,201808,70,4,48,1,2,53,1,9,2,4,,,,,,,,1,2,,2000000,2,,19,19,85,1,8512
4683671,1,2,1,41,1,1,158.18467037,3520,35,41,2018,08,201808,70,36,48,1,2,120,1,9,2,2,,,,,,,,1,2,,1000000,2,,33,33,40,2,4020
4683678,1,4,1,44,1,1,46.312458391,4771,47,44,2018,08,201808,70,4,40,1,2,8,1,9,2,4,,,,,,,,1,1,869453,869453,2,,03,45,52,1,5233
4683679,1,1,1,44,1,1,55.839581661,8530,85,44,2018,08,201808,70,96,48,1,2,24,5,3,2,4,,,,,,,,1,2,,3000000,2,,02,21,60,2,6031
4683680,1,3,1,44,1,1,44.176659493,,,44,2018,08,201808,70,55,48,4,1,,,,,,,,,,,,,,,,98,,,39,,,2,
4683682,1,1,1,44,1,1,38.51138472,8610,86,44,2018,08,201808,70,52,40,1,2,52,4,6,2,1,,,,,,,,1,2,,800000,2,,59,59,85,2,8512
4683687,1,2,1,44,1,1,43.216240586,4112,41,44,2018,08,201808,70,4,40,4,2,4,4,2,2,1,,,,,,,,1,1,150000,800000,2,,95,95,45,1,4530
4683697,1,2,1,44,1,1,75.725189466,9002,90,44,2018,08,201808,70,99,20,1,2,5,4,1,2,1,,,,,,,,1,2,,1500000,2,,19,13,80,2,8060
4683699,1,4,1,44,1,1,20.30430622,8621,86,44,2018,08,201808,70,16,48,1,2,16,1,9,2,1,,,,,,,,1,2,,700000,2,,19,59,85,2,8512
4683714,1,3,1,44,1,1,49.814242916,4921,49,44,2018,08,201808,70,8,48,1,2,8,4,1,2,1,,,,,,,,1,2,,840000,2,,98,98,60,1,6031
4683726,1,2,1,47,1,1,78.327537473,8523,85,47,2018,08,201808,70,256,48,1,2,8,1,9,2,1,,,,,,1,,,2,,1500000,2,,18,18,80,2,8060
4683727,1,3,1,47,1,1,128.4164162,1030,10,47,2018,08,201808,70,40,48,1,2,40,1,9,1,1,,,,,,,,1,2,,781000,2,,39,39,15,2,1522
4683728,1,3,1,47,1,1,105.66367236,7210,72,47,2018,08,201808,70,4,48,1,2,16,1,9,2,7,,,,,,,,1,2,,781300,2,,55,59,10,1,1010
4683730,1,5,1,47,1,1,78.327537473,4773,47,47,2018,08,201808,70,16,48,1,2,16,1,9,2,4,,,,,,1,,,2,,781242,2,,45,45,52,2,5231
4683733,1,3,1,47,1,1,78.327537473,5511,55,47,2018,08,201808,70,8,48,1,2,8,1,9,2,1,,,,,,,,1,2,,800000,2,,99,99,55,1,5511
4683766,1,1,1,47,1,1,196.03892442,,,47,2018,08,201808,70,24,48,1,1,,,,,,,,,,,,,,,,781242,,,54,,,2,
4683771,1,1,1,47,1,1,198.25947952,8010,80,47,2018,08,201808,70,24,48,1,2,24,1,9,2,2,,,,,,,,1,2,,781242,2,,58,58,74,2,7492
4683774,1,4,1,47,1,1,156.65507495,8541,85,47,2018,08,201808,70,2,48,1,2,16,1,6,2,2,,,,,,,,1,2,,1000000,2,,13,39,80,1,8060
4683779,1,3,1,47,1,1,382.94475269,8610,86,47,2018,08,201808,70,4,48,1,2,4,1,9,2,1,,,,,,,,1,2,,1700000,2,,08,08,80,1,8011
4683791,1,3,1,47,1,1,131.96119426,6431,64,47,2018,08,201808,70,4,48,1,2,48,1,9,2,1,,,,,,,,1,2,,800000,2,,44,44,65,1,6512
4683814,1,4,1,47,1,1,138.78092612,,,47,2018,08,201808,70,52,48,1,1,,,,,,,,,,,,,,,,98,,,84,,,2,
4683819,1,2,1,47,1,1,150.3266069,5511,55,47,2018,08,201808,70,6,48,1,2,20,1,7,2,1,,,,,,,,1,2,,900000,2,,54,54,55,1,5511
4683831,1,4,1,47,1,1,139.88234792,4773,47,47,2018,08,201808,70,40,48,1,2,40,1,8,2,1,1,,,,,,,,2,,1500000,1,1,02,42,51,2,5153
4683842,1,3,1,50,1,1,167.81160095,4330,43,50,2018,08,201808,70,36,48,1,2,26,1,2,2,1,,,,,,,,1,2,,800000,2,,45,95,45,2,4552
4683842,1,4,1,50,1,1,167.81160095,1084,10,50,2018,08,201808,70,12,48,1,2,6,1,3,2,1,,,,,,,,1,2,,800000,2,,45,53,15,1,1551
4683851,1,5,1,50,1,1,136.76746618,8544,85,50,2018,08,201808,70,13,48,1,2,13,1,9,2,4,,,,,,,,1,2,,850000,2,,39,39,80,1,8050
4683853,1,3,1,50,1,1,118.42791927,4771,47,50,2018,08,201808,70,52,48,1,2,78,1,6,2,2,,,,,,,,1,2,,800000,2,,45,45,52,2,5233
4683856,1,4,1,50,1,1,148.08207803,5611,56,50,2018,08,201808,70,26,48,1,2,26,4,2,2,1,,,,,,,,1,2,,800000,2,,55,53,55,2,5521
4683860,1,2,1,50,1,1,276.55375526,4781,47,50,2018,08,201808,70,104,48,1,2,104,4,1,2,1,,,,,,,,1,2,,98,2,,33,45,52,2,5262
4683861,1,3,1,50,1,1,240.71327001,4759,47,50,2018,08,201808,70,48,48,1,2,48,1,9,2,1,,,,,,,,1,2,,800000,2,,45,97,52,2,5211
4683874,1,1,1,50,1,1,264.3726704,9200,92,50,2018,08,201808,70,3,48,1,2,4,1,2,2,2,,,,,,,,1,1,780000,1000000,2,,33,45,92,1,9242
4683875,1,4,1,50,1,1,277.66092576,4111,41,50,2018,08,201808,70,2,45,1,2,4,1,8,2,1,,,,,,,,1,1,300000,800000,2,,95,95,45,1,4521
4683906,1,2,1,50,1,1,489.89179697,4111,41,50,2018,08,201808,70,4,48,4,2,4,4,1,2,1,,,,,,,,1,2,,1200000,2,,95,95,45,1,4521
4683910,1,2,1,50,1,1,321.08307728,4330,43,50,2018,08,201808,70,4,50,1,2,5,1,2,2,8,,,,,,,,1,1,650000,1000000,2,,95,95,45,1,4521
4683912,1,1,1,50,1,1,273.67047089,0610,06,50,2018,08,201808,70,24,48,1,2,24,1,9,2,3,,,,,,,,1,2,,1000000,2,,98,95,11,2,1110
4683915,1,3,1,50,1,1,477.06276472,9200,92,50,2018,08,201808,70,24,48,1,2,24,1,9,2,1,,,,,,,,1,2,,800000,2,,59,59,92,2,9242
4683917,1,3,1,50,1,1,239.45066972,4772,47,50,2018,08,201808,70,20,48,1,2,20,1,2,2,1,,,,,,,,1,2,,900000,2,,39,45,52,2,5234
4683924,1,1,1,50,1,1,221.57650934,4112,41,50,2018,08,201808,70,4,50,1,2,5,1,3,2,1,,,,,,,,1,1,200000,1000000,2,,95,95,45,1,4530
4683929,1,6,1,50,1,1,162.93328526,4111,41,50,2018,08,201808,70,12,48,1,2,12,1,2,2,4,,,,,,,,1,2,,600000,2,,95,95,45,1,4521
4683930,1,1,1,50,1,1,272.36818171,4111,41,50,2018,08,201808,70,4,48,1,2,4,1,2,2,1,,,,,,,,1,1,800000,800000,2,,95,95,45,1,4521
4683930,1,2,1,50,1,1,272.36818171,4520,45,50,2018,08,201808,70,52,48,1,2,2,4,4,2,1,,,,,,,,1,1,800000,800000,2,,58,99,50,2,5020
4683932,1,1,1,50,1,1,289.55817364,5619,56,50,2018,08,201808,70,96,48,3,2,96,1,2,2,1,,,,,,,,1,2,,450000,2,,54,45,15,2,1589
4683932,1,2,1,50,1,1,289.55817364,3110,31,50,2018,08,201808,70,52,48,1,2,36,1,2,2,1,,,,,,,,1,2,,896000,2,,99,79,36,2,3611
4683948,1,2,1,50,1,1,197.36286108,8513,85,50,2018,08,201808,70,24,48,1,2,32,1,5,2,1,,,,,,,,1,2,,900000,2,,13,13,80,2,8012
4683955,1,5,1,52,1,1,92.641318472,,,52,2018,08,201808,70,52,48,1,1,,,,,,,,,,,,,,,,781242,,,33,,,2,
4683965,1,2,1,52,1,1,127.98219933,,,52,2018,08,201808,70,2,40,1,1,,,,,,,,,,,,,,,,780000,,,45,,,1,
4683967,1,3,1,52,1,1,142.2721079,8530,85,52,2018,08,201808,70,259,24,2,2,288,4,8,2,4,,,,,,,,1,2,,1200000,2,,19,13,80,2,8046
4683971,1,2,1,52,1,1,158.04352607,4772,47,52,2018,08,201808,70,104,48,1,2,104,1,2,2,1,,,,,,,,1,2,,400000,2,,55,45,52,2,5234
4683985,1,1,1,52,1,1,174.69824126,3520,35,52,2018,08,201808,70,28,48,4,2,28,4,9,2,1,,,,,,,,1,2,,787000,2,,87,87,45,2,4549
