DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,INI,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P7430,P7440,P7450,P7452,P7454,P7456,P7458,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921
4683084,1,1,1,05,1,1,1142.2298849,05,2018,08,201808,80,1,4,3,2,,,9,2,,2,,,,,2
4683084,1,3,1,05,1,1,1142.2298849,05,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683089,1,1,1,05,1,1,1002.8473562,05,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683091,1,1,1,05,1,1,1002.8473562,05,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683095,1,1,1,05,1,1,1002.8473562,05,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683097,1,3,1,05,1,1,550.25278028,05,2018,08,201808,80,1,4,3,2,,,9,2,,2,,,,,2
4683098,1,2,1,05,1,1,1386.5425272,05,2018,08,201808,80,1,4,3,2,,,9,2,,2,,,,,2
4683098,1,3,1,05,1,1,1386.5425272,05,2018,08,201808,80,1,2,6,2,,,9,1,,2,,2,,781200,2
4683099,1,1,1,05,1,1,1232.7592968,05,2018,08,201808,80,1,3,4,2,,,4,3,,2,,,,,3
4683099,1,2,1,05,1,1,1232.7592968,05,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683100,1,4,1,05,1,1,1227.8087031,05,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683100,1,5,1,05,1,1,1227.8087031,05,2018,08,201808,80,1,4,4,2,,,4,2,,2,,,,,2
4683101,1,1,1,05,1,1,940.86613254,05,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683102,1,1,1,05,1,1,1539.5842394,05,2018,08,201808,80,1,1,8,2,,,9,2,,2,,,,,2
4683103,1,1,1,05,1,1,1090.748417,05,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683103,1,2,1,05,1,1,1090.748417,05,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683104,1,1,1,05,1,1,934.9882937,05,2018,08,201808,80,1,1,4,2,,,4,3,,2,,2,,781242,3
4683104,1,2,1,05,1,1,934.9882937,05,2018,08,201808,80,1,4,3,2,,,9,2,,2,,,,,2
4683106,1,3,1,05,1,1,1166.3784489,05,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683108,1,3,1,05,1,1,1088.0300059,05,2018,08,201808,80,2,,,,1,1,2,2,,2,,,,,2
4683109,1,1,1,05,1,1,963.2683356,05,2018,08,201808,80,1,4,3,2,,,11,2,,2,,,,,2
4683109,1,2,1,05,1,1,963.2683356,05,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683110,1,1,1,05,1,1,1408.955243,05,2018,08,201808,80,1,2,3,2,,,9,2,,2,,1,48,2500000,2
4683111,1,3,1,05,1,1,912.31794427,05,2018,08,201808,80,1,4,1,2,,,9,2,,2,,,,,2
4683115,1,3,1,05,1,1,2176.0600118,05,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683117,1,1,1,05,1,1,1090.748417,05,2018,08,201808,80,1,4,4,2,,,4,2,,2,,,,,2
4683117,1,2,1,05,1,1,1090.748417,05,2018,08,201808,80,1,4,4,2,,,4,2,,2,,,,,2
4683118,1,1,1,05,1,1,1090.748417,05,2018,08,201808,80,1,4,5,2,,,11,3,,2,,,,,3
4683118,1,2,1,05,1,1,1090.748417,05,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683120,1,2,1,05,1,1,592.39174554,05,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683127,1,3,1,05,1,1,1052.9157574,05,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683129,1,1,1,05,1,1,932.33215822,05,2018,08,201808,80,1,4,5,2,,,11,3,,2,,,,,3
4683130,1,1,1,05,1,1,1737.8648233,05,2018,08,201808,80,1,1,8,1,,1,4,1,,2,,,,900000,2
4683130,1,4,1,05,1,1,1737.8648233,05,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683131,1,2,1,05,1,1,1132.5608437,05,2018,08,201808,80,1,4,3,2,,,9,2,,2,,,,,2
4683140,1,4,1,08,1,1,433.15153414,08,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683143,1,1,1,08,1,1,823.74557993,08,2018,08,201808,80,1,4,3,2,,,4,2,,2,,,,,2
4683143,1,2,1,08,1,1,823.74557993,08,2018,08,201808,80,2,,,,1,1,6,2,,2,,,,,2
4683144,1,1,1,08,1,1,867.3685748,08,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683144,1,2,1,08,1,1,867.3685748,08,2018,08,201808,80,1,4,3,2,,,9,2,,2,,,,,2
4683144,1,3,1,08,1,1,867.3685748,08,2018,08,201808,80,1,2,6,1,,1,1,2,,2,,,,,2
4683147,1,1,1,08,1,1,708.43402694,08,2018,08,201808,80,1,4,5,2,,,8,2,,2,,,,,2
4683147,1,2,1,08,1,1,708.43402694,08,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683147,1,4,1,08,1,1,708.43402694,08,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683151,1,3,1,08,1,1,771.22310114,08,2018,08,201808,80,1,4,9,2,,,8,2,,2,,,,,2
4683152,1,2,1,08,1,1,697.71732901,08,2018,08,201808,80,1,1,3,2,,,9,2,,2,,2,,700000,2
4683158,1,1,1,11,1,1,2498.7957075,11,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683159,1,1,1,11,1,1,3148.449198,11,2018,08,201808,80,1,3,1,2,,,8,2,,2,,,,,2
4683160,1,5,1,13,1,1,358.00711645,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683161,1,2,1,13,1,1,240.84015186,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683161,1,7,1,13,1,1,240.84015186,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683162,1,2,1,13,1,1,384.31555265,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683163,1,2,1,13,1,1,340.12130063,13,2018,08,201808,80,1,2,3,2,,,9,2,,2,,,,,2
4683164,1,2,1,13,1,1,496.93711518,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683165,1,1,1,13,1,1,367.7756751,13,2018,08,201808,80,1,4,7,2,,,5,2,,2,,,,,2
4683166,1,1,1,13,1,1,205.26203938,13,2018,08,201808,80,1,4,4,2,,,4,2,,2,,,,,2
4683166,1,2,1,13,1,1,205.26203938,13,2018,08,201808,80,1,3,4,2,,,4,2,,2,,,,,2
4683167,1,1,1,13,1,1,217.42285031,13,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683167,1,3,1,13,1,1,217.42285031,13,2018,08,201808,80,1,4,3,2,,,9,1,,2,,,,,2
4683170,1,2,1,13,1,1,292.75640887,13,2018,08,201808,80,1,4,3,2,,,9,1,,2,,,,,2
4683170,1,4,1,13,1,1,292.75640887,13,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683171,1,2,1,13,1,1,378.16730704,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683172,1,1,1,13,1,1,183.69926603,13,2018,08,201808,80,1,1,3,2,,,9,2,,2,,,,,2
4683172,1,2,1,13,1,1,183.69926603,13,2018,08,201808,80,1,4,3,2,,,8,2,,2,,,,,2
4683173,1,1,1,13,1,1,246.639882,13,2018,08,201808,80,1,2,4,2,,,8,2,,2,,,,,2
4683173,1,2,1,13,1,1,246.639882,13,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683174,1,1,1,13,1,1,296.85984961,13,2018,08,201808,80,1,4,3,2,,,11,2,,2,,,,,2
4683174,1,4,1,13,1,1,296.85984961,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683177,1,1,1,13,1,1,201.94065821,13,2018,08,201808,80,1,4,7,2,,,8,2,,2,,,,,2
4683179,1,2,1,13,1,1,152.33402633,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683179,1,3,1,13,1,1,152.33402633,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683179,1,4,1,13,1,1,152.33402633,13,2018,08,201808,80,1,4,7,2,,,8,2,,2,,,,,2
4683179,1,5,1,13,1,1,152.33402633,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683179,1,7,1,13,1,1,152.33402633,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683179,1,8,1,13,1,1,152.33402633,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683180,1,1,1,13,1,1,326.95927855,13,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683180,1,2,1,13,1,1,326.95927855,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683183,1,2,1,13,1,1,234.78977394,13,2018,08,201808,80,1,2,8,1,,2,9,2,,2,,2,,2300000,2
4683183,1,3,1,13,1,1,234.78977394,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683184,1,2,1,13,1,1,298.68681353,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683185,1,3,1,13,1,1,409.9800216,13,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683186,1,2,1,13,1,1,295.12239384,13,2018,08,201808,80,1,4,4,2,,,4,2,,2,,2,,1000000,2
4683187,1,2,1,13,1,1,347.86645172,13,2018,08,201808,80,1,4,8,2,,,8,2,,2,,,,,2
4683192,1,2,1,15,1,1,142.71198542,15,2018,08,201808,80,1,2,3,2,,,9,1,,2,,,,,2
4683193,1,1,1,15,1,1,140.75731205,15,2018,08,201808,80,1,1,3,2,,,9,2,,2,,,,,2
4683194,1,1,1,15,1,1,90.063616461,15,2018,08,201808,80,1,4,3,2,,,9,2,,2,,,,,2
4683195,1,3,1,15,1,1,90.905862254,15,2018,08,201808,80,1,4,4,2,,,4,2,,2,,,,,2
4683196,1,1,1,15,1,1,77.616279757,15,2018,08,201808,80,1,4,5,2,,,8,3,,2,,,,,3
4683198,1,2,1,15,1,1,72.045878865,15,2018,08,201808,80,1,3,4,2,,,4,3,,2,,,,,3
4683199,1,1,1,15,1,1,156.63249222,15,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683199,1,2,1,15,1,1,156.63249222,15,2018,08,201808,80,1,4,1,2,,,4,2,,2,,,,,2
4683200,1,2,1,15,1,1,82.822511697,15,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683202,1,1,1,15,1,1,89.50671517,15,2018,08,201808,80,1,1,5,2,,,10,3,,2,,,,,3
4683203,1,1,1,15,1,1,100.84024929,15,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683204,1,1,1,15,1,1,82.822511697,15,2018,08,201808,80,1,4,5,1,,4,8,3,,2,,,,,3
4683207,1,1,1,15,1,1,87.362782735,15,2018,08,201808,80,1,4,5,2,,,10,2,,2,,,,,2
4683207,1,2,1,15,1,1,87.362782735,15,2018,08,201808,80,1,4,4,2,,,8,2,,2,,,,,2
4683208,1,1,1,15,1,1,107.89347,15,2018,08,201808,80,1,2,4,2,,,4,2,,2,,,,,2
4683208,1,2,1,15,1,1,107.89347,15,2018,08,201808,80,1,4,3,2,,,9,2,,2,,,,,2
4683211,1,2,1,15,1,1,80.866463323,15,2018,08,201808,80,1,4,4,2,,,4,2,,2,,,,,2
4683214,1,1,1,15,1,1,144.07891578,15,2018,08,201808,80,1,2,2,2,,,2,2,,2,,,,,2
4683214,1,2,1,15,1,1,144.07891578,15,2018,08,201808,80,1,1,1,2,,,2,2,,2,,,,,2
4683215,1,6,1,15,1,1,96.166438015,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683216,1,3,1,15,1,1,99.520100519,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683217,1,1,1,15,1,1,115.49709468,15,2018,08,201808,80,1,4,8,1,,4,8,2,,2,,,,,2
4683218,1,3,1,15,1,1,99.520100519,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683219,1,6,1,15,1,1,59.492302427,15,2018,08,201808,80,2,,,,2,,,2,,2,,2,,98,2
4683221,1,1,1,15,1,1,185.52912452,15,2018,08,201808,80,1,2,5,2,,,10,3,,2,,,,,3
4683221,1,2,1,15,1,1,185.52912452,15,2018,08,201808,80,1,4,3,2,,,9,2,,2,,,,,2
4683226,1,4,1,15,1,1,89.655310755,15,2018,08,201808,80,2,,,,1,2,2,2,,2,,,,,2
4683227,1,2,1,15,1,1,140.20041076,15,2018,08,201808,80,1,2,2,2,,,2,1,,2,,,,,2
4683229,1,1,1,15,1,1,100.84024929,15,2018,08,201808,80,1,2,5,2,,,10,3,,2,,,,,3
4683230,1,3,1,15,1,1,100.3609713,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683231,1,1,1,15,1,1,152.75272754,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683231,1,2,1,15,1,1,152.75272754,15,2018,08,201808,80,1,2,2,2,,,1,2,,2,,,,,2
4683231,1,3,1,15,1,1,152.75272754,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683232,1,3,1,15,1,1,120.22662479,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683237,1,1,1,15,1,1,110.85363464,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683238,1,1,1,15,1,1,121.51953214,15,2018,08,201808,80,1,1,3,2,,,2,2,,2,,,,,2
4683240,1,5,1,15,1,1,91.745358031,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683242,1,1,1,15,1,1,61.510249519,15,2018,08,201808,80,1,4,7,2,,,9,2,,2,,,,,2
4683242,1,8,1,15,1,1,61.510249519,15,2018,08,201808,80,1,4,3,2,,,9,2,,2,,,,,2
4683243,1,2,1,15,1,1,141.31421334,15,2018,08,201808,80,1,3,5,2,,,10,3,,2,,1,48,781242,3
4683244,1,2,1,15,1,1,82.763501433,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683244,1,4,1,15,1,1,82.763501433,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683244,1,7,1,15,1,1,82.763501433,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683245,1,2,1,15,1,1,142.15508413,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683246,1,4,1,15,1,1,81.569357348,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683247,1,3,1,15,1,1,84.220283773,15,2018,08,201808,80,1,4,4,2,,,4,2,,2,,,,,2
4683248,1,1,1,15,1,1,49.025059666,15,2018,08,201808,80,1,4,4,2,,,4,1,4,2,,,,,1
4683250,1,4,1,15,1,1,79.02101982,15,2018,08,201808,80,1,1,2,2,,,2,1,,2,,1,40,781242,2
4683251,1,1,1,15,1,1,134.62863486,15,2018,08,201808,80,1,2,3,2,,,9,2,,2,,,,,2
4683252,1,2,1,15,1,1,80.839221898,15,2018,08,201808,80,1,2,3,2,,,9,2,,2,,2,,781242,2
4683253,1,3,1,15,1,1,113.72059896,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683253,1,4,1,15,1,1,113.72059896,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683254,1,1,1,15,1,1,100.84024929,15,2018,08,201808,80,1,4,4,2,,,4,3,,2,,1,20,781242,3
4683255,1,2,1,15,1,1,154.1169397,15,2018,08,201808,80,1,1,8,2,,,9,2,,1,400000,,,,2
4683255,1,3,1,15,1,1,154.1169397,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683256,1,4,1,15,1,1,69.78965727,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683257,1,2,1,15,1,1,164.71584277,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683257,1,3,1,15,1,1,164.71584277,15,2018,08,201808,80,1,4,4,2,,,4,2,,2,,,,,2
4683258,1,1,1,15,1,1,63.215262006,15,2018,08,201808,80,1,4,8,2,,,9,2,,2,,,,,2
4683258,1,6,1,15,1,1,63.215262006,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683259,1,1,1,15,1,1,108.92359985,15,2018,08,201808,80,1,4,4,2,,,8,2,,2,,,,,2
4683260,1,1,1,15,1,1,125.35568131,15,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683260,1,2,1,15,1,1,125.35568131,15,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683261,1,1,1,15,1,1,92.175806752,15,2018,08,201808,80,1,1,8,2,,,2,2,,2,,,,,2
4683261,1,2,1,15,1,1,92.175806752,15,2018,08,201808,80,1,1,2,2,,,2,2,,2,,,,,2
4683262,1,3,1,15,1,1,72.862111076,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683263,1,2,1,15,1,1,136.22958561,15,2018,08,201808,80,2,,,,2,,,1,2,2,,,,,1
4683263,1,4,1,15,1,1,136.22958561,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683263,1,5,1,15,1,1,136.22958561,15,2018,08,201808,80,1,1,2,2,,,2,2,,2,,,,,2
4683263,1,6,1,15,1,1,136.22958561,15,2018,08,201808,80,1,1,2,1,,1,2,2,,2,,,,500000,2
4683263,1,7,1,15,1,1,136.22958561,15,2018,08,201808,80,1,4,4,2,,,4,2,,2,,,,,2
4683268,1,3,1,15,1,1,110.18599802,15,2018,08,201808,80,1,1,8,2,,,2,2,,2,,,,,2
4683271,1,3,1,15,1,1,100.3609713,15,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683273,1,3,1,15,1,1,113.54104631,15,2018,08,201808,80,1,2,3,2,,,9,1,,2,,,,,2
4683274,1,1,1,15,1,1,133.51483228,15,2018,08,201808,80,1,2,3,2,,,9,1,,2,,,,,2
4683280,1,1,1,17,1,1,145.10157837,17,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683280,1,2,1,17,1,1,145.10157837,17,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683281,1,1,1,17,1,1,185.19974706,17,2018,08,201808,80,1,4,5,2,,,10,3,,2,,,,,3
4683282,1,1,1,17,1,1,185.19974706,17,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
4683284,1,1,1,17,1,1,169.77148945,17,2018,08,201808,80,2,,,,1,4,10,3,,2,,,,,3
4683284,1,2,1,17,1,1,169.77148945,17,2018,08,201808,80,2,,,,2,,,2,,2,,,,,2
