DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,INI,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P7430,P7440,P7450,P7452,P7454,P7456,P7458,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921
4755853,1,1,1,08,1,1,569.548035,08,2018,11,201811,80,1,4,5,2,,,8,3,,2,,,,,3
4755853,1,3,1,08,1,1,569.548035,08,2018,11,201811,80,1,4,8,2,,,9,2,,2,,,,,2
4755853,1,4,1,08,1,1,569.548035,08,2018,11,201811,80,1,4,3,2,,,4,2,,2,,,,,2
4755854,1,3,1,08,1,1,539.63201036,08,2018,11,201811,80,1,1,8,2,,,2,2,,2,,2,,1000000,2
4755854,1,4,1,08,1,1,539.63201036,08,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755854,1,5,1,08,1,1,539.63201036,08,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755857,1,2,1,08,1,1,473.52406656,08,2018,11,201811,80,1,1,6,2,,,8,2,,2,,,,,2
4755857,1,4,1,08,1,1,473.52406656,08,2018,11,201811,80,1,2,3,2,,,9,2,,2,,,,,2
4755857,1,6,1,08,1,1,473.52406656,08,2018,11,201811,80,1,1,8,2,,,1,2,,2,,1,40,500000,2
4755859,1,1,1,08,1,1,722.56443873,08,2018,11,201811,80,1,4,7,2,,,8,2,,2,,,,,2
4755865,1,1,1,13,1,1,343.24733779,13,2018,11,201811,80,1,4,5,2,,,8,3,,2,,,,,3
4755866,1,2,1,13,1,1,439.85114374,13,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755867,1,2,1,13,1,1,397.58550987,13,2018,11,201811,80,1,1,8,2,,,11,2,,2,,,,,2
4755869,1,1,1,13,1,1,155.76031699,13,2018,11,201811,80,1,2,5,2,,,8,3,,2,,1,40,98,3
4755869,1,4,1,13,1,1,155.76031699,13,2018,11,201811,80,2,,,,2,,,2,,2,,2,,781242,2
4755869,1,5,1,13,1,1,155.76031699,13,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755870,1,1,1,13,1,1,155.76031699,13,2018,11,201811,80,1,3,5,2,,,10,3,,2,,,,,3
4755870,1,2,1,13,1,1,155.76031699,13,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755870,1,6,1,13,1,1,155.76031699,13,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755871,1,2,1,13,1,1,291.73839652,13,2018,11,201811,80,1,4,3,2,,,9,1,,2,,,,,2
4755871,1,4,1,13,1,1,291.73839652,13,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755871,1,5,1,13,1,1,291.73839652,13,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755876,1,1,1,15,1,1,112.2488606,15,2018,11,201811,80,1,4,3,2,,,9,2,,2,,,,,2
4755878,1,1,1,15,1,1,65.441664649,15,2018,11,201811,80,1,4,8,2,,,9,2,,2,,,,,2
4755879,1,3,1,15,1,1,125.76292045,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755879,1,4,1,15,1,1,125.76292045,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755880,1,2,1,15,1,1,135.09860327,15,2018,11,201811,80,2,,,,2,,,2,,2,,1,40,781242,2
4755880,1,3,1,15,1,1,135.09860327,15,2018,11,201811,80,1,2,2,2,,,2,1,,2,,,,,2
4755880,1,4,1,15,1,1,135.09860327,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755883,1,1,1,15,1,1,118.21601608,15,2018,11,201811,80,1,4,5,2,,,10,3,,2,,,,,3
4755883,1,2,1,15,1,1,118.21601608,15,2018,11,201811,80,1,4,4,2,,,9,2,,2,,,,,2
4755885,1,1,1,15,1,1,139.62457434,15,2018,11,201811,80,1,3,1,2,,,9,2,,2,,,,,2
4755886,1,1,1,15,1,1,112.2488606,15,2018,11,201811,80,1,4,4,2,,,4,2,4,2,,,,,1
4755890,1,1,1,15,1,1,108.88033327,15,2018,11,201811,80,1,4,3,2,,,9,2,,2,,,,,2
4755891,1,1,1,15,1,1,112.2488606,15,2018,11,201811,80,1,4,3,2,,,9,2,,2,,,,,2
4755895,1,1,1,15,1,1,142.56368732,15,2018,11,201811,80,1,4,5,2,,,10,3,,2,,,,,3
4755895,1,3,1,15,1,1,142.56368732,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755895,1,4,1,15,1,1,142.56368732,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755896,1,1,1,15,1,1,151.82896344,15,2018,11,201811,80,2,,,,1,1,2,2,,2,,1,8,781242,2
4755898,1,3,1,15,1,1,93.467855537,15,2018,11,201811,80,1,1,2,2,,,2,2,,2,,,,,2
4755898,1,4,1,15,1,1,93.467855537,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755899,1,4,1,15,1,1,105.28363393,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755901,1,1,1,15,1,1,143.09778769,15,2018,11,201811,80,1,4,2,2,,,9,2,,2,,,,,2
4755901,1,2,1,15,1,1,143.09778769,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755905,1,1,1,15,1,1,48.221411902,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755906,1,1,1,15,1,1,60.963438438,15,2018,11,201811,80,1,4,5,2,,,10,3,,2,,,,,3
4755907,1,1,1,15,1,1,177.46397139,15,2018,11,201811,80,1,4,8,2,,,7,2,,2,,,,,2
4755908,1,4,1,15,1,1,48.221411902,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755909,1,2,1,15,1,1,137.65569654,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755910,1,1,1,15,1,1,119.02706913,15,2018,11,201811,80,1,4,4,2,,,4,2,,2,,,,,2
4755910,1,5,1,15,1,1,119.02706913,15,2018,11,201811,80,1,1,8,1,,1,8,2,,2,,1,40,781242,2
4755912,1,2,1,15,1,1,100.76103849,15,2018,11,201811,80,1,3,4,2,,,4,2,,2,,,,,2
4755912,1,4,1,15,1,1,100.76103849,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755913,1,1,1,15,1,1,100.48559646,15,2018,11,201811,80,1,4,4,2,,,8,2,,2,,,,,2
4755914,1,2,1,15,1,1,68.626183914,15,2018,11,201811,80,1,4,3,2,,,9,2,,2,,,,,2
4755917,1,1,1,15,1,1,192.88564761,15,2018,11,201811,80,1,2,5,2,,,4,3,,2,,,,,3
4755917,1,2,1,15,1,1,192.88564761,15,2018,11,201811,80,1,4,4,2,,,4,2,,2,,,,,2
4755918,1,1,1,15,1,1,105.02176749,15,2018,11,201811,80,1,4,4,2,,,8,3,,2,,,,,3
4755922,1,1,1,15,1,1,123.79741828,15,2018,11,201811,80,1,3,2,2,,,2,2,,2,,,,,2
4755923,1,1,1,15,1,1,98.075593699,15,2018,11,201811,80,1,2,8,2,,,9,2,,2,,1,40,1600000,2
4755925,1,1,1,15,1,1,123.90210429,15,2018,11,201811,80,1,2,3,2,,,9,1,,2,,2,,1000000,2
4755925,1,2,1,15,1,1,123.90210429,15,2018,11,201811,80,1,3,2,2,,,2,2,,2,,,,,2
4755926,1,3,1,15,1,1,110.62103907,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755927,1,1,1,15,1,1,94.707066367,15,2018,11,201811,80,1,4,8,2,,,8,3,,2,,,,,3
4755928,1,2,1,15,1,1,152.48596492,15,2018,11,201811,80,2,,,,2,,,2,,2,,2,,2000000,2
4755929,1,3,1,15,1,1,48.221411902,15,2018,11,201811,80,2,,,,1,1,2,2,,2,,,,,2
4755931,1,1,1,15,1,1,112.2488606,15,2018,11,201811,80,1,3,5,2,,,10,3,,2,,,,,3
4755932,1,1,1,15,1,1,150.84994513,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755932,1,2,1,15,1,1,150.84994513,15,2018,11,201811,80,1,4,8,2,,,9,2,,2,,2,,781242,2
4755936,1,2,1,15,1,1,116.16537119,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755938,1,1,1,15,1,1,163.29070449,15,2018,11,201811,80,1,1,2,2,,,2,1,,2,,1,48,5000000,2
4755939,1,3,1,15,1,1,76.35709635,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755941,1,2,1,15,1,1,98.180279716,15,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755941,1,4,1,15,1,1,98.180279716,15,2018,11,201811,80,1,4,3,2,,,10,2,,2,,,,,2
4755943,1,2,1,17,1,1,223.1846621,17,2018,11,201811,80,1,4,3,2,,,9,2,,2,,,,,2
4755944,1,3,1,17,1,1,188.48244068,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755945,1,1,1,17,1,1,236.39727388,17,2018,11,201811,80,1,4,4,2,,,4,2,,2,,,,,2
4755946,1,1,1,17,1,1,206.9829665,17,2018,11,201811,80,1,4,4,2,,,9,3,,2,,,,,3
4755946,1,3,1,17,1,1,206.9829665,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755946,1,4,1,17,1,1,206.9829665,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755946,1,5,1,17,1,1,206.9829665,17,2018,11,201811,80,1,1,4,1,,1,4,2,,2,,2,,781242,2
4755946,1,6,1,17,1,1,206.9829665,17,2018,11,201811,80,1,4,4,2,,,4,2,,2,,,,,2
4755947,1,1,1,17,1,1,226.49901805,17,2018,11,201811,80,1,2,6,2,,,8,2,2,2,,1,48,781242,1
4755948,1,2,1,17,1,1,233.30575501,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755948,1,3,1,17,1,1,233.30575501,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755949,1,2,1,17,1,1,220.40527976,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755950,1,1,1,17,1,1,208.26046303,17,2018,11,201811,80,1,4,5,2,,,10,3,,2,,,,,3
4755950,1,2,1,17,1,1,208.26046303,17,2018,11,201811,80,1,4,3,2,,,9,2,,2,,,,,2
4755953,1,1,1,17,1,1,255.70959053,17,2018,11,201811,80,1,4,9,2,,,8,2,,2,,,,,2
4755953,1,3,1,17,1,1,255.70959053,17,2018,11,201811,80,1,2,8,2,,,2,2,,2,,,,,2
4755954,1,1,1,17,1,1,230.80153231,17,2018,11,201811,80,1,4,4,2,,,4,3,,2,,,,,3
4755954,1,2,1,17,1,1,230.80153231,17,2018,11,201811,80,1,4,9,2,,,4,2,,2,,,,,2
4755956,1,2,1,17,1,1,204.99964421,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755958,1,4,1,17,1,1,267.09885691,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755961,1,2,1,17,1,1,237.0022341,17,2018,11,201811,80,1,1,1,2,,,9,2,,2,,,,,2
4755961,1,3,1,17,1,1,237.0022341,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755961,1,4,1,17,1,1,237.0022341,17,2018,11,201811,80,1,3,5,2,,,8,3,,2,,,,,3
4755962,1,4,1,17,1,1,274.60876362,17,2018,11,201811,80,1,4,3,2,,,9,2,,2,,,,,2
4755963,1,3,1,17,1,1,240.18639782,17,2018,11,201811,80,1,2,2,2,,,2,2,,2,,1,20,300000,2
4755963,1,4,1,17,1,1,240.18639782,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755964,1,2,1,17,1,1,216.78855148,17,2018,11,201811,80,1,4,3,2,,,9,2,,2,,,,,2
4755964,1,4,1,17,1,1,216.78855148,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755965,1,2,1,17,1,1,241.51682425,17,2018,11,201811,80,1,3,4,2,,,9,2,,2,,1,24,400000,2
4755965,1,4,1,17,1,1,241.51682425,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755965,1,5,1,17,1,1,241.51682425,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755966,1,1,1,17,1,1,210.07304724,17,2018,11,201811,80,1,2,5,2,,,10,3,,2,,,,,3
4755967,1,1,1,17,1,1,230.80153231,17,2018,11,201811,80,1,4,5,2,,,10,3,,2,,,,,3
4755967,1,2,1,17,1,1,230.80153231,17,2018,11,201811,80,1,4,8,2,,,9,2,,2,,,,,2
4755969,1,2,1,17,1,1,226.63625182,17,2018,11,201811,80,1,4,3,2,,,9,1,1,2,,2,,1000000,1
4755970,1,2,1,17,1,1,184.87430284,17,2018,11,201811,80,1,4,7,2,,,9,2,,2,,,,,2
4755971,1,2,1,17,1,1,165.15701811,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755971,1,4,1,17,1,1,165.15701811,17,2018,11,201811,80,1,1,8,2,,,8,2,,2,,,,,2
4755972,1,3,1,17,1,1,233.18532698,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755973,1,4,1,17,1,1,219.16558959,17,2018,11,201811,80,1,1,8,2,,,6,2,,2,,,,,2
4755973,1,5,1,17,1,1,219.16558959,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755976,1,2,1,17,1,1,213.09207239,17,2018,11,201811,80,1,3,4,1,,2,4,2,,2,,,,,2
4755977,1,1,1,17,1,1,204.47730567,17,2018,11,201811,80,1,4,4,2,,,4,2,,2,,,,,2
4755977,1,2,1,17,1,1,204.47730567,17,2018,11,201811,80,1,2,3,2,,,8,2,,2,,,,,2
4755979,1,3,1,17,1,1,253.3990096,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755979,1,4,1,17,1,1,253.3990096,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755980,1,1,1,17,1,1,214.32500601,17,2018,11,201811,80,1,1,8,1,,1,6,1,,2,,,,,2
4755981,1,1,1,17,1,1,203.70558745,17,2018,11,201811,80,1,4,6,2,,,11,2,,2,,,,,2
4755981,1,3,1,17,1,1,203.70558745,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755981,1,4,1,17,1,1,203.70558745,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755981,1,5,1,17,1,1,203.70558745,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755984,1,1,1,17,1,1,229.40216962,17,2018,11,201811,80,1,2,4,2,,,4,2,,2,,,,,2
4755985,1,1,1,17,1,1,223.32082091,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755985,1,2,1,17,1,1,223.32082091,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755985,1,3,1,17,1,1,223.32082091,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755986,1,1,1,17,1,1,225.79402319,17,2018,11,201811,80,1,4,5,2,,,10,3,,2,,,,,3
4755986,1,2,1,17,1,1,225.79402319,17,2018,11,201811,80,1,4,5,2,,,10,3,,2,,,,,3
4755987,1,1,1,17,1,1,210.07304724,17,2018,11,201811,80,1,1,5,2,,,10,3,,2,,,,,3
4755988,1,2,1,17,1,1,249.50888874,17,2018,11,201811,80,1,2,1,2,,,11,2,,2,,,,,2
4755989,1,1,1,17,1,1,210.07304724,17,2018,11,201811,80,1,4,5,2,,,10,3,,2,,,,,3
4755990,1,1,1,17,1,1,214.32500601,17,2018,11,201811,80,1,4,5,2,,,10,3,,2,,,,,3
4755991,1,1,1,17,1,1,207.9319911,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755991,1,2,1,17,1,1,207.9319911,17,2018,11,201811,80,1,4,3,2,,,9,2,,2,,,,,2
4755992,1,2,1,17,1,1,249.50888874,17,2018,11,201811,80,1,4,3,2,,,9,2,,2,,,,,2
4755993,1,2,1,17,1,1,213.09207239,17,2018,11,201811,80,1,2,3,2,,,9,1,,2,,2,,781242,2
4755994,1,1,1,17,1,1,255.5891625,17,2018,11,201811,80,1,4,5,2,,,10,3,,2,,,,,3
4755995,1,1,1,17,1,1,164.99052628,17,2018,11,201811,80,1,4,5,2,,,10,3,,2,,,,,3
4755995,1,2,1,17,1,1,164.99052628,17,2018,11,201811,80,1,4,4,2,,,4,3,,2,,,,,3
4755995,1,3,1,17,1,1,164.99052628,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755995,1,4,1,17,1,1,164.99052628,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755995,1,5,1,17,1,1,164.99052628,17,2018,11,201811,80,1,3,8,2,,,8,2,,2,,2,,800000,2
4755996,1,2,1,17,1,1,265.55729087,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755997,1,1,1,17,1,1,208.26046303,17,2018,11,201811,80,1,4,5,2,,,10,3,,2,,,,,3
4755997,1,2,1,17,1,1,208.26046303,17,2018,11,201811,80,1,4,6,2,,,11,1,2,2,,,,,1
4755998,1,2,1,17,1,1,239.23306422,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4755999,1,1,1,17,1,1,204.47730567,17,2018,11,201811,80,1,3,5,2,,,10,3,,2,,,,,3
4755999,1,2,1,17,1,1,204.47730567,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4756000,1,1,1,17,1,1,218.93270333,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4756001,1,1,1,17,1,1,204.47730567,17,2018,11,201811,80,1,4,5,2,,,10,3,,2,,,,,3
4756001,1,2,1,17,1,1,204.47730567,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4756004,1,2,1,17,1,1,223.1846621,17,2018,11,201811,80,1,4,4,2,,,4,2,,2,,,,,2
4756005,1,2,1,17,1,1,226.63625182,17,2018,11,201811,80,1,4,3,2,,,9,2,,2,,,,,2
4756006,1,1,1,17,1,1,221.47617052,17,2018,11,201811,80,1,4,3,2,,,9,2,,2,,,,,2
4756006,1,2,1,17,1,1,221.47617052,17,2018,11,201811,80,1,2,2,2,,,2,2,,2,,,,,2
4756007,1,2,1,17,1,1,220.40527976,17,2018,11,201811,80,1,1,2,2,,,2,2,,2,,2,,781242,2
4756008,1,3,1,17,1,1,234.57122514,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4756008,1,4,1,17,1,1,234.57122514,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4756012,1,1,1,17,1,1,204.47730567,17,2018,11,201811,80,1,4,4,2,,,4,2,,2,,,,,2
4756012,1,2,1,17,1,1,204.47730567,17,2018,11,201811,80,1,4,3,2,,,9,2,,2,,,,,2
4756019,1,1,1,17,1,1,204.47730567,17,2018,11,201811,80,1,4,4,2,,,4,2,,2,,,,,2
4756019,1,2,1,17,1,1,204.47730567,17,2018,11,201811,80,1,4,4,2,,,4,2,,2,,,,,2
4756020,1,4,1,17,1,1,272.10636603,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4756021,1,2,1,17,1,1,252.91447741,17,2018,11,201811,80,1,1,6,2,,,4,2,,2,,,,,2
4756024,1,1,1,17,1,1,218.93270333,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4756025,1,1,1,17,1,1,223.1846621,17,2018,11,201811,80,1,4,5,2,,,10,3,,2,,,,,3
4756026,1,1,1,17,1,1,251.21688386,17,2018,11,201811,80,1,4,7,2,,,8,2,,2,,,,,2
4756026,1,2,1,17,1,1,251.21688386,17,2018,11,201811,80,1,4,5,2,,,10,3,,2,,,,,3
4756027,1,2,1,17,1,1,223.1846621,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4756028,1,2,1,17,1,1,249.04008733,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4756031,1,1,1,17,1,1,213.8562046,17,2018,11,201811,80,2,,,,2,,,2,,2,,,,,2
4756042,1,1,1,17,1,1,210.07304724,17,2018,11,201811,80,1,4,7,2,,,8,2,,2,,,,,2
4756043,1,3,1,17,1,1,293.29768593,17,2018,11,201811,80,1,4,8,2,,,11,1,1,2,,,,,1
4756044,1,1,1,17,1,1,231.51615937,17,2018,11,201811,80,1,4,4,2,,,4,3,,2,,,,,3
4756044,1,2,1,17,1,1,231.51615937,17,2018,11,201811,80,1,4,3,2,,,9,2,,2,,,,,2
4756044,1,3,1,17,1,1,231.51615937,17,2018,11,201811,80,1,1,8,2,,,2,2,,2,,,,,2
4756045,1,4,1,17,1,1,204.82518259,17,2018,11,201811,80,1,2,2,2,,,2,2,,2,,,,,2
4756045,1,6,1,17,1,1,204.82518259,17,2018,11,201811,80,1,3,4,2,,,4,2,,2,,,,,2
