DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,DSI,FEX_C,RAMA4D_D_R4,RAMA2D_D_R4,DPTO,ANO,MES,PERIODO,REGIS,P7250,P7260,P7280,P7310,P7320,P7350,P7360,P9460,P7390,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7422,P7422S1,P1806,P1519,P1883,OFICIO1,OFICIO2,RAMA2D_D,DSCY,RAMA4D_D
4762259,1,1,1,44,1,1,58.75363942,9200,92,44,2018,11,201811,70,40,40,1,2,12,4,9,2,1,,,,,,,,1,2,,800000,2,,45,45,92,2,9242
4762266,1,1,1,44,1,1,68.485409803,8413,84,44,2018,11,201811,70,52,48,1,2,52,4,9,2,2,,,,,,,,1,2,,1500000,2,,19,19,85,2,8532
4762269,1,2,1,44,1,1,65.037711563,8699,86,44,2018,11,201811,70,259,48,1,2,260,4,6,2,4,,,,,,,,1,2,,1000000,2,,11,11,85,2,8512
4762273,1,2,1,44,1,1,103.70056845,,,44,2018,11,201811,70,32,20,4,1,,,,,,,,,,,,,,,,98,,,98,,,2,
4762277,1,1,1,44,1,1,58.249095166,4111,41,44,2018,11,201811,70,52,48,4,2,2,4,1,2,1,,,,,,,,1,1,600000,98,2,,95,95,45,2,4522
4762280,1,2,1,44,1,1,41.979919602,3514,35,44,2018,11,201811,70,24,48,1,2,260,1,9,2,2,,,,,,,,1,2,,781242,2,,55,33,40,2,4010
4762289,1,1,1,44,1,1,45.422420162,5611,56,44,2018,11,201811,70,20,48,4,2,20,4,4,2,1,,,,,,,,1,2,,98,2,,53,53,55,2,5521
4762295,1,3,1,44,1,1,30.785782364,,,44,2018,11,201811,70,16,48,1,1,,,,,,,,,,,,,,,,1200000,,,19,,,2,
4762299,1,2,1,44,1,1,55.075797231,4771,47,44,2018,11,201811,70,4,48,1,2,52,1,2,2,2,,,,,,,,1,2,,781243,2,,45,45,52,1,5233
4762322,1,1,1,44,1,1,68.197454344,4512,45,44,2018,11,201811,70,16,48,2,2,16,4,1,2,1,,,,,,,,1,2,,2000000,2,,21,41,50,2,5011
4762338,1,1,1,47,1,1,156.42025746,7911,79,47,2018,11,201811,70,4,48,1,2,24,1,3,2,1,,,,,,,,1,2,,900000,2,,45,45,63,1,6340
4762340,1,1,1,47,1,1,181.22840251,4111,41,47,2018,11,201811,70,8,48,1,2,8,4,1,2,1,,,,,,,,1,2,,800000,2,,58,95,45,1,4521
4762341,1,3,1,47,1,1,228.38058201,4771,47,47,2018,11,201811,70,40,48,1,2,44,1,4,2,1,,,,,,,,1,2,,98,2,,45,45,52,2,5233
4762358,1,4,1,47,1,1,153.51606945,5611,56,47,2018,11,201811,70,20,40,3,2,56,4,1,2,1,,,,,,,,1,2,,500000,2,,54,53,55,2,5521
4762367,1,2,1,47,1,1,178.73048198,9602,96,47,2018,11,201811,70,20,48,1,2,96,1,3,2,2,,,,,,,,1,2,,800000,2,,77,57,93,2,9302
4762369,1,4,1,47,1,1,203.47721015,9700,97,47,2018,11,201811,70,12,20,1,2,13,3,1,2,2,,,,,,,,1,2,,380000,2,,45,54,95,1,9500
4762370,1,1,1,47,1,1,173.96208006,8413,84,47,2018,11,201811,70,2,48,1,2,4,4,9,2,1,,,,,,,,1,1,1400000,800000,2,,39,19,85,1,8532
4762383,1,1,1,47,1,1,167.22093943,2599,25,47,2018,11,201811,70,2,48,1,2,2,1,9,2,1,,,,,,1,,,1,1200000,781242,2,,58,58,28,1,2811
4762387,1,4,1,47,1,1,111.27048373,,,47,2018,11,201811,70,52,48,1,1,,,,,,,,,,,,,,,,781242,,,84,,,2,
4762394,1,3,1,47,1,1,164.31118774,4711,47,47,2018,11,201811,70,8,48,1,2,8,1,2,2,1,,,,,,,,1,2,,781000,2,,45,45,52,1,5237
4762401,1,4,1,47,1,1,110.12423959,,,47,2018,11,201811,70,48,40,1,1,,,,,,,,,,,,,,,,800000,,,45,,,2,
4762403,1,1,1,47,1,1,126.47948232,5619,56,47,2018,11,201811,70,156,48,1,2,99,4,1,2,1,,,,,,,,1,2,,400000,2,,55,53,55,2,5529
4762408,1,2,1,47,1,1,169.19367814,9700,97,47,2018,11,201811,70,104,48,1,2,156,3,1,2,1,,,,,,,,1,2,,781242,2,,45,59,95,2,9500
4762431,1,1,1,47,1,1,152.59365878,5611,56,47,2018,11,201811,70,4,48,1,2,4,1,5,2,1,,,,,,,,1,1,1200000,900000,2,,53,53,55,1,5521
4762431,1,3,1,47,1,1,152.59365878,6820,68,47,2018,11,201811,70,4,48,2,2,2,1,4,2,1,,,,,,,,1,1,900000,1000000,2,,58,58,70,1,7020
4762440,1,2,1,47,1,1,222.72591532,1020,10,47,2018,11,201811,70,3,40,4,2,3,4,1,2,7,,,,,,,,1,2,,450000,2,,55,53,15,1,1521
4762442,1,3,1,47,1,1,98.65313594,,,47,2018,11,201811,70,24,48,1,1,,,,,,,,,,,,,,,,781000,,,45,,,2,
4762442,1,4,1,47,1,1,98.65313594,5611,56,47,2018,11,201811,70,12,48,1,2,16,1,9,2,2,,,,,,,,1,2,,1000000,2,,53,53,55,1,5521
4762443,1,8,1,47,1,1,193.39298132,,,47,2018,11,201811,70,4,48,1,1,,,,,,,,,,,,,,,,781300,,,45,,,1,
4762447,1,2,1,47,1,1,181.27205212,4759,47,47,2018,11,201811,70,20,48,1,2,20,1,3,2,1,,,,,,,,1,2,,800000,2,,45,41,52,2,5239
4762471,1,2,1,47,1,1,194.00250775,,,47,2018,11,201811,70,20,72,1,1,,,,,,,,,,,,,,,,781300,,,58,,,2,
4762494,1,1,1,50,1,1,385.42171222,8424,84,50,2018,11,201811,70,8,48,2,2,8,2,9,2,1,,,,,,,,1,2,,10000000,2,,12,12,75,1,7523
4762498,1,1,1,50,1,1,289.87042654,4723,47,50,2018,11,201811,70,7,48,1,2,7,1,2,2,1,,,,,,,,1,2,,850000,2,,95,45,52,1,5223
4762500,1,2,1,50,1,1,215.92672723,4771,47,50,2018,11,201811,70,4,48,1,2,52,1,4,2,1,,,,,,,,1,2,,900000,2,,45,45,52,1,5233
4762501,1,1,1,50,1,1,255.4261425,4773,47,50,2018,11,201811,70,17,48,1,2,21,1,2,2,1,,,,,,,,1,2,,860000,2,,45,45,52,2,5231
4762504,1,1,1,50,1,1,250.35052056,8530,85,50,2018,11,201811,70,4,48,1,2,4,1,5,2,1,,,,,,,,1,2,,900000,2,,55,55,80,1,8043
4762525,1,2,1,50,1,1,180.18910049,4741,47,50,2018,11,201811,70,26,48,1,2,104,1,2,2,1,,,,,,,,1,2,,800000,2,,45,45,52,2,5239
4762526,1,2,1,50,1,1,232.30476964,9700,97,50,2018,11,201811,70,5,48,3,2,5,3,1,2,2,,,,,,,,1,1,480000,600000,2,,54,54,95,1,9500
4762527,1,5,1,50,1,1,202.70660261,4771,47,50,2018,11,201811,70,4,48,1,2,4,1,2,2,1,,,,,,,,1,1,780000,900000,2,,45,45,52,1,5233
4762530,1,5,1,50,1,1,178.19446142,,,50,2018,11,201811,70,52,40,1,1,,,,,,,,,,,,,,,,840000,,,55,,,2,
4762536,1,5,1,50,1,1,236.52081581,5320,53,50,2018,11,201811,70,27,48,1,2,36,1,5,2,1,,,,,,,,1,2,,700000,2,,33,39,64,2,6412
4762551,1,1,1,50,1,1,207.0032913,8121,81,50,2018,11,201811,70,13,48,4,2,13,4,1,2,1,,,,,,,,1,2,,600000,2,,55,55,74,1,7493
4762558,1,2,1,50,1,1,250.72111731,,,50,2018,11,201811,70,8,28,1,1,,,,,,,,,,,,,,,,800000,,,45,,,1,
4762566,1,2,1,50,1,1,251.74459389,,,50,2018,11,201811,70,8,50,1,1,,,,,,,,,,,,,,,,600000,,,95,,,1,
4762570,1,1,1,50,1,1,292.93459397,4111,41,50,2018,11,201811,70,44,52,1,2,44,1,6,2,9,,,,,,,,1,2,,900000,2,,95,95,45,2,4521
4762570,1,2,1,50,1,1,292.93459397,4781,47,50,2018,11,201811,70,4,52,4,2,4,4,1,2,9,,,,,,,,1,2,,1000000,2,,95,45,52,1,5262
4762573,1,1,1,50,1,1,214.50426878,4923,49,50,2018,11,201811,70,12,48,1,2,12,4,1,2,1,,,,,,,,1,2,,900000,2,,95,98,60,1,6041
4762579,1,3,1,50,1,1,285.94931142,8130,81,50,2018,11,201811,70,104,48,1,2,8,1,2,2,1,,,,,,,,1,2,,800000,2,,45,62,01,2,0140
4762581,1,2,1,50,1,1,226.90689553,9700,97,50,2018,11,201811,70,48,48,1,2,6,3,1,2,4,,,,,,,,1,2,,600000,2,,53,59,85,2,8532
4762581,1,4,1,50,1,1,226.90689553,5619,56,50,2018,11,201811,70,4,48,1,2,2,1,3,2,7,,,,,,,,1,1,100000,400000,2,,53,53,15,1,1589
4762587,1,2,1,50,1,1,245.45656327,4330,43,50,2018,11,201811,70,12,70,1,2,12,1,3,2,1,,,,,,,,1,2,,900000,2,,95,95,45,1,4521
4762617,1,3,1,52,1,1,155.52404945,2511,25,52,2018,11,201811,70,16,40,4,2,16,1,2,2,1,,,,,,,,1,1,300000,500000,2,,17,87,28,2,2811
4762637,1,3,1,52,1,1,178.65878149,,,52,2018,11,201811,70,12,30,1,1,,,,,,,,,,,,,,,,300000,,,45,,,1,
4762645,1,3,1,52,1,1,219.53976103,5630,56,52,2018,11,201811,70,24,25,1,2,24,1,3,2,1,,,,,,,,1,2,,600000,2,,55,53,52,2,5225
4762653,1,4,1,52,1,1,195.27505331,4711,47,52,2018,11,201811,70,45,48,1,2,45,1,2,2,5,,,,,,,,1,2,,781242,2,,45,45,52,2,5211
4762670,1,4,1,52,1,1,105.23693304,9700,97,52,2018,11,201811,70,12,24,3,2,156,3,1,2,1,,,,,,,,1,2,,200000,2,,54,54,95,1,9500
4762673,1,2,1,52,1,1,138.9314006,4771,47,52,2018,11,201811,70,20,48,1,2,48,1,2,2,1,,,,,,,,1,2,,700000,2,,45,45,52,2,5233
4762675,1,2,1,52,1,1,166.98377426,4711,47,52,2018,11,201811,70,52,24,1,2,6,1,2,2,1,,,,,,,,1,1,150000,200000,2,,38,45,52,2,5211
4762713,1,2,1,54,1,1,503.00667587,4111,41,54,2018,11,201811,70,3,50,1,2,3,1,6,2,1,,,,,,,,1,1,1800000,1500000,2,,02,02,45,1,4521
4762718,1,5,1,54,1,1,556.19978982,4111,41,54,2018,11,201811,70,24,48,4,2,24,4,1,2,4,,,,,,,,1,2,,800000,2,,95,95,45,2,4521
4762723,1,6,1,54,1,1,346.35137741,,,54,2018,11,201811,70,12,45,4,1,,,,,,,,,,,,,,,,400000,,,97,,,1,
4762728,1,2,1,54,1,1,232.5317521,4111,41,54,2018,11,201811,70,4,50,1,2,6,1,2,2,1,,,,,,,,1,1,300000,600000,2,,95,95,45,1,4521
4762728,1,8,1,54,1,1,232.5317521,8121,81,54,2018,11,201811,70,24,48,4,2,32,4,1,2,6,,,,,,,,1,2,,400000,2,,54,54,74,2,7493
4762728,1,14,1,54,1,1,232.5317521,4111,41,54,2018,11,201811,70,12,48,1,2,12,1,2,2,6,,,,,,,,1,2,,600000,2,,95,95,45,1,4521
4762741,1,1,1,54,1,1,465.59542246,4781,47,54,2018,11,201811,70,3,48,4,2,4,4,1,2,4,,,,,,,,1,1,90000,600000,2,,58,45,52,1,5262
4762741,1,4,1,54,1,1,465.59542246,4781,47,54,2018,11,201811,70,4,48,4,2,3,4,1,2,4,,,,,,,,1,1,300000,600000,2,,53,45,52,1,5262
4762749,1,2,1,54,1,1,497.19235862,5611,56,54,2018,11,201811,70,5,50,3,2,48,1,3,2,1,,,,,,,,1,2,,650000,2,,54,54,55,1,5521
4762753,1,1,1,54,1,1,464.99455006,4330,43,54,2018,11,201811,70,30,48,4,2,24,4,1,2,1,,,,,,,,1,2,,781242,2,,95,95,45,2,4521
4762759,1,2,1,54,1,1,443.91313848,8530,85,54,2018,11,201811,70,10,48,1,2,18,1,5,2,1,1,,,,,,,,2,,1000000,1,2,13,13,80,1,8043
4762766,1,2,1,54,1,1,414.87164454,4724,47,54,2018,11,201811,70,3,48,1,2,4,1,1,2,1,,,,,,,,1,1,200000,800000,2,,71,50,55,1,5530
4762771,1,3,1,54,1,1,572.10269733,4774,47,54,2018,11,201811,70,28,48,1,2,32,1,5,2,1,,,,,,,,1,2,,800000,2,,45,59,52,2,5239
4762777,1,1,1,54,1,1,591.50085547,4111,41,54,2018,11,201811,70,8,48,4,2,8,1,2,2,1,,,,,,,,1,2,,800000,2,,95,95,45,1,4521
4762786,1,1,1,54,1,1,415.31805833,8412,84,54,2018,11,201811,70,150,70,4,2,150,4,9,2,1,,,,,,,,1,2,,1500000,2,,58,58,75,2,7512
4762787,3,1,3,54,1,1,695.36992564,9609,96,54,2018,11,201811,70,8,40,1,2,50,1,4,2,6,,,,,,,,1,2,,781242,2,,33,21,92,1,9241
4762796,1,1,1,63,1,1,165.49618144,9700,97,63,2018,11,201811,70,4,70,3,2,4,3,1,2,2,,,,,,,,1,1,1050000,800000,2,,59,59,95,1,9500
4762796,1,2,1,63,1,1,165.49618144,5611,56,63,2018,11,201811,70,6,50,1,2,8,4,1,2,2,,,,,,,,1,2,,900000,2,,45,53,55,1,5521
4762804,1,2,1,63,1,1,154.11592232,8610,86,63,2018,11,201811,70,5,40,1,2,8,2,9,2,1,,1,,,,,,,1,1800000,1900000,1,1,19,19,80,1,8045
4762807,1,4,1,63,1,1,286.96174086,9700,97,63,2018,11,201811,70,2,48,1,2,2,3,1,2,2,,,,,,,,1,2,,780000,2,,45,54,95,1,9500
4762809,1,1,1,63,1,1,170.4701101,4111,41,63,2018,11,201811,70,10,40,1,2,52,1,6,2,1,,,1,,,,,,2,,2000000,3,,95,95,45,1,4521
4762818,1,3,1,63,1,1,126.80468262,5611,56,63,2018,11,201811,70,3,40,1,2,4,4,1,2,2,,,,,,,,1,2,,800000,2,,70,53,55,1,5521
4762819,1,3,1,63,1,1,88.515987594,4759,47,63,2018,11,201811,70,1,24,1,2,5,4,1,2,2,,,,,,,,1,2,,781000,2,,33,45,52,1,5219
4762834,1,3,1,63,1,1,148.44317017,4511,45,63,2018,11,201811,70,12,40,4,2,12,4,1,2,1,,,,,,,,1,2,,500000,2,,45,45,50,1,5012
4762836,1,5,1,63,1,1,90.876178625,9700,97,63,2018,11,201811,70,8,48,4,2,10,3,1,2,3,,,,,,,,1,2,,750000,2,,55,55,95,1,9500
4762841,1,2,1,63,1,1,88.066336048,9602,96,63,2018,11,201811,70,4,40,1,2,5,4,1,2,2,,,,,,,,1,1,30000,781000,2,,03,57,93,1,9302
4762873,1,4,1,66,1,1,338.01049189,4741,47,66,2018,11,201811,70,20,48,1,2,20,1,3,2,1,,,,,,,,1,2,,781242,2,,45,45,52,2,5235
4762873,1,5,1,66,1,1,338.01049189,1071,10,66,2018,11,201811,70,16,48,1,2,16,1,9,2,1,,,,,,,,1,2,,781242,2,,84,87,01,2,0114
4762876,1,3,1,66,1,1,317.90226811,4111,41,66,2018,11,201811,70,52,48,1,2,24,1,9,2,1,,,,,,,,1,2,,781500,2,,32,32,45,2,4521
4762880,2,2,2,66,1,1,295.98557843,5619,56,66,2018,11,201811,70,4,48,1,2,40,1,2,2,1,,,,,,,,1,2,,781242,2,,45,77,55,1,5521
4762884,1,1,1,66,1,1,296.57340424,0123,01,66,2018,11,201811,70,2,48,8,2,2,8,4,2,8,,,,,,,,1,1,400000,781242,2,,62,62,01,1,0111
4762887,1,2,1,66,1,1,285.13757161,5210,52,66,2018,11,201811,70,4,48,1,2,120,1,6,2,2,,,,,,,,1,2,,781242,2,,45,97,63,1,6320
4762896,1,1,1,66,1,1,315.17073079,8560,85,66,2018,11,201811,70,12,48,1,2,12,1,9,2,7,,,,,,,,1,2,,781242,2,,39,39,80,1,8060
4762899,1,1,1,66,1,1,299.98719437,4542,45,66,2018,11,201811,70,17,60,1,2,17,1,2,2,1,,,,,,,,1,2,,781242,2,,84,84,50,2,5040
4762909,1,3,1,66,1,1,311.18865739,5611,56,66,2018,11,201811,70,4,48,1,2,4,1,4,2,1,,,,,,,,1,2,,800000,2,,97,97,55,1,5521
4762946,1,2,1,66,1,1,298.11356247,3110,31,66,2018,11,201811,70,4,48,1,2,4,1,3,2,1,,,,,,,,1,1,700000,781242,2,,93,93,36,1,3611
4762959,1,2,1,66,1,1,273.49933468,4772,47,66,2018,11,201811,70,12,48,1,2,16,1,4,2,1,,,,,,,,1,2,,781242,2,,45,45,52,1,5234
4762962,1,1,1,66,1,1,306.63117034,5611,56,66,2018,11,201811,70,3,60,1,2,3,1,3,2,7,,,,,,,,1,1,520000,781242,2,,58,53,55,1,5521
4762970,1,2,1,66,1,1,322.95619641,1081,10,66,2018,11,201811,70,12,48,1,2,250,1,9,2,2,,,,,,,,1,2,,781242,2,,13,45,15,1,1551
4762976,1,4,1,66,1,1,328.89301017,4645,46,66,2018,11,201811,70,32,48,1,2,32,1,4,2,6,,,,,,,,1,2,,850000,2,,37,37,51,2,5135
4762990,1,1,1,66,1,1,312.88478758,5611,56,66,2018,11,201811,70,4,48,1,2,4,1,4,2,1,,,,,,,,1,1,781242,781242,2,,53,53,55,1,5521
4763008,1,1,1,68,1,1,344.25357505,4322,43,68,2018,11,201811,70,16,48,5,2,2,4,1,2,2,,,,,,,,1,1,100000,780000,2,,95,87,45,2,4541
4763009,1,1,1,68,1,1,552.20249143,8610,86,68,2018,11,201811,70,12,48,1,2,12,1,9,2,2,,,,,,,,1,2,,800000,2,,55,55,85,1,8511
4763015,2,1,2,68,1,1,575.83685819,0150,01,68,2018,11,201811,70,6,48,1,2,4,8,4,2,1,,,,,,,,1,2,,780000,2,,58,62,01,1,0111
4763018,1,1,1,68,1,1,918.33942243,4631,46,68,2018,11,201811,70,4,48,1,2,2,1,4,2,1,,,,,,,,1,1,1000000,900000,2,,98,98,51,1,5125
4763018,1,3,1,68,1,1,918.33942243,4721,47,68,2018,11,201811,70,2,48,4,2,2,1,3,2,1,,,,,,,,1,2,,800000,2,,45,45,52,1,5221
4763021,1,1,1,68,1,1,344.25357505,6820,68,68,2018,11,201811,70,52,48,1,2,52,4,7,2,1,,,,,,,,1,2,,900000,2,,03,03,70,2,7020
4763025,1,3,1,68,1,1,257.53496399,,,68,2018,11,201811,70,14,48,1,1,,,,,,,,,,,,,,,,781242,,,45,,,2,
4763032,1,3,1,68,1,1,1180.0455087,4771,47,68,2018,11,201811,70,16,48,1,2,16,1,3,2,1,,,,,,,,1,2,,781242,2,,45,45,52,2,5233
4763067,1,4,1,68,1,1,312.25413813,5611,56,68,2018,11,201811,70,32,48,1,2,168,1,2,2,2,,,,,,,,1,2,,781242,2,,97,53,55,2,5521
4763069,1,3,1,68,1,1,333.49542257,4771,47,68,2018,11,201811,70,2,47,1,2,24,1,6,2,1,,,,,,,,1,2,,781250,2,,36,45,52,1,5233
4763080,1,2,1,68,1,1,671.20991905,7490,74,68,2018,11,201811,70,208,48,1,2,208,1,5,2,1,1,,,,,,,,2,,781200,1,1,16,39,72,2,7240
4763118,1,4,1,70,1,1,93.595961933,4210,42,70,2018,11,201811,70,3,48,1,2,16,1,7,2,1,1,,,,,,,,2,,1800000,1,1,02,02,45,1,4521
4763119,1,1,1,70,1,1,102.63197302,4754,47,70,2018,11,201811,70,12,40,1,2,90,5,2,2,1,,,,,,,,1,2,,1500000,2,,45,41,52,1,5235
4763128,1,2,1,70,1,1,97.161351398,5619,56,70,2018,11,201811,70,8,48,1,2,8,1,3,2,1,,,,,,,,1,2,,781242,2,,39,45,55,1,5529
4763132,1,3,1,70,1,1,100.62055746,8412,84,70,2018,11,201811,70,8,40,1,2,9,1,9,2,1,,,,,,,,1,2,,781242,2,,39,39,75,1,7512
4763135,1,3,1,70,1,1,121.80288486,9200,92,70,2018,11,201811,70,15,48,1,2,15,1,3,2,1,,,,,,,,1,2,,800000,2,,39,59,92,2,9242
4763153,1,2,1,70,1,1,108.08302876,6512,65,70,2018,11,201811,70,4,45,1,2,19,1,9,2,1,,,,,,,,1,2,,781242,2,,39,32,66,1,6601
4763153,1,5,1,70,1,1,108.08302876,9511,95,70,2018,11,201811,70,3,48,1,2,45,4,1,2,4,,,,,,,,1,2,,781242,2,,55,03,72,1,7250
4763158,1,5,1,70,1,1,139.60576756,9700,97,70,2018,11,201811,70,10,40,3,2,14,3,1,2,1,,,,,,,,1,2,,300000,2,,54,54,95,1,9500
4763159,1,6,1,70,1,1,82.132511181,5619,56,70,2018,11,201811,70,8,48,1,2,16,4,1,2,1,,,,,,,,1,2,,1200000,2,,40,53,55,1,5529
4763161,1,2,1,70,1,1,98.96343539,4771,47,70,2018,11,201811,70,42,24,1,2,82,1,2,2,1,,,,,,,,1,2,,500000,2,,45,45,52,2,5233
4763163,1,2,1,70,1,1,80.867351787,8121,81,70,2018,11,201811,70,24,48,3,2,4,4,1,2,1,,,,,,,,1,1,50000,400000,2,,54,54,74,2,7493
4763164,1,3,1,70,1,1,113.44267013,4645,46,70,2018,11,201811,70,4,40,1,2,60,1,9,2,1,,,,,,,,1,2,,800000,2,,03,39,51,1,5135
4763166,1,1,1,70,1,1,109.6234772,4112,41,70,2018,11,201811,70,48,48,4,2,48,4,2,2,1,,,,,,,,1,2,,800000,2,,95,95,45,2,4522
4763167,1,2,1,70,1,1,75.321872051,9200,92,70,2018,11,201811,70,52,48,4,2,32,4,9,2,1,,,,,,,,1,2,,781242,2,,45,45,92,2,9242
4763167,1,4,1,70,1,1,75.321872051,,,70,2018,11,201811,70,24,24,1,1,,,,,,,,,,,,,,,,400000,,,45,,,2,
4763171,1,2,1,70,1,1,110.5105358,4771,47,70,2018,11,201811,70,40,48,1,2,96,4,1,2,1,,,,,,,,1,2,,781242,2,,45,41,52,2,5233
4763179,1,3,1,70,1,1,158.46497918,8610,86,70,2018,11,201811,70,4,40,1,2,60,1,9,2,1,,,,,,,,1,2,,800000,2,,59,59,85,1,8511
4763181,1,3,1,70,1,1,185.07250843,,,70,2018,11,201811,70,4,48,1,1,,,,,,,,,,,,,,,,781242,,,45,,,1,
4763187,1,9,1,70,1,1,106.38039762,4111,41,70,2018,11,201811,70,8,48,1,2,96,1,3,2,1,,,,,,,,1,2,,700000,2,,58,95,45,1,4521
4763190,1,2,1,70,1,1,70.119075099,,,70,2018,11,201811,70,8,50,1,1,,,,,,,,,,,,,,,,1000000,,,08,,,1,
4763193,1,6,1,70,1,1,116.62787264,9700,97,70,2018,11,201811,70,5,45,3,2,18,3,1,2,1,,,,,,,,1,2,,400000,2,,54,54,95,1,9500
4763194,1,2,1,70,1,1,100.09348573,4711,47,70,2018,11,201811,70,52,24,1,2,99,1,9,2,4,,,,,,,,1,2,,500000,2,,53,97,52,2,5211
4763199,1,2,1,70,1,1,130.45442039,4771,47,70,2018,11,201811,70,4,48,1,2,99,1,9,2,2,,,,,,,,1,2,,781242,2,,45,45,52,1,5233
4763212,1,2,1,70,1,1,115.41891439,,,70,2018,11,201811,70,20,30,2,1,,,,,,,,,,,,,,,,1500000,,,13,,,2,
4763217,1,3,1,70,1,1,100.82931402,4771,47,70,2018,11,201811,70,42,48,1,2,42,1,4,2,1,,,,,,,,1,2,,781242,2,,45,45,52,2,5233
4763218,1,5,1,70,1,1,67.482326594,6201,62,70,2018,11,201811,70,20,48,1,2,24,1,9,2,1,,,,,,,,1,2,,781242,2,,45,45,64,2,6422
4763222,1,2,1,70,1,1,115.1275936,5611,56,70,2018,11,201811,70,4,40,1,2,24,1,5,2,1,,,,,,,,1,2,,781242,2,,45,53,55,1,5521
4763225,1,4,1,70,1,1,114.98679117,4711,47,70,2018,11,201811,70,40,40,1,2,52,1,9,2,1,,,,,,,,1,2,,781242,2,,45,33,52,2,5211
4763226,1,2,1,70,1,1,77.643896665,,,70,2018,11,201811,70,2,48,1,1,,,,,,,,,,,,,,,,781242,,,45,,,1,
4763238,1,2,1,70,1,1,115.41891439,6412,64,70,2018,11,201811,70,24,24,4,2,48,1,9,2,1,1,,,,,,,,2,,1000000,1,1,13,45,65,2,6512
4763240,1,2,1,70,1,1,104.966693,4541,45,70,2018,11,201811,70,16,48,1,2,16,4,1,2,1,,,,,,,,1,2,,781242,2,,50,41,50,2,5040
4763251,1,7,1,70,1,1,76.837002051,5611,56,70,2018,11,201811,70,4,48,1,2,99,1,6,2,1,,,,,,,,1,2,,600000,2,,45,53,55,1,5529
4763262,1,2,1,73,1,1,386.17928036,8412,84,73,2018,11,201811,70,52,48,1,2,52,4,9,2,4,,,,,,,,1,2,,1500000,2,,19,19,75,2,7512
4763263,1,3,1,73,1,1,186.56643627,,,73,2018,11,201811,70,8,30,1,1,,,,,,,,,,,,,,,,700000,,,45,,,1,
4763267,1,3,1,73,1,1,127.89058458,1081,10,73,2018,11,201811,70,4,48,1,2,4,6,3,2,6,,,,,,,,1,2,,1000000,2,,21,77,15,1,1551
4763269,1,2,1,73,1,1,199.48224607,,,73,2018,11,201811,70,40,48,1,1,,,,,,,,,,,,,,,,781242,,,33,,,2,
4763275,1,2,1,73,1,1,287.58288165,4210,42,73,2018,11,201811,70,10,48,1,2,12,1,6,1,1,1,,,,,,,,2,,980000,1,1,33,33,45,1,4530
4763277,1,7,1,73,1,1,127.89058458,,,73,2018,11,201811,70,36,36,1,1,,,,,,,,,,,,,,,,800000,,,33,,,2,
4763277,1,8,1,73,1,1,127.89058458,,,73,2018,11,201811,70,10,48,1,1,,,,,,,,,,,,,,,,700000,,,84,,,1,
4763284,1,6,1,73,1,1,286.65213182,4111,41,73,2018,11,201811,70,2,2,1,2,3,1,3,2,3,,,,,,,,1,1,1200000,781242,2,,95,95,45,1,4521
4763287,1,5,1,73,1,1,312.4200146,6820,68,73,2018,11,201811,70,6,48,1,2,7,1,4,2,1,,,,,,,,1,2,,781242,2,,58,58,70,1,7020
4763294,1,3,1,73,1,1,511.56233833,,,73,2018,11,201811,70,10,40,1,1,,,,,,,,,,,,,,,,1000000,,,45,,,1,
4763305,1,1,1,73,1,1,390.8631538,1399,13,73,2018,11,201811,70,10,48,1,2,10,1,9,2,8,,,,,,,,1,2,,1500000,2,,30,30,17,1,1720
4763305,1,3,1,73,1,1,390.8631538,,,73,2018,11,201811,70,10,40,1,1,,,,,,,,,,,,,,,,700000,,,45,,,1,
4763306,1,4,1,73,1,1,127.89058458,8291,82,73,2018,11,201811,70,90,48,1,2,90,1,6,2,8,,,,,,,,1,2,,1200000,2,,32,32,74,2,7499
4763309,1,2,1,73,1,1,175.01092634,4772,47,73,2018,11,201811,70,10,50,1,2,48,1,3,2,2,,,,,,,,1,2,,781242,2,,45,45,52,1,5234
4763314,1,3,1,73,1,1,127.89058458,1410,14,73,2018,11,201811,70,4,48,1,2,4,1,3,2,1,,,,,,,,1,2,,700000,2,,45,79,18,1,1810
4763321,1,1,1,73,1,1,127.89058458,5611,56,73,2018,11,201811,70,10,40,1,2,10,1,4,2,1,,,,,,,,1,2,,781242,2,,50,53,55,1,5521
4763321,1,4,1,73,1,1,127.89058458,4111,41,73,2018,11,201811,70,48,48,1,2,48,1,3,2,1,,,,,,,,1,2,,781242,2,,95,95,45,2,4521
4763321,1,7,1,73,1,1,127.89058458,,,73,2018,11,201811,70,10,48,1,1,,,,,,,,,,,,,,,,781242,,,45,,,1,
4763326,1,2,1,73,1,1,318.14513471,8622,86,73,2018,11,201811,70,12,48,1,2,36,1,2,2,7,,,,,,,,1,2,,1500000,2,,59,59,85,1,8513
4763328,1,3,1,73,1,1,238.34864295,9511,95,73,2018,11,201811,70,12,48,1,2,36,4,1,2,2,,,,,,,,1,2,,600000,2,,85,85,72,1,7250
4763342,1,4,1,73,1,1,127.89058458,,,73,2018,11,201811,70,44,48,1,1,,,,,,,,,,,,,,,,900000,,,18,,,2,
