DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,P6006
4760549,1,1,1,05,1,807.88200313,05,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,650000,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,3,3,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760550,1,1,1,05,1,1093.7939152,05,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,680000,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4760551,1,1,1,05,1,929.68890579,05,2018,11,201811,3,1,1,1,1,1,1,4,3,,,,500000,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,1,4,1,3,2,1,1,2,1,1,01,
4760552,1,1,1,05,1,1125.5909324,05,2018,11,201811,4,3,1,1,1,1,1,3,1,,72000000,700000,,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,1,4,4,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760553,1,1,1,05,1,1027.4314295,05,2018,11,201811,5,3,1,1,1,1,1,3,3,,,,600000,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,3,6,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760554,1,1,1,05,1,1267.8215535,05,2018,11,201811,4,2,1,1,1,1,1,3,1,,120000000,650000,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760555,1,1,1,05,1,1265.4944507,05,2018,11,201811,5,3,1,1,1,1,1,3,3,,,,550000,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,3,5,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760557,1,1,1,05,1,1006.3474312,05,2018,11,201811,4,2,1,1,1,1,1,1,1,,180000000,1000000,,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,1,2,3,2,,2,1,4,1,3,2,1,1,2,1,1,01,
4760558,1,1,1,05,1,860.76587291,05,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,700000,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760559,1,1,1,05,1,1521.5858448,05,2018,11,201811,3,2,1,1,1,1,1,3,3,,,,650000,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760560,1,1,1,05,1,1120.309289,05,2018,11,201811,3,2,1,1,1,1,1,4,3,,,,570000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,2,,2,1,4,1,3,2,1,1,2,1,1,01,
4760561,1,1,1,05,1,1283.3504554,05,2018,11,201811,3,2,1,1,1,1,1,3,3,,,,450000,2,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,1,2,3,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760562,1,1,1,05,1,1071.694127,05,2018,11,201811,4,3,1,1,1,1,1,3,4,,,600000,,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2,1,3,4,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760563,1,1,1,05,1,965.04681079,05,2018,11,201811,3,2,1,1,1,1,1,4,3,,,,450000,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,1,4,1,3,2,1,1,2,1,1,01,
4760564,1,1,1,05,1,1249.302937,05,2018,11,201811,5,3,1,1,1,1,1,4,1,,99,99,,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,2,3,2,,2,1,4,1,3,2,1,1,2,1,1,01,
4760565,1,1,1,05,1,1227.5652975,05,2018,11,201811,5,3,1,1,1,1,1,3,3,,,,670000,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,2,1,4,5,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760566,1,1,1,05,1,607.27464636,05,2018,11,201811,4,2,1,1,1,1,1,3,2,1500000,150000000,1200000,,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,3,3,2,,2,1,4,1,4,1,1,1,2,1,1,01,
4760567,1,1,1,05,1,1030.3935066,05,2018,11,201811,4,3,1,1,1,1,1,4,3,,,,300000,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,3,3,2,,2,1,2,1,2,2,1,1,3,1,1,01,
4760568,1,1,1,05,1,1240.6730917,05,2018,11,201811,4,2,1,1,1,1,1,3,1,,150000000,800000,,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760569,1,1,1,05,1,1071.694127,05,2018,11,201811,2,1,1,2,1,1,1,4,3,,,,900000,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,2,,1,1,4,1,3,2,1,1,2,1,1,01,
4760570,1,1,1,05,1,1105.4955367,05,2018,11,201811,5,3,1,1,1,1,1,3,1,,80000000,400000,,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,1,3,5,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760571,1,1,1,05,1,739.02554458,05,2018,11,201811,4,3,1,1,1,1,3,3,3,,,,750000,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,3,3,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760572,1,1,1,05,1,967.56179207,05,2018,11,201811,4,3,1,1,1,1,1,3,1,,180000000,900000,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,3,4,2,,2,1,4,1,4,1,1,1,2,1,1,01,
4760573,1,1,1,05,1,1050.3155665,05,2018,11,201811,4,2,1,1,1,1,1,3,2,300000,120000000,600000,,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,4,1,1,1,2,1,1,01,
4760574,1,1,1,05,1,995.50017028,05,2018,11,201811,4,3,1,1,1,1,1,3,1,,120000000,600000,,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,4,5,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4760575,1,1,1,05,1,1030.7707578,05,2018,11,201811,4,3,1,1,1,1,1,3,1,,120000000,550000,,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,6,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4760576,1,1,1,05,1,1027.0775404,05,2018,11,201811,4,1,1,1,1,1,1,3,3,,,,1150000,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,,2,1,4,1,4,1,1,1,2,1,1,01,
4760577,1,1,1,05,1,1111.0884584,05,2018,11,201811,3,2,1,1,1,1,1,4,4,,,600000,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,1,3,3,2,,2,1,4,1,3,2,1,1,2,1,1,01,
4760578,1,1,1,05,1,970.92316955,05,2018,11,201811,4,3,1,1,1,1,1,3,1,,150000000,500000,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,3,3,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760579,1,1,1,05,1,1029.0238276,05,2018,11,201811,4,3,1,1,1,1,1,3,3,,,,1000000,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,4,4,2,,2,1,4,1,4,1,1,1,2,1,1,01,
4760580,1,1,1,05,1,815.42121199,05,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,664000,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,1,3,3,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760581,1,1,1,05,1,1008.7905694,05,2018,11,201811,4,3,1,1,1,1,1,3,1,,80000000,600000,,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,2,1,2,2,1,4,5,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760582,1,1,1,05,1,1094.3626093,05,2018,11,201811,2,2,1,1,1,1,1,3,1,,80000000,400000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4760583,1,1,1,05,1,1225.0503162,05,2018,11,201811,4,3,1,1,1,1,3,3,1,,98,1500000,,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,1,2,3,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760584,1,1,1,05,1,1027.0775404,05,2018,11,201811,3,1,1,1,1,1,1,4,4,,,750000,,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,,2,1,4,1,3,2,1,1,2,1,1,01,
4760585,1,1,1,05,1,1076.0378696,05,2018,11,201811,5,4,1,1,1,1,1,3,3,,,,800000,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,2,1,7,7,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760586,1,1,1,05,1,942.94702265,05,2018,11,201811,4,3,1,1,1,1,1,3,3,,,,980000,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,3,4,2,,2,1,4,1,4,1,1,1,2,1,1,01,
4760587,1,1,1,05,1,750.06745195,05,2018,11,201811,4,1,1,1,1,1,1,3,1,,200000000,1200000,,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,,2,1,4,1,4,1,1,1,2,1,1,01,
4760588,1,1,1,05,1,1090.477949,05,2018,11,201811,2,1,1,1,1,1,1,4,3,,,,500000,2,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,2,2,1,2,1,1,1,2,,2,1,4,1,3,2,1,1,2,1,1,01,
4760589,1,1,1,05,1,1007.7171103,05,2018,11,201811,2,2,1,1,1,1,1,4,4,,,400000,,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,2,1,4,1,2,2,1,1,3,1,1,01,
4760590,1,1,1,05,1,1007.4927335,05,2018,11,201811,6,5,1,1,1,1,1,3,3,,,,600000,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,1,4,6,2,,2,1,4,1,2,1,1,1,3,1,1,01,
4760591,1,1,1,05,1,1063.0166802,05,2018,11,201811,4,2,1,1,1,1,1,3,1,,100000000,600000,,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,,1,1,4,1,3,1,1,1,2,1,1,01,
4760592,1,1,1,05,1,1797.7999599,05,2018,11,201811,4,2,1,1,1,1,1,3,1,,99,500000,,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,1,3,4,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4760593,1,1,1,05,1,2407.9161169,05,2018,11,201811,3,2,1,1,1,1,1,3,3,,,,500000,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,3,4,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4760594,1,1,1,05,1,949.0548224,05,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,1250000,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,2,2,2,,2,1,4,1,4,1,1,1,2,1,1,01,
4760595,1,1,1,05,1,1262.6203463,05,2018,11,201811,5,3,1,1,1,1,1,3,2,3000000,400000000,1500000,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,4,4,2,,2,1,4,1,4,1,1,1,2,1,1,01,
4760596,1,1,1,05,1,962.30038852,05,2018,11,201811,4,2,1,1,1,1,1,3,1,,80000000,600000,,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,2,1,2,3,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4760597,1,1,1,05,1,750.06745195,05,2018,11,201811,4,1,1,1,1,1,1,3,3,,,,1000000,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,,1,1,4,1,4,1,1,1,2,1,1,01,
4760598,1,1,1,05,1,1110.9688587,05,2018,11,201811,5,4,1,1,1,1,1,3,3,,,,1300000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,4,6,2,,1,1,4,1,4,1,1,1,2,1,1,01,
4760600,1,1,1,05,1,527.04544155,05,2018,11,201811,6,5,1,1,1,1,1,3,1,,700000000,3000000,,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,2,1,2,1,5,5,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4760601,1,1,1,05,1,1113.7230394,05,2018,11,201811,4,2,1,1,1,1,1,3,1,,500000000,3200000,,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,1,2,1,2,2,2,,2,1,6,1,6,1,1,1,2,1,1,01,
4760602,1,1,1,05,1,1006.3474312,05,2018,11,201811,5,2,1,1,1,1,1,3,1,,98,2000000,,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,2,1,3,3,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4760603,1,1,1,05,1,1029.5925217,05,2018,11,201811,4,3,1,1,1,1,1,3,1,,140000000,600000,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,2,1,3,4,2,,1,1,4,1,4,1,1,1,2,1,1,01,
4760604,1,1,1,05,1,1092.4242362,05,2018,11,201811,4,2,1,1,1,1,1,3,1,,98,700000,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,3,3,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4760605,1,1,1,05,1,986.91515794,05,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,1200000,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,1,3,3,2,,2,1,4,1,4,1,1,1,2,1,1,01,
4760606,1,1,1,05,1,1027.0775404,05,2018,11,201811,3,1,1,1,1,1,1,3,3,,,,350000,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,1,2,2,,2,1,2,1,2,1,1,1,3,1,1,01,
4760607,1,1,1,05,1,2453.9932067,05,2018,11,201811,4,3,1,1,1,1,1,3,1,,120000000,500000,,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,4,5,2,,2,1,2,1,2,1,1,1,2,1,1,01,
4760608,1,1,1,05,1,1858.7661395,05,2018,11,201811,2,2,1,1,1,1,3,3,2,495000,50000000,500000,,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,1,3,3,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4760609,1,1,1,05,1,1051.6923098,05,2018,11,201811,5,2,1,1,1,1,1,3,3,,,,1070000,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,,1,1,4,1,4,1,1,1,2,1,1,01,
4760610,1,1,1,05,1,1090.3583493,05,2018,11,201811,5,3,1,1,1,1,1,3,2,1550000,330000000,1500000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,4,4,2,,2,1,4,1,4,1,1,1,2,1,1,01,
4760611,1,1,1,05,1,757.32761822,05,2018,11,201811,6,3,1,1,1,1,1,3,2,1000000,610000000,3000000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,3,3,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4760612,1,1,1,05,1,1113.7230394,05,2018,11,201811,3,2,1,1,1,1,1,3,3,,,,350000,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,,2,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4760613,1,1,1,05,1,1050.3226308,05,2018,11,201811,4,3,1,1,1,1,1,3,1,,600000000,2000000,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,1,1,3,3,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4760614,1,1,1,05,1,1422.2987948,05,2018,11,201811,4,3,1,1,1,1,1,3,2,1100000,200000000,1200000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,2,1,3,4,2,,1,1,4,1,4,1,1,1,2,1,1,01,
4760615,1,1,1,05,1,1100.8770157,05,2018,11,201811,4,3,1,1,1,1,1,3,1,,380000000,2000000,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,2,3,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4760616,1,1,1,05,1,1115.0927184,05,2018,11,201811,4,1,1,1,1,1,1,3,1,,180000000,1000000,,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,2,,1,1,4,1,4,1,1,1,2,1,1,01,
4760617,1,1,1,05,1,1331.944176,05,2018,11,201811,6,4,1,1,1,1,1,4,2,1600000,450000000,1700000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,5,5,2,,2,1,4,1,4,2,1,1,2,1,1,01,
4760618,1,1,1,05,1,2407.5332311,05,2018,11,201811,5,4,1,1,1,1,1,3,3,,,,500000,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,4,7,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4760619,1,1,1,05,1,527.04544155,05,2018,11,201811,4,1,1,1,1,1,1,3,1,,650000000,2000000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4760620,1,1,1,05,1,1505.178995,05,2018,11,201811,4,3,1,1,1,1,1,3,3,,,,550000,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,3,4,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4760621,1,1,1,05,1,527.04544155,05,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,2500000,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,3,3,2,,2,1,5,1,6,1,1,1,2,1,1,01,
4760622,1,1,1,05,1,1802.9736088,05,2018,11,201811,4,3,1,1,1,1,1,3,3,,,,500000,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,3,6,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4760623,1,1,1,05,1,857.33052465,05,2018,11,201811,5,3,1,1,1,1,1,3,2,1000000,600000000,3700000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,3,4,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4760625,1,1,1,05,1,963.67713178,05,2018,11,201811,4,2,1,1,1,1,1,3,1,,98,98,,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,3,3,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4760626,1,1,1,05,1,942.94702265,05,2018,11,201811,4,2,1,1,1,1,1,3,3,,,,950000,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1,2,1,3,4,2,,2,1,4,1,4,1,1,1,2,1,1,01,
4760627,1,1,1,05,1,1050.3155665,05,2018,11,201811,4,1,1,1,1,1,1,3,1,,550000000,2500000,,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,,2,1,4,1,6,1,1,1,2,1,1,01,
4760628,1,1,1,05,1,963.67713178,05,2018,11,201811,4,3,1,1,1,1,1,3,1,,200000000,1100000,,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,3,3,2,,2,1,4,1,4,1,1,1,2,1,1,01,
4760629,1,1,1,05,1,2227.4460788,05,2018,11,201811,3,2,1,1,1,1,1,3,1,,110000000,400000,,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4760630,1,1,1,05,1,1027.0775404,05,2018,11,201811,4,1,1,1,1,1,1,4,3,,,,1200000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,,2,1,4,1,4,2,1,1,2,1,1,01,
4760632,1,1,1,05,1,836.60041552,05,2018,11,201811,5,4,1,1,1,1,1,3,1,,275000000,1000000,,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,1,2,1,3,5,2,,1,1,4,1,4,1,1,1,2,1,1,01,
4760633,1,1,1,05,1,736.028815,05,2018,11,201811,3,2,1,1,1,1,1,3,1,,45000000,350000,,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,4,4,2,,2,1,4,1,1,1,1,1,2,1,1,01,
4760634,1,1,1,05,1,1070.2697822,05,2018,11,201811,3,2,1,1,1,1,1,3,4,,,300000,,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,3,3,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4760635,1,1,1,05,1,1288.3311251,05,2018,11,201811,3,2,1,1,1,1,1,3,4,,,350000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,5,2,,2,1,2,1,1,1,1,1,2,1,1,01,
4760636,1,1,1,05,1,1027.0775404,05,2018,11,201811,4,1,1,1,1,1,1,3,2,716000,200000000,1000000,,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760637,1,1,1,05,1,1493.977812,05,2018,11,201811,3,2,1,1,1,1,1,3,1,,90000000,400000,,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,6,2,,1,1,2,1,2,1,1,1,2,1,1,01,
4760638,1,1,1,05,1,1195.0993765,05,2018,11,201811,4,2,1,1,1,1,1,3,2,846000,180000000,500000,,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,4,2,,2,1,2,1,3,1,1,1,2,1,1,01,
4760639,1,1,1,05,1,1142.4090771,05,2018,11,201811,2,1,1,1,1,1,3,3,2,1048000,180000000,1000000,,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,1,1,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760640,1,1,1,05,1,1135.0945356,05,2018,11,201811,2,1,1,1,1,1,1,3,3,,,,300000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,2,1,2,1,1,1,1,1,2,1,1,01,
4760641,1,1,1,05,1,670.48125839,05,2018,11,201811,1,1,1,1,1,1,1,3,3,,,,355000,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,4,4,2,,2,1,2,1,1,1,1,1,2,1,1,01,
4760642,1,1,1,05,1,1027.0775404,05,2018,11,201811,1,1,1,2,1,1,1,3,4,,,250000,,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,,3,1,4,1,3,1,1,1,2,1,1,01,
4760643,1,1,1,05,1,918.54156183,05,2018,11,201811,4,3,1,2,1,1,1,4,3,,,,400000,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,5,5,2,,1,1,2,1,2,2,1,1,2,1,1,01,
4760643,2,1,2,05,1,918.54156183,05,2018,11,201811,1,1,1,2,1,1,1,4,3,,,,300000,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,2,1,2,2,1,1,2,1,1,01,
4760643,3,1,3,05,1,918.54156183,05,2018,11,201811,1,1,1,2,1,1,6,,3,,,,300000,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,2,1,2,2,1,1,2,1,1,01,
4760644,1,1,1,05,1,1113.7230394,05,2018,11,201811,4,3,1,1,1,1,1,3,3,,,,550000,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760645,1,1,1,05,1,1071.694127,05,2018,11,201811,4,3,1,1,1,1,1,3,2,1075000,80000000,600000,,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,3,4,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4760646,1,1,1,05,1,1115.7069795,05,2018,11,201811,3,2,1,1,1,1,1,3,3,,,,98,2,1,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,4,5,2,,2,1,2,1,1,1,1,1,2,1,1,01,
4760647,1,1,1,05,1,1346.6312643,05,2018,11,201811,3,3,1,1,1,1,1,3,3,,,,380000,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,3,5,2,,2,1,2,1,1,1,1,1,2,1,1,01,
4760648,1,1,1,05,1,1028.4472194,05,2018,11,201811,3,1,1,1,1,1,1,3,3,,,,850000,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760649,1,1,1,05,1,1027.0775404,05,2018,11,201811,3,1,1,1,1,1,1,3,2,850000,160000000,950000,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,1,2,2,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760650,1,1,1,05,1,645.13498191,05,2018,11,201811,4,3,1,1,1,1,1,3,1,,100000000,500000,,1,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,2,1,4,1,2,1,1,1,2,1,1,01,
4760651,1,1,1,05,1,1145.2957706,05,2018,11,201811,4,3,1,1,1,1,1,3,4,,,98,,1,2,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,4,4,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760652,1,1,1,05,1,1001.2433221,05,2018,11,201811,3,2,1,1,1,1,1,3,3,,,,850000,1,1,1,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,3,3,2,,2,1,4,1,3,1,1,1,2,1,1,01,
4760653,1,1,1,05,1,1259.2576283,05,2018,11,201811,4,3,1,1,1,1,1,3,4,,,400000,,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,1,4,4,2,,1,1,4,1,2,1,1,1,2,1,1,01,
