DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,DSI,FEX_C,RAMA4D_D_R4,RAMA2D_D_R4,DPTO,ANO,MES,PERIODO,REGIS,P7250,P7260,P7280,P7310,P7320,P7350,P7360,P9460,P7390,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7422,P7422S1,P1806,P1519,P1883,OFICIO1,OFICIO2,RAMA2D_D,DSCY,RAMA4D_D
4610102,1,3,1,05,1,1,705.10330509,1081,10,05,2018,05,201805,70,8,48,1,2,24,1,2,2,1,,,,,,,,1,2,,781242,2,,55,53,15,1,1551
4610105,1,3,1,05,1,1,963.95359605,4921,49,05,2018,05,201805,70,3,48,1,2,3,4,1,2,1,,,,,,,,1,1,400000,781242,2,,98,98,60,1,6031
4610112,1,3,1,05,1,1,442.30274021,,,05,2018,05,201805,70,4,48,1,1,,,,,,,,,,,,,,,,800000,,,45,,,1,
4610118,1,1,1,05,1,1,1069.8660852,5611,56,05,2018,05,201805,70,60,48,1,2,60,1,5,2,1,,,,,,,,1,2,,900000,2,,45,53,55,2,5529
4610118,1,4,1,05,1,1,1069.8660852,5630,56,05,2018,05,201805,70,24,48,1,2,24,1,3,2,1,,,,,,,,1,2,,800000,2,,53,53,55,2,5530
4610119,1,3,1,05,1,1,1026.0891357,4321,43,05,2018,05,201805,70,54,48,1,2,24,4,1,2,3,,,,,,,,1,2,,781242,2,,85,85,45,2,4542
4610121,1,6,1,05,1,1,1235.8634536,5530,55,05,2018,05,201805,70,8,48,1,2,8,1,7,2,1,,,,,,,,1,2,,781242,2,,39,39,55,1,5511
4610124,1,2,1,05,1,1,840.85300424,5611,56,05,2018,05,201805,70,2,48,1,2,208,1,2,2,2,,,,,,,,1,2,,781242,2,,53,53,55,1,5521
4610126,1,4,1,05,1,1,632.59471328,4111,41,05,2018,05,201805,70,24,48,4,2,2,4,1,2,1,,,,,,,,1,1,250000,781242,2,,95,95,45,2,4552
4610126,1,6,1,05,1,1,632.59471328,4771,47,05,2018,05,201805,70,4,48,1,2,8,1,2,2,8,,,,,,,,1,2,,300000,2,,53,45,52,1,5233
4610127,2,1,2,05,1,1,577.12729443,8121,81,05,2018,05,201805,70,52,48,1,2,72,1,9,2,1,,,1,,,,,,1,55000,781242,2,,55,55,74,2,7493
4610127,2,3,2,05,1,1,577.12729443,1410,14,05,2018,05,201805,70,52,48,1,2,104,1,9,2,1,,,,,,,,1,2,,781242,2,,32,59,93,2,9309
4610137,1,3,1,05,1,1,522.53217466,,,05,2018,05,201805,70,8,48,1,1,,,,,,,,,,,,,,,,781242,,,38,,,1,
4610137,1,4,1,05,1,1,522.53217466,4771,47,05,2018,05,201805,70,3,24,1,2,3,1,3,2,1,,,,,,,,1,1,100000,500000,2,,45,45,52,1,5233
4610153,1,2,1,08,1,1,436.16652432,9700,97,08,2018,05,201805,70,8,42,3,2,6,3,1,2,4,,,,,,,,1,2,,500000,2,,54,54,95,1,9500
4610155,1,2,1,08,1,1,687.97909528,7730,77,08,2018,05,201805,70,36,48,1,2,37,1,6,2,1,,,,,,,,1,2,,1200000,2,,03,98,71,2,7122
4610159,1,1,1,11,1,1,2917.5069825,8512,85,11,2018,05,201805,70,8,48,1,2,24,5,2,2,1,,,,,,,,1,2,,1200000,2,,13,21,80,1,8011
4610162,1,2,1,11,1,1,2885.9984447,7420,74,11,2018,05,201805,70,20,48,1,2,20,1,3,2,1,,,,,,,,1,2,,781242,2,,39,16,74,2,7494
4610185,1,3,1,13,1,1,306.18970744,5619,56,13,2018,05,201805,70,12,48,1,2,12,1,4,2,1,,,,,,,,1,2,,800000,2,,53,53,55,1,5521
4610194,1,1,1,15,1,1,47.472125436,4723,47,15,2018,05,201805,70,3,48,1,2,3,1,4,2,4,,,,,,,,1,1,781242,781242,2,,37,45,52,1,5223
4610194,1,2,1,15,1,1,47.472125436,8544,85,15,2018,05,201805,70,1,48,1,2,1,1,9,2,1,,,,,,,,1,1,781242,781242,2,,32,32,80,1,8050
4610201,1,3,1,15,1,1,85.677541502,4111,41,15,2018,05,201805,70,52,48,1,2,52,1,4,2,1,,,,,,,,1,2,,781200,2,,95,95,45,2,4521
4610203,1,3,1,15,1,1,155.1286676,8544,85,15,2018,05,201805,70,20,48,1,2,20,1,9,2,7,,,,,,,,1,2,,2000000,2,,13,13,80,2,8050
4610203,1,4,1,15,1,1,155.1286676,6920,69,15,2018,05,201805,70,8,48,1,2,8,1,4,2,1,,,,,,,,1,2,,781242,2,,11,11,74,1,7412
4610206,1,2,1,15,1,1,66.456987792,0610,06,15,2018,05,201805,70,48,48,1,2,48,1,9,2,2,,,,,,,,1,2,,800000,2,,03,03,11,2,1110
4610210,1,1,1,15,1,1,89.029493166,4111,41,15,2018,05,201805,70,24,48,1,2,24,1,6,2,1,,,,,,,,1,2,,781242,2,,32,95,45,2,4521
4610229,1,3,1,15,1,1,104.97454137,5611,56,15,2018,05,201805,70,20,40,1,2,16,1,3,2,1,,,,,,,,1,2,,781242,2,,39,53,55,2,5521
4610230,1,3,1,15,1,1,47.472125436,6201,62,15,2018,05,201805,70,8,48,1,2,8,1,8,2,7,,,,,,,,1,2,,2000000,2,,08,08,72,1,7220
4610230,1,5,1,15,1,1,47.472125436,8551,85,15,2018,05,201805,70,16,48,1,2,16,1,4,2,7,,,,,,,,1,2,,2000000,2,,03,32,80,2,8060
4610236,1,1,1,15,1,1,93.199658949,,,15,2018,05,201805,70,24,12,1,1,,,,,,,,,,,,,,,,200000,,,53,,,2,
4610241,1,2,1,15,1,1,47.472125436,,,15,2018,05,201805,70,4,48,1,1,,,,,,,,,,,,,,,,781200,,,33,,,1,
4610245,1,1,1,15,1,1,105.34828312,8610,86,15,2018,05,201805,70,12,48,1,2,12,1,9,1,1,1,,,,,,,,2,,1000000,1,1,59,59,85,1,8511
4610245,1,6,1,15,1,1,105.34828312,4921,49,15,2018,05,201805,70,20,48,1,2,20,1,3,2,4,,,,,,,,1,2,,781242,2,,98,98,60,2,6031
4610248,1,2,1,15,1,1,107.33469741,5611,56,15,2018,05,201805,70,4,48,1,2,4,1,2,2,1,,,,,,,,1,1,300000,781242,2,,53,53,55,1,5521
4610250,1,1,1,15,1,1,127.10454972,,,15,2018,05,201805,70,108,40,1,1,,,,,,,,,,,,,,,,800000,,,11,,,2,
4610258,1,4,1,15,1,1,144.28166807,6412,64,15,2018,05,201805,70,20,48,1,2,52,1,9,2,4,,,,,,,,1,2,,1200000,2,,44,44,65,2,6512
4610272,1,2,1,15,1,1,139.42398136,8544,85,15,2018,05,201805,70,8,40,1,2,8,2,9,2,4,,,,,,,,1,2,,1600000,2,,15,13,80,1,8050
4610274,1,1,1,15,1,1,47.472125436,5611,56,15,2018,05,201805,70,12,16,1,2,12,1,6,2,1,,,,,,,,1,2,,240000,2,,53,53,55,1,5521
4610276,1,2,1,15,1,1,143.50756987,4111,41,15,2018,05,201805,70,12,40,1,2,12,1,3,2,8,,,,,,,,1,2,,781242,2,,95,95,45,1,4521
4610277,1,2,1,15,1,1,47.472125436,,,15,2018,05,201805,70,8,48,1,1,,,,,,,,,,,,,,,,781200,,,32,,,1,
4610278,1,1,1,15,1,1,135.03707262,4111,41,15,2018,05,201805,70,2,48,1,2,2,1,5,2,1,,,,,,,,1,1,781242,781242,2,,95,95,45,1,4521
4610283,1,1,1,15,1,1,138.10058456,9700,97,15,2018,05,201805,70,4,48,1,2,60,3,1,2,2,,,,,,,,1,2,,600000,2,,53,54,95,1,9500
4610293,1,1,1,15,1,1,47.472125436,8544,85,15,2018,05,201805,70,52,40,1,2,52,1,9,2,2,,,,1,,,,,2,,4000000,2,,13,13,80,2,8050
4610316,1,2,1,17,1,1,194.23148496,8530,85,17,2018,05,201805,70,12,48,1,2,12,1,6,2,1,1,,,,,,,,2,,1000000,1,2,13,13,80,1,8043
4610318,1,3,1,17,1,1,167.05012779,9700,97,17,2018,05,201805,70,28,48,1,2,12,3,1,2,2,,,,,,,,1,2,,781242,2,,16,59,95,2,9500
4610322,1,1,1,17,1,1,240.17648896,4111,41,17,2018,05,201805,70,4,48,1,2,9,5,2,2,1,,,,,,,,1,2,,1600000,2,,95,95,45,1,4521
4610322,1,2,1,17,1,1,240.17648896,9700,97,17,2018,05,201805,70,9,48,1,2,9,3,2,2,1,,,,,,,,1,2,,781242,2,,53,54,95,1,9500
4610337,1,1,1,17,1,1,211.71376962,3110,31,17,2018,05,201805,70,6,50,1,2,6,1,3,2,1,,,,,,,,1,1,500000,781242,2,,81,81,36,1,3611
4610337,1,2,1,17,1,1,211.71376962,9700,97,17,2018,05,201805,70,52,48,3,2,52,3,1,2,1,,,,,,,,1,2,,781242,2,,54,54,95,2,9500
4610339,1,2,1,17,1,1,231.70988025,0000,00,17,2018,05,201805,70,4,48,1,2,4,1,9,2,2,,,1,,,,,,1,4500000,2000000,2,,41,41,52,1,5239
4610342,1,3,1,17,1,1,197.26845444,2393,23,17,2018,05,201805,70,28,48,1,2,24,1,9,2,2,,,,,,,,1,2,,781242,2,,38,93,26,2,2693
4610364,1,2,1,17,1,1,210.48467563,4719,47,17,2018,05,201805,70,5,48,1,2,12,1,5,2,2,,,,,,,,1,2,,781242,2,,32,97,52,1,5239
4610375,1,2,1,17,1,1,216.44470225,4111,41,17,2018,05,201805,70,8,48,1,2,8,1,8,2,1,,,,,,,,1,2,,500000,2,,95,95,45,1,4521
4610378,1,1,1,17,1,1,211.48803118,5611,56,17,2018,05,201805,70,8,48,1,2,14,1,2,2,1,,,,,,,,1,2,,781242,2,,53,53,55,1,5521
4610386,1,2,1,17,1,1,301.04940574,,,17,2018,05,201805,70,10,48,1,1,,,,,,,,,,,,,,,,800000,,,85,,,1,
4610398,1,2,1,17,1,1,244.58299422,8424,84,17,2018,05,201805,70,12,24,5,2,24,4,6,2,2,,,,,,,1,,2,,1300000,2,,19,19,85,1,8531
4610403,1,1,1,18,1,1,47.836681641,9700,97,18,2018,05,201805,70,8,48,3,2,8,3,1,2,1,,,,,,,,1,2,,400000,2,,54,54,95,1,9500
4610403,1,2,1,18,1,1,47.836681641,9700,97,18,2018,05,201805,70,16,48,1,2,16,3,1,2,1,,,,,,,,1,2,,500000,2,,32,54,95,2,9500
4610405,1,2,1,18,1,1,85.249217569,4111,41,18,2018,05,201805,70,2,51,1,2,2,1,3,2,1,,,,,,,,1,1,700000,700000,2,,95,95,45,1,4521
4610420,1,1,1,18,1,1,139.72698372,6499,64,18,2018,05,201805,70,4,48,1,2,580,1,9,2,1,,,1,,,,,,2,,780000,3,,55,55,65,1,6512
4610426,1,1,1,18,1,1,80.131427532,5223,52,18,2018,05,201805,70,2,48,1,2,1,1,9,2,1,,,,,,,,1,2,,800000,2,,45,32,63,1,6333
4610451,1,3,1,19,1,1,126.91200545,,,19,2018,05,201805,70,160,40,1,1,,,,,,,,,,,,,,,,700000,,,58,,,2,
4610455,1,3,1,19,1,1,136.76805891,5511,55,19,2018,05,201805,70,16,40,4,2,120,1,6,2,1,,,,,,,,1,2,,800000,2,,41,55,55,2,5511
4610459,1,4,1,19,1,1,100.85308203,4772,47,19,2018,05,201805,70,16,45,1,2,16,1,3,2,1,,,,,,,,1,2,,98,2,,45,45,52,2,5234
4610463,1,1,1,19,1,1,169.91191586,8890,88,19,2018,05,201805,70,12,45,1,2,48,1,4,2,1,,,,,,,,1,2,,780000,2,,59,59,85,1,8531
4610464,1,2,1,19,1,1,109.91367173,9602,96,19,2018,05,201805,70,4,48,1,2,4,1,2,2,7,,,,,,,,1,2,,781242,2,,45,57,93,1,9302
4610467,1,3,1,19,1,1,71.819933127,4111,41,19,2018,05,201805,70,2,45,4,2,3,4,2,2,1,,,,,,,,1,2,,98,2,,95,95,45,1,4521
4610467,1,6,1,19,1,1,71.819933127,4111,41,19,2018,05,201805,70,5,24,1,2,4,4,3,2,1,,,,,,,,1,2,,98,2,,95,95,45,1,4521
4610468,1,5,1,19,1,1,60.190325497,,,19,2018,05,201805,70,96,40,1,1,,,,,,,,,,,,,,,,781000,,,03,,,2,
4610474,1,2,1,19,1,1,149.02603266,9700,97,19,2018,05,201805,70,104,48,3,2,260,3,1,2,1,,,,,,,,1,2,,700000,3,,54,54,95,2,9500
4610475,1,1,1,19,1,1,161.24934568,6412,64,19,2018,05,201805,70,20,48,1,2,20,1,9,2,1,,,,,,,,1,2,,1500000,2,,32,33,65,2,6599
4610479,1,5,1,19,1,1,133.62635891,8610,86,19,2018,05,201805,70,24,40,1,2,24,1,9,1,1,,,1,,,,,,2,,781000,2,,59,59,85,2,8511
4610482,1,1,1,19,1,1,169.91191586,6190,61,19,2018,05,201805,70,13,45,1,2,12,4,2,2,1,,,,,,,,1,2,,98,2,,32,21,64,1,6422
4610487,1,1,1,19,1,1,166.49613181,4771,47,19,2018,05,201805,70,24,24,1,2,24,1,2,2,1,,,,,,,,1,2,,98,2,,45,45,52,2,5233
4610488,1,2,1,19,1,1,142.02950487,8610,86,19,2018,05,201805,70,2,40,1,2,120,1,9,2,2,,,,,,,,1,2,,1000000,2,,59,59,85,1,8511
4610490,1,1,1,19,1,1,163.22125032,6499,64,19,2018,05,201805,70,4,45,1,2,4,1,5,2,3,,,,,,,,1,2,,780000,2,,33,33,65,1,6512
4610494,1,2,1,19,1,1,137.79608271,4111,41,19,2018,05,201805,70,4,40,1,2,4,4,3,2,1,,,,,,,,1,2,,781000,2,,95,95,45,1,4521
4610495,1,1,1,19,1,1,171.13739527,4631,46,19,2018,05,201805,70,4,48,1,2,4,1,9,2,1,,,,,,,,1,2,,1000000,2,,45,45,51,1,5125
4610496,1,1,1,19,1,1,166.49613181,4761,47,19,2018,05,201805,70,32,24,1,2,312,1,2,2,2,,,,,,,,1,2,,400000,2,,39,45,52,2,5244
4610498,1,3,1,19,1,1,132.07764378,4741,47,19,2018,05,201805,70,8,48,1,2,8,1,2,2,4,,,,,,,,1,2,,1500000,2,,58,40,52,1,5235
4610508,1,2,1,19,1,1,142.77593011,4719,47,19,2018,05,201805,70,48,45,1,2,48,1,2,2,1,,,,,,,,1,2,,780000,2,,45,45,52,2,5219
4610514,1,3,1,19,1,1,113.64423865,4111,41,19,2018,05,201805,70,120,40,4,2,120,4,1,2,1,,,,,,,,1,2,,500000,2,,95,95,45,2,4521
4610528,1,3,1,19,1,1,143.66282559,5611,56,19,2018,05,201805,70,8,48,1,2,8,1,2,2,3,,,,,,,,1,2,,700000,2,,53,53,55,1,5521
4610548,1,3,1,23,1,1,207.06587143,8890,88,23,2018,05,201805,70,20,48,1,2,20,1,4,2,1,,,,,,,,1,2,,781242,2,,59,59,85,2,8532
4610550,1,4,1,23,1,1,147.77349018,1512,15,23,2018,05,201805,70,16,48,1,2,16,1,9,2,3,,,,,,,,1,2,,781242,2,,45,45,19,2,1931
4610552,1,1,1,23,1,1,177.51766894,8610,86,23,2018,05,201805,70,16,48,1,2,16,1,9,2,1,,,,,,,,1,2,,781242,2,,55,55,85,2,8511
4610554,1,2,1,23,1,1,114.32988695,4771,47,23,2018,05,201805,70,16,48,1,2,16,1,4,2,1,,,,,,,,1,2,,780000,2,,45,45,52,2,5233
4610562,1,2,1,23,1,1,261.73428198,4711,47,23,2018,05,201805,70,6,40,3,2,64,4,1,2,1,,,,,,,,1,2,,400000,2,,54,41,52,1,5211
4610564,1,4,1,23,1,1,152.00903612,,,23,2018,05,201805,70,4,48,1,1,,,,,,,,,,,,,,,,700000,,,33,,,1,
4610565,1,2,1,23,1,1,246.20334419,4112,41,23,2018,05,201805,70,4,48,1,2,4,1,4,2,1,,,,,,,,1,1,400000,800000,2,,95,95,45,1,4522
4610566,1,2,1,23,1,1,152.16771946,4111,41,23,2018,05,201805,70,12,40,1,2,12,1,2,2,1,,,,,,,,1,2,,500000,2,,95,95,45,1,4521
4610566,1,3,1,23,1,1,152.16771946,4711,47,23,2018,05,201805,70,20,48,1,2,20,1,9,2,1,,,,,,,,1,2,,781242,2,,97,97,52,2,5239
4610566,1,4,1,23,1,1,152.16771946,4719,47,23,2018,05,201805,70,48,48,1,2,48,1,9,2,1,,,,,,,,1,2,,781242,2,,45,45,52,2,5239
4610571,1,3,1,23,1,1,211.36681045,,,23,2018,05,201805,70,48,48,1,1,,,,,,,,,,,,,,,,900000,,,16,,,2,
4610581,1,2,1,23,1,1,234.58541264,1104,11,23,2018,05,201805,70,96,48,1,2,96,1,9,2,2,,,,,,,,1,2,,781242,2,,39,39,15,2,1594
4610606,1,1,1,27,1,1,59.104178389,9700,97,27,2018,05,201805,70,46,40,3,2,6,3,1,2,1,,,,,,,,1,2,,300000,2,,55,55,95,2,9500
4610609,1,1,1,27,1,1,57.281352498,9700,97,27,2018,05,201805,70,4,48,1,2,208,3,1,2,1,,,,,,,,1,2,,782000,2,,59,54,95,1,9500
4610610,1,3,1,27,1,1,54.652772679,8730,87,27,2018,05,201805,70,6,48,1,2,52,1,6,2,1,,,,,,,,1,2,,782000,2,,39,39,85,1,8531
4610612,1,3,1,27,1,1,61.949083546,,,27,2018,05,201805,70,4,40,2,1,,,,,,,,,,,,,,,,2500000,,,12,,,1,
4610615,1,1,1,27,1,1,48.229966126,8890,88,27,2018,05,201805,70,52,40,2,2,52,4,9,2,1,,,,,,,,1,2,,700000,2,,13,13,85,2,8532
4610620,1,1,1,27,1,1,137.09224854,4112,41,27,2018,05,201805,70,16,66,4,2,16,4,3,2,1,,,,,,,,1,2,,900000,2,,95,95,45,2,4521
4610620,1,2,1,27,1,1,137.09224854,9700,97,27,2018,05,201805,70,12,48,1,2,12,3,1,2,1,,,,,,,,1,2,,300000,2,,55,55,95,1,9500
4610620,1,3,1,27,1,1,137.09224854,4112,41,27,2018,05,201805,70,4,48,4,2,4,4,5,2,6,,,,,,,,1,1,1200000,600000,2,,95,95,45,1,4521
4610620,1,4,1,27,1,1,137.09224854,9700,97,27,2018,05,201805,70,16,48,3,2,16,3,1,2,1,,,,,,,,1,2,,300000,2,,54,54,95,2,9500
4610625,1,2,1,27,1,1,35.917009272,8412,84,27,2018,05,201805,70,2,40,1,2,2,2,9,2,1,,,,,,,,1,2,,800000,2,,32,39,75,1,7512
4610636,1,2,1,41,1,1,121.2795294,9700,97,41,2018,05,201805,70,20,48,1,2,32,3,1,2,2,,,,,,,,1,2,,750000,2,,53,55,95,2,9500
4610642,1,1,1,41,1,1,126.48507534,4759,47,41,2018,05,201805,70,16,48,1,2,16,1,8,2,2,,,,,,,,1,2,,2000000,2,,45,45,51,2,5124
4610646,1,1,1,41,1,1,139.39059643,5813,58,41,2018,05,201805,70,32,48,1,2,32,1,4,2,7,,,,,,,,1,2,,781242,2,,21,21,22,2,2212
4610648,1,2,1,41,1,1,135.61489273,4711,47,41,2018,05,201805,70,20,40,1,2,20,1,9,2,4,,,,,,,,1,2,,800000,2,,33,33,52,2,5211
4610651,1,3,1,41,1,1,88.813936967,4111,41,41,2018,05,201805,70,12,40,1,2,4,1,9,2,4,,,,,,,,1,2,,800000,2,,45,59,70,1,7010
4610662,1,2,1,41,1,1,93.360911183,8530,85,41,2018,05,201805,70,52,48,2,2,52,4,1,2,1,,,,,,,,1,2,,781000,2,,13,13,80,2,8012
4610669,1,3,1,41,1,1,142.56354807,5511,55,41,2018,05,201805,70,4,48,1,2,3,1,7,2,8,,,,,,,,1,1,385000,781242,2,,54,54,55,1,5511
4610673,2,1,2,41,1,1,114.46605554,4921,49,41,2018,05,201805,70,24,48,4,2,24,4,1,2,1,,,,,,,,1,2,,1200000,2,,98,98,60,2,6031
4610694,1,2,1,44,1,1,87.361483172,8621,86,44,2018,05,201805,70,8,48,1,2,8,1,9,2,1,,,,,,,,1,2,,781242,2,,55,55,85,1,8512
4610703,1,2,1,44,1,1,50.725719697,4921,49,44,2018,05,201805,70,8,40,1,2,2,4,1,2,1,,,,,,,,1,2,,781242,2,,95,98,60,1,6031
4610703,1,3,1,44,1,1,50.725719697,9700,97,44,2018,05,201805,70,12,40,3,2,48,3,1,2,5,,,,,,,,1,2,,781242,2,,54,54,95,1,9500
4610704,1,2,1,44,1,1,32.006349449,4711,47,44,2018,05,201805,70,20,40,1,2,24,1,9,2,1,,,,,,,,1,2,,781242,2,,11,45,52,2,5211
4610716,1,2,1,47,1,1,132.02623972,,,47,2018,05,201805,70,12,48,1,1,,,,,,,,,,,,,,,,781242,,,59,,,1,
4610716,1,3,1,47,1,1,132.02623972,8530,85,47,2018,05,201805,70,24,48,1,2,20,1,9,2,1,,,,,,,,1,2,,781242,2,,33,18,80,2,8043
4610717,1,1,1,47,1,1,195.26585279,4322,43,47,2018,05,201805,70,4,48,1,2,4,1,9,2,4,,,,,,,,1,2,,900000,2,,33,33,45,1,4543
4610723,1,1,1,47,1,1,186.19528251,4772,47,47,2018,05,201805,70,12,48,1,2,96,4,1,2,1,,,,,,,,1,2,,800000,2,,03,45,52,1,5234
4610734,1,7,1,47,1,1,87.638090264,9499,94,47,2018,05,201805,70,32,40,1,2,32,1,9,2,4,,,,,,,,1,2,,2500000,2,,12,12,85,2,8532
4610738,1,2,1,47,1,1,186.42171968,7490,74,47,2018,05,201805,70,48,40,2,2,48,1,9,2,1,,,,,,,,1,2,,30000000,2,,12,12,85,2,8532
4610745,1,3,1,47,1,1,164.00156341,4771,47,47,2018,05,201805,70,20,48,1,2,20,1,4,2,1,,,,,,,,1,2,,781242,2,,45,45,52,2,5233
4610769,1,2,1,47,1,1,183.77946392,5613,56,47,2018,05,201805,70,8,48,1,2,20,4,1,2,1,,,,,,,,1,2,,781242,2,,54,41,55,1,5522
4610782,1,2,1,47,1,1,176.08403301,6412,64,47,2018,05,201805,70,24,48,1,2,48,1,9,2,1,1,,,,,,,,2,,1500000,1,1,39,32,65,2,6512
4610808,1,2,1,50,1,1,214.56135181,5511,55,50,2018,05,201805,70,48,48,1,2,3,1,4,2,1,,,,,,,,1,1,200000,1000000,2,,45,53,55,2,5511
4610808,1,3,1,50,1,1,214.56135181,8230,82,50,2018,05,201805,70,13,48,4,2,32,4,1,2,1,,,,,,,,1,2,,1000000,2,,17,17,92,1,9214
