DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,INI,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P7430,P7440,P7450,P7452,P7454,P7456,P7458,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921
4658818,1,2,1,,1,1,2880.7532808,68,2018,07,201807,80,1,1,8,2,,,1,2,,2,,1,48,781242,2
4658819,1,2,1,,1,1,2359.3256128,68,2018,07,201807,80,2,,,,2,,,2,,2,,2,,400000,2
4658819,1,4,1,,1,1,2359.3256128,68,2018,07,201807,80,1,1,7,2,,,8,2,,2,,1,42,781242,2
4658820,1,2,1,,1,1,3087.5209283,68,2018,07,201807,80,1,3,3,2,,,9,2,,2,,,,,2
4658822,1,1,1,,1,1,1651.0078064,68,2018,07,201807,80,1,4,4,2,,,4,2,,2,,2,,781242,2
4658822,1,2,1,,1,1,1651.0078064,68,2018,07,201807,80,1,4,3,2,,,9,2,,2,,2,,781242,2
4658822,1,4,1,,1,1,1651.0078064,68,2018,07,201807,80,1,4,4,2,,,4,2,,2,,,,,2
4658831,1,3,1,,1,1,2031.1837124,76,2018,07,201807,80,2,,,,2,,,2,,2,,1,20,400000,2
4658832,1,1,1,,1,1,2616.3677012,76,2018,07,201807,80,1,4,3,2,,,9,2,,2,,2,,780000,2
4658834,1,2,1,,1,1,2725.2046002,76,2018,07,201807,80,1,1,8,1,,1,9,1,,2,,1,35,150000,2
4658834,1,4,1,,1,1,2725.2046002,76,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658835,1,1,1,,1,1,2510.2766528,76,2018,07,201807,80,1,4,4,2,,,4,2,,2,,,,,2
4658839,1,2,1,,1,1,2200.6096345,76,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4658841,1,1,1,,1,1,1404.8567318,76,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4658841,1,3,1,,1,1,1404.8567318,76,2018,07,201807,80,1,2,6,2,,,9,2,,2,,,,,2
4658847,1,1,1,,1,1,1524.286213,76,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658847,1,2,1,,1,1,1524.286213,76,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4658847,1,3,1,,1,1,1524.286213,76,2018,07,201807,80,1,4,7,1,,4,8,1,,2,,,,,2
4658855,1,2,1,05,1,1,1299.4972436,05,2018,07,201807,80,1,2,9,2,,,9,2,,2,,2,,781200,2
4658856,1,2,1,05,1,1,1273.4537439,05,2018,07,201807,80,2,,,,2,,,2,,2,,1,48,781242,2
4658857,1,3,1,05,1,1,1187.3879586,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658858,1,1,1,05,1,1,1484.2346635,05,2018,07,201807,80,1,4,4,2,,,4,2,,2,,,,,2
4658860,1,3,1,05,1,1,1209.5651143,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658861,1,5,1,05,1,1,778.48687722,05,2018,07,201807,80,1,1,2,2,,,2,2,,2,,1,24,781242,2
4658862,1,2,1,05,1,1,1405.2670875,05,2018,07,201807,80,1,2,3,1,,2,9,2,,2,,1,48,781242,2
4658863,1,1,1,05,1,1,1331.5345525,05,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4658863,1,2,1,05,1,1,1331.5345525,05,2018,07,201807,80,1,4,4,2,,,4,2,,2,,,,,2
4658864,1,5,1,05,1,1,995.1254965,05,2018,07,201807,80,1,1,4,2,,,4,2,,2,,2,,781242,2
4658865,1,3,1,05,1,1,971.88334751,05,2018,07,201807,80,1,1,2,2,,,2,2,,1,300000,,,,2
4658867,1,2,1,05,1,1,869.09187577,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658869,1,2,1,05,1,1,1449.6213989,05,2018,07,201807,80,1,3,3,2,,,9,2,,2,,,,,2
4658874,1,7,1,05,1,1,758.06875403,05,2018,07,201807,80,1,4,4,2,,,4,2,,2,,,,,2
4658875,1,3,1,05,1,1,1303.1321919,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658877,1,1,1,05,1,1,1530.6042678,05,2018,07,201807,80,1,4,5,2,,,8,3,,2,,1,48,800000,3
4658877,1,2,1,05,1,1,1530.6042678,05,2018,07,201807,80,1,1,8,2,,,1,2,,2,,1,24,781242,2
4658878,1,2,1,05,1,1,1326.4940901,05,2018,07,201807,80,1,2,3,2,,,9,2,,2,,,,,2
4658880,1,1,1,05,1,1,1369.4219003,05,2018,07,201807,80,1,4,5,2,,,8,3,,2,,,,,3
4658880,1,2,1,05,1,1,1369.4219003,05,2018,07,201807,80,1,4,3,2,,,11,2,,2,,,,,2
4658880,1,4,1,05,1,1,1369.4219003,05,2018,07,201807,80,1,1,8,2,,,2,2,,1,781242,1,24,781242,2
4658881,1,2,1,05,1,1,1343.851555,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658885,1,1,1,05,1,1,1427.4442432,05,2018,07,201807,80,1,1,3,2,,,9,2,,1,1200000,,,,2
4658886,1,2,1,05,1,1,1427.4442432,05,2018,07,201807,80,1,3,3,2,,,9,2,,2,,,,,2
4658887,1,2,1,05,1,1,1273.4537439,05,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4658889,1,1,1,05,1,1,984.83610909,05,2018,07,201807,80,1,4,4,1,,3,4,2,,2,,1,48,781242,2
4658891,1,1,1,05,1,1,1614.2659709,05,2018,07,201807,80,1,2,3,2,,,9,1,,2,,2,,1200000,2
4658891,1,3,1,05,1,1,1614.2659709,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658892,1,2,1,05,1,1,1230.5524946,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658896,1,1,1,05,1,1,1331.5345525,05,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4658896,1,2,1,05,1,1,1331.5345525,05,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4658898,1,1,1,05,1,1,1369.8010023,05,2018,07,201807,80,1,4,4,2,,,4,2,,2,,,,,2
4658899,1,1,1,05,1,1,940.73527732,05,2018,07,201807,80,1,4,7,2,,,8,2,,2,,,,,2
4658900,1,1,1,05,1,1,878.57292697,05,2018,07,201807,80,1,4,3,2,,,9,2,,2,,2,,781242,2
4658900,1,2,1,05,1,1,878.57292697,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658900,1,4,1,05,1,1,878.57292697,05,2018,07,201807,80,1,4,1,2,,,11,2,,2,,,,,2
4658900,1,5,1,05,1,1,878.57292697,05,2018,07,201807,80,1,4,4,2,,,4,2,,2,,,,,2
4658901,1,1,1,05,1,1,1331.5345525,05,2018,07,201807,80,1,4,4,2,,,4,2,,2,,,,,2
4658901,1,2,1,05,1,1,1331.5345525,05,2018,07,201807,80,1,4,3,2,,,8,2,,2,,,,,2
4658903,1,1,1,05,1,1,997.45369287,05,2018,07,201807,80,1,3,5,2,,,10,3,,2,,,,,3
4658903,1,2,1,05,1,1,997.45369287,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658903,1,6,1,05,1,1,997.45369287,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658904,1,2,1,05,1,1,1518.4681759,05,2018,07,201807,80,1,1,9,2,,,2,2,,2,,2,,781242,2
4658905,1,1,1,05,1,1,1251.8690563,05,2018,07,201807,80,1,4,7,1,,4,8,1,,2,,,,,2
4658905,1,2,1,05,1,1,1251.8690563,05,2018,07,201807,80,1,4,4,2,,,4,1,,2,,,,,2
4658907,1,1,1,05,1,1,1536.0996612,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658907,1,3,1,05,1,1,1536.0996612,05,2018,07,201807,80,1,2,4,2,,,4,1,1,2,,,,,1
4658909,1,2,1,05,1,1,1449.6213989,05,2018,07,201807,80,1,3,8,2,,,9,1,,2,,1,24,781242,2
4658911,1,2,1,05,1,1,1341.4770371,05,2018,07,201807,80,2,,,,2,,,2,,2,,1,36,781242,2
4658912,1,1,1,05,1,1,1199.6226297,05,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4658912,1,2,1,05,1,1,1199.6226297,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658913,1,3,1,05,1,1,1254.056769,05,2018,07,201807,80,1,4,7,2,,,9,2,,2,,,,,2
4658914,1,2,1,05,1,1,723.7924442,05,2018,07,201807,80,1,1,3,2,,,9,2,,2,,,,,2
4658915,1,1,1,05,1,1,900.86197837,05,2018,07,201807,80,1,4,7,2,,,8,3,,2,,,,,3
4658915,1,2,1,05,1,1,900.86197837,05,2018,07,201807,80,1,4,7,2,,,8,2,,2,,,,,2
4658916,1,1,1,05,1,1,1331.5345525,05,2018,07,201807,80,1,4,5,2,,,11,3,,2,,,,,3
4658916,1,2,1,05,1,1,1331.5345525,05,2018,07,201807,80,1,4,6,2,,,11,2,,2,,,,,2
4658917,1,1,1,05,1,1,1405.3656667,05,2018,07,201807,80,1,4,8,2,,,8,2,,2,,,,,2
4658918,1,2,1,05,1,1,1449.6213989,05,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4658921,1,2,1,05,1,1,1283.735217,05,2018,07,201807,80,1,2,3,2,,,9,2,,2,,,,,2
4658923,1,1,1,05,1,1,1282.0683066,05,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4658923,1,2,1,05,1,1,1282.0683066,05,2018,07,201807,80,1,1,5,2,,,10,3,,2,,,,,3
4658924,1,1,1,05,1,1,1103.8248347,05,2018,07,201807,80,1,3,5,2,,,10,3,,2,,1,30,781242,3
4658926,1,1,1,05,1,1,946.56965927,05,2018,07,201807,80,1,4,5,2,,,11,3,,2,,,,,3
4658926,1,2,1,05,1,1,946.56965927,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658931,1,1,1,05,1,1,1578.7531409,05,2018,07,201807,80,1,1,4,2,,,4,2,,2,,2,,781242,2
4658932,1,1,1,05,1,1,1405.3656667,05,2018,07,201807,80,1,4,1,2,,,4,3,,2,,,,,3
4658933,1,2,1,05,1,1,1273.4537439,05,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4658936,1,1,1,05,1,1,1513.5365894,05,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4658936,1,2,1,05,1,1,1513.5365894,05,2018,07,201807,80,1,2,6,2,,,8,2,,2,,1,48,781242,2
4658936,1,3,1,05,1,1,1513.5365894,05,2018,07,201807,80,1,4,4,2,,,9,2,,2,,,,,2
4658941,1,3,1,05,1,1,1295.3636933,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658942,1,2,1,05,1,1,1295.5323204,05,2018,07,201807,80,1,1,3,2,,,9,2,,2,,,,,2
4658946,1,2,1,05,1,1,1341.0713742,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658948,1,1,1,05,1,1,1405.3656667,05,2018,07,201807,80,1,4,1,2,,,8,2,,2,,,,,2
4658949,1,2,1,05,1,1,1521.0113209,05,2018,07,201807,80,1,3,3,2,,,9,1,,2,,2,,2000000,2
4658950,1,1,1,05,1,1,1199.6226297,05,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4658950,1,2,1,05,1,1,1199.6226297,05,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4658951,1,1,1,05,1,1,1283.0466908,05,2018,07,201807,80,1,3,5,2,,,8,3,,2,,1,48,2000000,3
4658951,1,2,1,05,1,1,1283.0466908,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658952,1,1,1,05,1,1,1147.1021826,05,2018,07,201807,80,1,3,5,2,,,11,3,,2,,,,,3
4658953,1,1,1,05,1,1,1331.5345525,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658953,1,2,1,05,1,1,1331.5345525,05,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4658954,1,2,1,05,1,1,674.84296845,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658954,1,3,1,05,1,1,674.84296845,05,2018,07,201807,80,1,4,9,2,,,8,2,,2,,,,,2
4658955,1,2,1,05,1,1,1232.9270124,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658957,1,2,1,05,1,1,1399.0737874,05,2018,07,201807,80,1,3,3,2,,,9,2,,2,,1,48,781242,2
4658958,1,4,1,05,1,1,1055.3074087,05,2018,07,201807,80,2,,,,2,,,2,,2,,2,,200000,2
4658960,1,1,1,05,1,1,1452.9460109,05,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4658960,1,2,1,05,1,1,1452.9460109,05,2018,07,201807,80,1,4,4,2,,,4,2,,2,,,,,2
4658960,1,3,1,05,1,1,1452.9460109,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658960,1,6,1,05,1,1,1452.9460109,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658960,1,7,1,05,1,1,1452.9460109,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658961,1,2,1,05,1,1,1520.6988933,05,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4658961,1,3,1,05,1,1,1520.6988933,05,2018,07,201807,80,1,2,7,2,,,2,2,,2,,,,,2
4658962,1,3,1,05,1,1,1187.3879586,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658963,1,1,1,05,1,1,916.73589077,05,2018,07,201807,80,1,2,3,2,,,9,2,,2,,,,,2
4658963,1,4,1,05,1,1,916.73589077,05,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4658965,1,1,1,05,1,1,740.47118995,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658965,1,2,1,05,1,1,740.47118995,05,2018,07,201807,80,1,4,4,2,,,4,2,,2,,2,,781242,2
4658966,1,2,1,05,1,1,1433.2786251,05,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4658966,1,4,1,05,1,1,1433.2786251,05,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4658968,1,1,1,05,1,1,1449.6213989,05,2018,07,201807,80,1,3,3,2,,,9,1,,2,,1,50,781242,2
4658970,1,2,1,05,1,1,1435.0441148,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658971,1,2,1,05,1,1,1209.5651143,05,2018,07,201807,80,2,,,,1,4,9,2,,2,,,,,2
4658976,1,2,1,05,1,1,1296.7170628,05,2018,07,201807,80,1,3,3,2,,,9,2,,2,,,,,2
4658983,1,3,1,05,1,1,1209.5651143,05,2018,07,201807,80,2,,,,2,,,2,,2,,1,24,781242,2
4658985,1,4,1,05,1,1,1268.4398424,05,2018,07,201807,80,2,,,,2,,,2,,2,,2,,781242,2
4658985,1,5,1,05,1,1,1268.4398424,05,2018,07,201807,80,2,,,,2,,,2,,2,,1,47,781242,2
4658986,1,3,1,05,1,1,1211.9396321,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658995,1,1,1,05,1,1,1337.3689344,05,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4658995,1,2,1,05,1,1,1337.3689344,05,2018,07,201807,80,1,4,5,2,,,4,3,,2,,,,,3
4658995,1,3,1,05,1,1,1337.3689344,05,2018,07,201807,80,1,4,5,2,,,11,3,,2,,,,,3
4658996,1,1,1,05,1,1,1257.7034383,05,2018,07,201807,80,1,4,5,2,,,11,3,,2,,,,,3
4658996,1,2,1,05,1,1,1257.7034383,05,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4658996,1,3,1,05,1,1,1257.7034383,05,2018,07,201807,80,1,4,4,2,,,4,2,,2,,,,,2
4659008,1,1,1,08,1,1,817.57830176,08,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4659008,1,2,1,08,1,1,817.57830176,08,2018,07,201807,80,1,4,3,2,,,8,2,,2,,,,,2
4659008,1,3,1,08,1,1,817.57830176,08,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659011,1,1,1,08,1,1,643.91065771,08,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659011,1,5,1,08,1,1,643.91065771,08,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659012,1,1,1,08,1,1,847.89143544,08,2018,07,201807,80,1,1,5,2,,,10,3,,2,,,,,3
4659012,1,2,1,08,1,1,847.89143544,08,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659016,1,1,1,11,1,1,2548.6503927,11,2018,07,201807,80,1,4,6,2,,,6,2,,2,,,,,2
4659016,1,2,1,11,1,1,2548.6503927,11,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4659019,1,2,1,13,1,1,455.23306795,13,2018,07,201807,80,1,4,3,2,,,8,2,,2,,,,,2
4659020,1,3,1,13,1,1,358.40607172,13,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659021,1,1,1,13,1,1,168.55137315,13,2018,07,201807,80,1,4,8,2,,,8,2,,2,,,,,2
4659021,1,2,1,13,1,1,168.55137315,13,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659021,1,3,1,13,1,1,168.55137315,13,2018,07,201807,80,1,1,2,2,,,2,2,,2,,,,,2
4659022,1,1,1,13,1,1,324.97385068,13,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4659024,1,3,1,13,1,1,247.81732413,13,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659024,1,4,1,13,1,1,247.81732413,13,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659025,1,3,1,13,1,1,487.55070774,13,2018,07,201807,80,1,1,8,2,,,11,2,,2,,,,,2
4659025,1,4,1,13,1,1,487.55070774,13,2018,07,201807,80,1,1,4,2,,,4,2,,2,,,,,2
4659026,1,2,1,13,1,1,436.21643236,13,2018,07,201807,80,1,1,8,2,,,1,2,,2,,1,40,98,2
4659028,1,3,1,13,1,1,435.8275772,13,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659029,1,3,1,13,1,1,428.32116531,13,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659030,1,1,1,13,1,1,472.10892263,13,2018,07,201807,80,1,4,5,2,,,8,3,,2,,,,,3
4659031,1,2,1,13,1,1,455.23306795,13,2018,07,201807,80,1,4,3,2,,,8,2,,2,,,,,2
4659032,1,1,1,13,1,1,455.23306795,13,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4659035,1,2,1,13,1,1,168.55137315,13,2018,07,201807,80,1,3,4,2,,,4,2,,2,,,,,2
4659035,1,3,1,13,1,1,168.55137315,13,2018,07,201807,80,1,3,8,1,,3,5,2,,2,,1,48,900000,2
4659035,1,4,1,13,1,1,168.55137315,13,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659035,1,5,1,13,1,1,168.55137315,13,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659036,1,2,1,13,1,1,479.61533453,13,2018,07,201807,80,2,,,,2,,,2,,2,,2,,500000,2
4659037,1,4,1,13,1,1,530.68058678,13,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659038,1,2,1,13,1,1,314.42192723,13,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4659040,1,2,1,13,1,1,318.66475189,13,2018,07,201807,80,1,3,3,2,,,9,2,,2,,,,,2
4659041,1,1,1,13,1,1,398.54138666,13,2018,07,201807,80,1,4,3,2,,,8,2,,2,,,,,2
4659042,1,3,1,13,1,1,272.0863177,13,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659042,1,4,1,13,1,1,272.0863177,13,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659043,1,2,1,13,1,1,326.17006805,13,2018,07,201807,80,1,1,3,2,,,9,1,,2,,,,,2
4659044,1,1,1,13,1,1,251.86913492,13,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4659044,1,2,1,13,1,1,251.86913492,13,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4659044,1,4,1,13,1,1,251.86913492,13,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659045,1,2,1,13,1,1,188.71756576,13,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659048,1,1,1,13,1,1,337.13790846,13,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4659048,1,2,1,13,1,1,337.13790846,13,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4659049,1,1,1,15,1,1,82.622941268,15,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659051,1,1,1,15,1,1,154.76033808,15,2018,07,201807,80,1,1,8,1,,1,9,2,,2,,,,,2
4659052,1,2,1,15,1,1,107.70821646,15,2018,07,201807,80,1,4,4,2,,,4,2,,2,,,,,2
4659053,1,1,1,15,1,1,123.98325158,15,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4659053,1,2,1,15,1,1,123.98325158,15,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659053,1,3,1,15,1,1,123.98325158,15,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4659053,1,5,1,15,1,1,123.98325158,15,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659053,1,6,1,15,1,1,123.98325158,15,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659054,1,1,1,15,1,1,52.507042254,15,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659055,1,4,1,15,1,1,96.168495947,15,2018,07,201807,80,1,1,8,2,,,2,2,,2,,,,,2
4659056,1,1,1,15,1,1,126.60447765,15,2018,07,201807,80,1,1,5,2,,,8,1,,2,,,,,2
4659057,1,2,1,15,1,1,172.53261268,15,2018,07,201807,80,1,4,3,2,,,9,2,,2,,,,,2
4659058,1,1,1,15,1,1,108.64234368,15,2018,07,201807,80,1,2,5,2,,,10,3,,2,,,,,3
4659058,1,2,1,15,1,1,108.64234368,15,2018,07,201807,80,1,3,5,2,,,10,3,,2,,,,,3
4659061,1,1,1,15,1,1,108.64234368,15,2018,07,201807,80,1,4,4,2,,,4,2,,2,,,,,2
4659061,1,2,1,15,1,1,108.64234368,15,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659063,1,4,1,15,1,1,52.507042254,15,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659064,1,2,1,15,1,1,129.24514543,15,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659064,1,3,1,15,1,1,129.24514543,15,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659065,1,2,1,15,1,1,168.15334685,15,2018,07,201807,80,1,3,9,2,,,12,2,,2,,,,,2
4659066,1,1,1,15,1,1,125.67467642,15,2018,07,201807,80,1,4,5,2,,,8,3,,2,,,,,3
4659066,1,2,1,15,1,1,125.67467642,15,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659066,1,3,1,15,1,1,125.67467642,15,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659067,1,2,1,15,1,1,107.83354684,15,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659070,1,2,1,15,1,1,139.1776964,15,2018,07,201807,80,1,1,3,2,,,9,2,,2,,,,,2
4659071,1,1,1,15,1,1,107.51835708,15,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4659071,1,2,1,15,1,1,107.51835708,15,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659072,1,2,1,15,1,1,117.70226631,15,2018,07,201807,80,1,1,3,2,,,9,2,,2,,,,,2
4659073,1,1,1,15,1,1,155.79946636,15,2018,07,201807,80,1,1,6,2,,,9,2,,2,,,,,2
4659076,1,2,1,15,1,1,141.36732932,15,2018,07,201807,80,1,1,3,2,,,9,2,,2,,,,,2
4659077,1,1,1,15,1,1,83.746927863,15,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4659078,1,1,1,15,1,1,83.746927863,15,2018,07,201807,80,1,3,5,2,,,10,3,,2,,,,,3
4659080,1,1,1,15,1,1,52.507042254,15,2018,07,201807,80,1,4,5,2,,,10,2,,2,,,,,2
4659083,1,2,1,15,1,1,110.02317976,15,2018,07,201807,80,2,,,,2,,,2,,2,,,,,2
4659085,1,1,1,15,1,1,127.72846425,15,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
4659086,1,2,1,15,1,1,72.223626156,15,2018,07,201807,80,1,4,5,2,,,10,3,,2,,,,,3
