DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,DSI,FEX_C,RAMA4D_D_R4,RAMA2D_D_R4,DPTO,ANO,MES,PERIODO,REGIS,P7250,P7260,P7280,P7310,P7320,P7350,P7360,P9460,P7390,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7422,P7422S1,P1806,P1519,P1883,OFICIO1,OFICIO2,RAMA2D_D,DSCY,RAMA4D_D
4658799,1,2,1,,1,1,1741.9544248,,,68,2018,07,201807,70,26,36,1,1,,,,,,,,,,,,,,,,900000,,,59,,,2,
4658800,1,3,1,,1,1,1159.4560039,8412,84,68,2018,07,201807,70,12,48,2,2,12,4,9,2,4,,,,,,,,1,2,,1500000,2,,12,12,75,1,7512
4658806,1,3,1,,1,1,3782.7267034,7310,73,68,2018,07,201807,70,8,48,1,2,26,1,3,2,2,,,,,,,,1,2,,600000,2,,16,16,74,1,7430
4658814,1,2,1,,1,1,3391.3573994,6512,65,68,2018,07,201807,70,1,48,1,2,24,1,9,2,1,,,,,,,,1,2,,1200000,2,,83,33,93,1,9303
4658820,1,3,1,,1,1,3087.5209283,4752,47,68,2018,07,201807,70,4,48,1,2,20,1,4,2,2,,,,,,,,1,2,,360261,2,,03,45,52,1,5241
4658823,1,1,1,,1,1,3513.7664842,7490,74,68,2018,07,201807,70,20,48,1,2,20,1,8,2,6,,,,,,,,1,2,,2000000,2,,39,39,74,2,7414
4658830,1,2,1,,1,1,1548.5700245,4771,47,76,2018,07,201807,70,12,20,1,2,12,4,1,2,1,,,,,,,,1,2,,781242,2,,13,45,52,1,5233
4658831,1,2,1,,1,1,2031.1837124,4111,41,76,2018,07,201807,70,8,48,1,2,8,1,4,2,4,,,,,,,,1,2,,781242,2,,95,95,45,1,4521
4658839,1,1,1,,1,1,2200.6096345,0722,07,76,2018,07,201807,70,4,48,1,2,4,4,1,2,1,,,,,,,,1,2,,780000,2,,95,71,13,1,1320
4658841,1,2,1,,1,1,1404.8567318,4711,47,76,2018,07,201807,70,4,48,1,2,4,6,2,2,1,,,,,,,,1,2,,1000000,2,,40,45,52,1,5211
4658849,1,1,1,,1,1,2448.6636775,8010,80,76,2018,07,201807,70,12,84,1,2,16,1,9,1,5,1,,,,,,,,2,,780000,1,2,98,58,74,1,7492
4658850,1,2,1,,1,1,2173.2183638,4631,46,76,2018,07,201807,70,8,48,1,2,16,1,6,2,6,,,,,,,,1,2,,781000,2,,33,33,51,1,5125
4658858,3,1,3,05,1,1,1484.2346635,4665,46,05,2018,07,201807,70,20,48,1,2,20,1,2,2,1,,,,,,,,1,2,,781000,2,,81,99,51,2,5155
4658861,1,1,1,05,1,1,778.48687722,4321,43,05,2018,07,201807,70,32,48,4,2,56,4,1,2,1,,1,,,,,,,2,,781242,1,4,85,85,45,2,4542
4658864,1,1,1,05,1,1,995.1254965,9200,92,05,2018,07,201807,70,6,48,4,2,6,4,1,2,1,,,,,,,,1,2,,800000,2,,98,45,92,1,9242
4658864,1,2,1,05,1,1,995.1254965,6820,68,05,2018,07,201807,70,4,48,1,2,36,1,9,2,1,,,,,,,,1,2,,781242,2,,55,55,70,1,7020
4658864,1,3,1,05,1,1,995.1254965,5611,56,05,2018,07,201807,70,10,48,1,2,10,1,4,2,1,,,,,,,,1,2,,781242,2,,97,53,55,1,5521
4658864,1,4,1,05,1,1,995.1254965,4542,45,05,2018,07,201807,70,12,48,4,2,12,4,1,2,1,,,,,,,,1,2,,781242,2,,84,84,50,1,5040
4658872,1,1,1,05,1,1,1316.6635012,8621,86,05,2018,07,201807,70,15,48,1,2,16,1,6,2,1,,,,,,,,1,2,,781242,2,,59,59,85,2,8512
4658873,1,2,1,05,1,1,1048.5242068,5619,56,05,2018,07,201807,70,20,48,1,2,20,1,5,2,1,,,,,,,,1,2,,785000,2,,45,45,55,2,5521
4658877,1,3,1,05,1,1,1530.6042678,4111,41,05,2018,07,201807,70,20,48,1,2,20,1,9,2,1,,,,,,,,1,2,,781242,2,,55,55,45,2,4521
4658882,1,2,1,05,1,1,1221.9116811,8544,85,05,2018,07,201807,70,40,48,1,2,40,1,9,2,1,,,,,,,,1,2,,800000,2,,32,32,80,2,8050
4658904,1,1,1,05,1,1,1518.4681759,9602,96,05,2018,07,201807,70,16,48,4,2,16,4,1,2,7,,,,,,,,1,2,,1000000,2,,57,57,93,2,9302
4658907,1,2,1,05,1,1,1536.0996612,8220,82,05,2018,07,201807,70,8,48,1,2,22,1,9,2,2,,,,,,,,1,2,,781242,2,,45,37,74,1,7499
4658910,1,1,1,05,1,1,1075.4224741,6412,64,05,2018,07,201807,70,28,40,1,2,60,1,9,2,2,,,1,,,,,,2,,1600000,2,,33,44,65,2,6512
4658915,1,4,1,05,1,1,900.86197837,4771,47,05,2018,07,201807,70,50,48,1,2,48,1,2,2,1,,,,,,,,1,2,,781242,2,,45,45,52,2,5233
4658919,1,1,1,05,1,1,1351.0434231,8413,84,05,2018,07,201807,70,24,48,2,2,24,4,9,2,6,,,,,,,,1,2,,5000000,2,,12,12,75,2,7513
4658924,1,2,1,05,1,1,1103.8248347,9603,96,05,2018,07,201807,70,4,48,1,2,104,1,9,2,2,,,,,,,,1,2,,800000,2,,53,55,93,1,9303
4658927,1,1,1,05,1,1,968.85871066,4664,46,05,2018,07,201807,70,68,48,1,2,4,4,4,2,2,,,,,,,,1,1,2000000,4000000,2,,02,39,51,2,5153
4658928,1,2,1,05,1,1,1113.3616563,5611,56,05,2018,07,201807,70,24,48,1,2,32,1,4,2,4,,,,,,,,1,2,,781200,2,,33,53,55,2,5521
4658937,1,1,1,05,1,1,1351.0434231,1610,16,05,2018,07,201807,70,8,48,1,2,8,1,4,2,1,,,,,,,,1,2,,781242,2,,73,73,02,1,0201
4658941,1,1,1,05,1,1,1295.3636933,6511,65,05,2018,07,201807,70,27,48,1,2,28,1,9,2,2,,,,,,,,1,2,,1500000,2,,44,44,66,2,6601
4658951,1,3,1,05,1,1,1283.0466908,4921,49,05,2018,07,201807,70,259,48,2,2,259,1,8,2,2,,,,,,,,1,2,,781242,2,,39,98,60,2,6021
4658958,1,3,1,05,1,1,1055.3074087,,,05,2018,07,201807,70,24,24,1,1,,,,,,,,,,,,,,,,450000,,,45,,,2,
4658960,1,4,1,05,1,1,1452.9460109,8511,85,05,2018,07,201807,70,4,48,1,2,104,1,5,2,1,,,,,,,,1,2,,781242,2,,13,54,85,1,8532
4658960,1,5,1,05,1,1,1452.9460109,4321,43,05,2018,07,201807,70,25,48,1,2,52,1,9,2,2,,,,,,,,1,2,,1200000,2,,85,85,45,2,4542
4658963,1,11,1,05,1,1,916.73589077,3110,31,05,2018,07,201807,70,4,40,1,2,4,1,2,2,1,,,,,,,,1,2,,781242,2,,81,81,36,1,3611
4658965,1,5,1,05,1,1,740.47118995,6511,65,05,2018,07,201807,70,12,48,1,2,12,1,9,2,1,,,,,,,,1,1,350000,781242,2,,39,44,66,1,6601
4658977,1,1,1,05,1,1,1113.3616563,8621,86,05,2018,07,201807,70,4,48,1,2,2,1,3,2,1,,,,,,,,1,1,700000,900000,2,,32,32,85,1,8512
4659015,1,5,1,08,1,1,473.78759158,8121,81,08,2018,07,201807,70,4,48,4,2,8,4,1,2,1,,,,,,,,1,2,,780000,2,,53,55,74,1,7493
4659017,1,3,1,11,1,1,1657.214898,3110,31,11,2018,07,201807,70,24,50,1,2,104,1,5,2,7,,,,,,,,1,2,,1000000,2,,15,16,36,2,3612
4659017,1,4,1,11,1,1,1657.214898,8890,88,11,2018,07,201807,70,32,48,1,2,32,1,7,2,6,,,,,,,,1,2,,800000,1,2,02,39,75,2,7512
4659042,1,2,1,13,1,1,272.0863177,3513,35,13,2018,07,201807,70,26,48,1,2,26,1,9,2,2,,,,,,,,1,2,,1500000,2,,59,59,40,2,4010
4659045,1,3,1,13,1,1,188.71756576,4711,47,13,2018,07,201807,70,12,48,1,2,12,1,9,2,1,,,,,,,,1,2,,900000,2,,33,33,52,1,5211
4659050,1,2,1,15,1,1,79.014206519,8513,85,15,2018,07,201807,70,162,40,1,2,162,1,4,2,1,,,,,,,,1,2,,781242,2,,18,18,80,2,8012
4659082,1,2,1,15,1,1,107.17006695,1081,10,15,2018,07,201807,70,52,40,1,2,52,1,2,2,1,,,,,,,,1,2,,781212,2,,77,77,15,2,1551
4659086,1,5,1,15,1,1,72.223626156,8530,85,15,2018,07,201807,70,104,48,1,2,104,1,4,2,4,,,,,,,,1,2,,781242,2,,13,13,80,2,8042
4659087,1,1,1,15,1,1,110.80939093,8530,85,15,2018,07,201807,70,24,40,2,2,32,4,9,2,1,1,,,,,,,,2,,781242,1,1,18,18,80,2,8042
4659092,1,1,1,15,1,1,122.75270863,4752,47,15,2018,07,201807,70,1,48,1,2,120,1,2,2,1,,,,,,,,1,2,,781242,2,,45,45,52,1,5242
4659101,1,3,1,15,1,1,52.507042254,4290,42,15,2018,07,201807,70,52,40,1,2,52,1,4,2,2,,,,,,,,1,2,,2000000,2,,02,02,45,2,4530
4659114,1,3,1,15,1,1,108.09725353,,,15,2018,07,201807,70,8,48,1,1,,,,,,,,,,,,,,,,1000000,,,21,,,1,
4659114,1,4,1,15,1,1,108.09725353,,,15,2018,07,201807,70,24,48,1,1,,,,,,,,,,,,,,,,1500000,,,21,,,2,
4659121,1,1,1,15,1,1,52.507042254,4771,47,15,2018,07,201807,70,14,48,1,2,14,1,2,2,1,,,,,,,,1,2,,781242,2,,45,45,52,2,5233
4659134,1,3,1,15,1,1,165.42039904,7110,71,15,2018,07,201807,70,8,48,1,2,8,1,3,2,2,,,,,,,,1,2,,1500000,2,,39,03,72,1,7220
4659141,1,1,1,15,1,1,193.54974143,6820,68,15,2018,07,201807,70,4,40,1,2,4,1,2,2,1,1,,,,,,,,1,390000,781242,1,1,58,58,70,1,7020
4659142,1,2,1,18,1,1,40.625426938,6920,69,18,2018,07,201807,70,2,48,1,2,28,1,3,2,4,,,,,,,,1,2,,800000,2,,32,32,74,1,7412
4659145,1,1,1,18,1,1,141.60042394,0161,01,18,2018,07,201807,70,24,48,1,2,28,4,1,2,1,,,,,,,,1,2,,800000,2,,95,62,01,2,0111
4659154,1,1,1,18,1,1,69.148622228,4111,41,18,2018,07,201807,70,12,48,1,2,12,1,2,2,1,,,,,,,,1,2,,400000,2,,95,95,45,1,4521
4659155,1,4,1,18,1,1,67.069046214,9700,97,18,2018,07,201807,70,54,48,1,2,150,3,1,2,1,,,,,,,,1,2,,781000,2,,59,54,95,2,9500
4659157,1,5,1,18,1,1,150.30558139,5611,56,18,2018,07,201807,70,27,40,1,2,27,1,2,2,1,,,,,,,,1,2,,780000,2,,53,53,55,2,5521
4659162,1,2,1,18,1,1,190.73204224,5511,55,18,2018,07,201807,70,24,48,1,2,46,1,2,2,2,,,,,,,,1,2,,800000,2,,32,39,55,2,5511
4659170,1,3,1,18,1,1,54.851494201,8511,85,18,2018,07,201807,70,30,48,1,2,24,1,9,2,2,,,,,,,,1,2,,781000,2,,13,13,80,2,8012
4659171,1,2,1,19,1,1,105.60961103,8544,85,19,2018,07,201807,70,24,48,1,2,24,2,9,2,2,,,,,,,,1,2,,781242,2,,59,13,80,2,8050
4659177,1,2,1,19,1,1,128.37060117,,,19,2018,07,201807,70,48,45,1,1,,,,,,,,,,,,,,,,98,,,32,,,2,
4659187,1,2,1,19,1,1,117.84814461,6499,64,19,2018,07,201807,70,1,45,1,2,99,1,9,2,1,,1,,,,,,,2,,98,1,4,32,33,65,1,6519
4659190,1,2,1,19,1,1,152.20566353,5611,56,19,2018,07,201807,70,3,45,3,2,12,4,2,2,1,,,,,,,,1,2,,780000,2,,55,53,55,1,5521
4659192,1,1,1,19,1,1,143.86565463,4111,41,19,2018,07,201807,70,15,56,4,2,3,4,2,2,1,,,,,,1,,,1,250000,98,2,,95,95,45,2,4521
4659202,1,3,1,19,1,1,123.98734806,4773,47,19,2018,07,201807,70,4,48,4,2,8,4,2,2,7,1,,,,,,,,2,,98,1,2,45,45,52,1,5231
4659205,1,2,1,19,1,1,104.41167638,6201,62,19,2018,07,201807,70,98,98,1,2,5,4,3,2,4,,,,,,,,1,2,,98,2,,03,03,72,2,7220
4659207,1,4,1,19,1,1,112.10633889,,,19,2018,07,201807,70,36,48,2,1,,,,,,,,,,,,,,,,1800000,,,02,,,2,
4659208,1,3,1,19,1,1,100.57692895,8890,88,19,2018,07,201807,70,98,45,1,2,98,2,9,2,1,,,,,,,,1,2,,2000000,2,,12,12,75,2,7512
4659208,1,4,1,19,1,1,100.57692895,,,19,2018,07,201807,70,98,45,1,1,,,,,,,,,,,,,,,,1500000,,,39,,,2,
4659208,1,5,1,19,1,1,100.57692895,8424,84,19,2018,07,201807,70,45,45,1,2,98,1,4,2,1,,,,,,,,1,2,,1500000,2,,12,12,74,2,7411
4659209,1,3,1,19,1,1,100.9199471,8413,84,19,2018,07,201807,70,12,40,1,2,12,2,9,2,1,1,,,,,,,,2,,98,1,2,19,19,85,1,8532
4659217,1,2,1,19,1,1,117.17144112,0141,01,19,2018,07,201807,70,24,40,1,2,48,6,2,2,1,,,,,,,,1,2,,781000,2,,59,62,01,2,0121
4659217,1,3,1,19,1,1,117.17144112,6412,64,19,2018,07,201807,70,13,40,1,2,13,1,9,2,4,,,,,,,,1,2,,781000,2,,44,44,65,1,6512
4659218,1,1,1,19,1,1,126.9437313,8121,81,19,2018,07,201807,70,12,40,3,2,12,4,1,2,1,,,,,,,,1,2,,98,2,,55,55,74,1,7493
4659221,3,1,3,19,1,1,164.18669934,4711,47,19,2018,07,201807,70,9,40,1,2,9,1,2,2,4,,,,,,,,1,2,,700000,2,,45,45,52,1,5211
4659232,1,1,1,19,1,1,139.48732907,8530,85,19,2018,07,201807,70,28,30,1,2,364,1,5,2,4,,,,,,1,,,2,,781242,2,,13,13,80,2,8041
4659238,1,3,1,19,1,1,100.66382641,5611,56,19,2018,07,201807,70,8,48,1,2,15,1,3,2,1,,,,,,,,1,2,,780000,2,,53,53,55,1,5521
4659244,1,2,1,19,1,1,130.17439077,3811,38,19,2018,07,201807,70,12,48,1,2,30,1,7,2,1,,,,,,,,1,2,,1000000,2,,33,33,90,1,9000
4659248,1,1,1,19,1,1,106.66175282,8622,86,19,2018,07,201807,70,3,48,1,2,3,1,2,2,4,,,,,,,,1,1,1700000,789000,2,,59,59,85,1,8513
4659249,1,1,1,19,1,1,118.9002864,5611,56,19,2018,07,201807,70,48,30,1,2,48,1,4,2,1,,,,,,,,1,2,,300000,2,,53,53,55,2,5521
4659250,1,4,1,19,1,1,142.78765243,4921,49,19,2018,07,201807,70,26,48,4,2,26,4,1,2,7,,,,,,,,1,2,,800000,2,,95,98,60,2,6031
4659253,1,3,1,19,1,1,136.70970043,8544,85,19,2018,07,201807,70,5,48,2,2,36,1,9,2,2,,,,,,,,1,2,,800000,2,,58,32,80,1,8050
4659277,1,7,1,20,1,1,89.51759106,4771,47,20,2018,07,201807,70,8,48,3,2,6,1,8,2,8,,,,,,,,1,2,,98,2,,55,45,52,1,5233
4659287,1,3,1,23,1,1,83.195847603,4330,43,23,2018,07,201807,70,4,48,1,2,4,4,1,2,1,,,,,,,,1,2,,781242,2,,45,93,45,1,4552
4659300,2,2,2,23,1,1,292.92253531,9602,96,23,2018,07,201807,70,38,48,1,2,40,4,1,2,1,,,,,,,,1,2,,500000,2,,57,57,93,2,9302
4659305,2,3,2,23,1,1,263.50601173,5619,56,23,2018,07,201807,70,12,30,1,2,12,1,2,2,1,,,,,,,,1,2,,400000,2,,54,45,55,1,5529
4659319,1,1,1,27,1,1,71.161594374,4731,47,27,2018,07,201807,70,20,40,1,2,24,1,4,2,6,,,,,,1,,,2,,800000,2,,45,45,50,2,5051
4659319,1,2,1,27,1,1,71.161594374,,,27,2018,07,201807,70,8,40,1,1,,,,,,,,,,,,,,,,800000,,,45,,,1,
4659326,1,2,1,27,1,1,58.337041527,5511,55,27,2018,07,201807,70,3,48,1,2,152,1,5,2,1,,,,,,,,1,2,,500000,2,,55,55,55,1,5511
4659326,1,3,1,27,1,1,58.337041527,9700,97,27,2018,07,201807,70,3,40,3,2,52,3,1,2,1,,,,,,,,1,2,,400000,2,,54,54,95,1,9500
4659331,1,1,1,27,1,1,51.382737602,5611,56,27,2018,07,201807,70,8,48,3,2,8,1,5,2,1,,,,,,,,1,2,,300000,2,,55,53,55,1,5521
4659331,1,5,1,27,1,1,51.382737602,9700,97,27,2018,07,201807,70,52,48,3,2,52,3,1,2,1,,,,,,,,1,2,,200000,2,,55,55,95,2,9500
4659336,1,3,1,27,1,1,49.343166133,5611,56,27,2018,07,201807,70,2,20,4,2,12,4,3,2,1,,,,,,,,1,2,,700000,2,,45,53,55,1,5521
4659342,1,1,1,27,1,1,45.801777338,8412,84,27,2018,07,201807,70,16,40,4,2,16,4,9,2,1,,,,,,,,1,2,,500000,2,,13,13,75,2,7512
4659359,1,1,1,41,1,1,122.78362763,8121,81,41,2018,07,201807,70,48,48,4,2,5,4,1,2,1,,,,,,,,1,2,,781000,2,,55,55,74,2,7493
4659364,1,1,1,41,1,1,129.07818473,8121,81,41,2018,07,201807,70,12,48,4,2,88,4,1,2,1,,,,,,,,1,2,,781000,2,,55,55,74,1,7493
4659366,1,1,1,41,1,1,133.23527131,4111,41,41,2018,07,201807,70,50,50,1,2,16,1,2,2,1,,,,,,,,1,2,,700000,2,,53,95,45,2,4521
4659371,1,1,1,41,1,1,144.52699031,8530,85,41,2018,07,201807,70,48,48,1,2,96,1,5,2,2,,,,,,,,1,2,,781800,2,,45,55,80,2,8042
4659374,1,1,1,41,1,1,128.21374711,4290,42,41,2018,07,201807,70,4,48,1,2,25,1,7,2,2,,,,,,,,1,2,,3000000,2,,02,02,45,1,4530
4659376,1,2,1,41,1,1,108.06714471,4774,47,41,2018,07,201807,70,28,40,1,2,50,4,1,2,1,,,,,,,,1,2,,800000,2,,45,45,52,2,5269
4659380,1,2,1,41,1,1,122.84572631,9007,90,41,2018,07,201807,70,2,48,2,2,1,5,5,2,1,,,,,,,,1,1,900000,1800000,2,,13,17,92,1,9214
4659381,1,4,1,41,1,1,137.95571714,4111,41,41,2018,07,201807,70,4,48,1,2,4,1,5,2,1,,,,,,,,1,2,,800000,2,,32,44,70,1,7010
4659387,1,3,1,41,1,1,112.69745274,4771,47,41,2018,07,201807,70,60,40,1,2,60,1,4,2,1,,,,,,,,1,2,,900000,2,,21,45,52,2,5233
4659388,1,3,1,41,1,1,145.8769981,4711,47,41,2018,07,201807,70,8,48,1,2,20,1,9,2,1,,,1,,,,,,2,,781000,2,,33,33,52,1,5211
4659393,1,1,1,44,1,1,37.718227663,9700,97,44,2018,07,201807,70,12,48,3,2,28,3,1,2,1,,,,,,,,1,2,,98,2,,54,54,95,1,9500
4659398,1,1,1,44,1,1,54.45735998,5611,56,44,2018,07,201807,70,102,40,1,2,102,4,3,2,1,,,,,,,,1,2,,781242,2,,45,53,55,2,5521
4659412,1,5,1,44,1,1,44.59696756,3312,33,44,2018,07,201807,70,52,48,1,2,52,1,7,2,1,,,,,,,,1,2,,781243,2,,11,39,74,2,7421
4659413,1,3,1,44,1,1,119.59376343,8423,84,44,2018,07,201807,70,4,48,4,2,4,2,9,2,2,,,,,,,,1,1,1100000,830000,2,,84,58,75,1,7524
4659423,1,2,1,44,1,1,49.730131216,4921,49,44,2018,07,201807,70,8,48,4,2,8,4,1,2,1,,,,,,,,1,2,,781242,2,,98,98,60,1,6031
4659445,1,2,1,47,1,1,173.01291224,6820,68,47,2018,07,201807,70,52,48,1,2,52,1,2,2,1,,,,,,,,1,2,,781242,2,,58,58,70,2,7020
4659452,1,2,1,47,1,1,176.62583348,9609,96,47,2018,07,201807,70,4,40,4,2,4,1,2,2,1,,,,,,,,1,2,,800000,2,,16,16,74,1,7499
4659456,1,8,1,47,1,1,164.37814038,4711,47,47,2018,07,201807,70,48,48,1,2,48,1,9,2,1,,,,,,,,1,2,,800000,2,,70,70,52,2,5211
4659468,1,1,1,47,1,1,168.46972766,4210,42,47,2018,07,201807,70,20,48,1,2,48,1,8,2,1,,,,,,,,1,2,,800000,2,,53,55,45,2,4530
4659469,1,4,1,47,1,1,187.31867383,8544,85,47,2018,07,201807,70,24,48,1,2,30,1,9,2,1,,,,,,,,1,2,,781242,2,,39,39,80,2,8050
4659473,1,1,1,47,1,1,161.07652431,4755,47,47,2018,07,201807,70,24,48,1,2,24,4,1,2,1,,,,,,,,1,2,,781242,2,,45,41,52,2,5239
4659480,1,2,1,47,1,1,159.61564331,5229,52,47,2018,07,201807,70,16,48,1,2,20,1,8,2,2,,,,,,,,1,2,,1500000,2,,21,21,50,2,5051
4659482,1,2,1,47,1,1,210.87411429,,,47,2018,07,201807,70,2,48,1,1,,,,,,,,,,,,,,,,800000,,,84,,,1,
4659482,1,4,1,47,1,1,210.87411429,,,47,2018,07,201807,70,8,48,1,1,,,,,,,,,,,,,,,,2000000,,,12,,,1,
4659487,1,5,1,47,1,1,160.38737979,5630,56,47,2018,07,201807,70,4,48,1,2,4,1,2,2,1,,,,,,,,1,1,400000,600000,2,,53,53,55,1,5530
4659492,1,2,1,47,1,1,163.08206835,1089,10,47,2018,07,201807,70,24,48,1,2,24,4,1,2,1,,,,,,,,1,2,,900000,2,,32,53,55,2,5529
4659503,1,1,1,50,1,1,134.19823024,4321,43,50,2018,07,201807,70,3,48,1,2,2,1,2,2,1,,,,,,,,1,1,400000,800000,2,,95,85,45,1,4542
4659503,1,2,1,50,1,1,134.19823024,5611,56,50,2018,07,201807,70,4,48,1,2,16,1,3,2,1,,,,,,,,1,2,,860000,2,,53,53,55,1,5521
4659503,1,6,1,50,1,1,134.19823024,4330,43,50,2018,07,201807,70,18,58,1,2,18,4,1,2,1,,,1,,,,,,2,,800000,2,,53,93,45,2,4552
4659508,1,6,1,50,1,1,197.98807244,4771,47,50,2018,07,201807,70,12,48,1,2,12,1,3,2,1,,,,,,,,1,2,,900000,2,,45,45,52,1,5233
4659513,1,2,1,50,1,1,266.76486013,4631,46,50,2018,07,201807,70,8,48,1,2,8,1,2,2,1,,,,,,,,1,2,,1000000,2,,37,37,51,1,5125
4659516,1,2,1,50,1,1,242.78695855,6820,68,50,2018,07,201807,70,8,48,1,2,8,1,4,2,3,,,,,,,,1,2,,900000,2,,58,58,70,1,7020
4659535,1,3,1,50,1,1,213.80338363,4111,41,50,2018,07,201807,70,24,48,1,2,30,1,2,2,1,,,,,,,,1,2,,800000,2,,95,95,45,2,4521
4659541,1,1,1,50,1,1,251.41686267,9700,97,50,2018,07,201807,70,3,48,1,2,3,3,1,2,1,,,,,,,,1,1,450000,800000,2,,55,54,95,1,9500
4659543,1,2,1,50,1,1,266.76486013,4782,47,50,2018,07,201807,70,104,48,1,2,26,4,1,2,9,,,,,,,,1,2,,900000,2,,33,45,52,2,5262
4659549,1,1,1,50,1,1,280.19651913,4330,43,50,2018,07,201807,70,4,48,1,2,4,1,2,2,1,,,,,,,,1,1,800000,1300000,2,,95,95,45,1,4521
4659552,1,4,1,50,1,1,224.07286738,4111,41,50,2018,07,201807,70,28,48,1,2,28,1,2,2,1,,,,,,,,1,2,,1200000,2,,95,95,45,2,4521
4659553,1,1,1,50,1,1,255.15436132,4923,49,50,2018,07,201807,70,4,48,1,2,4,4,1,2,2,,,1,,,,,,2,,1200000,2,,55,98,60,1,6041
4659561,1,2,1,50,1,1,220.07263428,4111,41,50,2018,07,201807,70,30,30,4,2,36,1,3,2,2,,,,,,,,1,2,,1200000,2,,95,95,45,2,4521
4659569,1,2,1,50,1,1,209.64272049,8121,81,50,2018,07,201807,70,16,40,3,2,16,4,1,2,4,,,,,,,,1,2,,600000,2,,54,54,74,2,7493
4659573,1,1,1,50,1,1,535.90498796,4111,41,50,2018,07,201807,70,4,48,5,2,6,5,3,2,1,,,,,,,,1,1,600000,1200000,2,,95,95,45,1,4521
4659573,1,2,1,50,1,1,535.90498796,6820,68,50,2018,07,201807,70,104,48,1,2,130,1,6,2,4,,,,,,,,1,2,,750000,2,,55,55,70,2,7020
4659577,1,3,1,50,1,1,462.37896643,4111,41,50,2018,07,201807,70,16,48,1,2,16,1,2,2,2,,,,,,,,1,2,,800000,2,,95,95,45,2,4521
4659579,1,2,1,50,1,1,187.48353396,8511,85,50,2018,07,201807,70,8,48,1,2,104,1,3,2,2,,,,,,,,1,2,,850000,2,,99,13,80,1,8011
4659579,1,3,1,50,1,1,187.48353396,9700,97,50,2018,07,201807,70,2,48,1,2,28,3,1,2,2,,,,,,,,1,2,,800000,2,,45,54,95,1,9500
4659608,1,3,1,50,1,1,192.10150537,4111,41,50,2018,07,201807,70,30,48,1,2,30,1,2,2,1,,,,,,,,1,2,,900000,2,,95,95,45,2,4521
4659619,1,2,1,50,1,1,265.53545682,8559,85,50,2018,07,201807,70,104,40,1,2,52,1,9,2,1,,,,,,,,1,2,,900000,2,,39,39,80,2,8060
4659626,1,3,1,50,1,1,459.64259984,4771,47,50,2018,07,201807,70,24,48,1,2,24,1,8,2,1,,,,,,,,1,2,,800000,1,1,95,45,52,2,5233
4659628,1,6,1,50,1,1,458.6459985,3110,31,50,2018,07,201807,70,9,70,1,2,12,1,2,2,8,1,,,,,,,,2,,800000,2,,95,95,36,1,3611
4659644,1,1,1,50,1,1,252.75787774,4752,47,50,2018,07,201807,70,4,40,1,2,28,1,8,2,4,,,,,,,,1,2,,99,2,,02,45,51,1,5141
4659652,1,2,1,52,1,1,145.59390314,4781,47,52,2018,07,201807,70,4,24,4,2,720,1,2,2,2,,,,,,,,1,2,,250000,2,,45,45,52,1,5262
4659652,1,3,1,52,1,1,145.59390314,,,52,2018,07,201807,70,3,8,1,1,,,,,,,,,,,,,,,,781242,,,45,,,1,
4659652,1,4,1,52,1,1,145.59390314,,,52,2018,07,201807,70,2,8,1,1,,,,,,,,,,,,,,,,300000,,,33,,,1,
4659660,1,2,1,52,1,1,144.63162673,4719,47,52,2018,07,201807,70,104,48,1,2,104,1,3,2,1,,,,,,,,1,2,,740000,2,,45,45,52,2,5219
4659661,1,1,1,52,1,1,150.29073219,4330,43,52,2018,07,201807,70,8,48,1,2,8,1,2,2,1,,,1,,,,,,2,,700000,2,,95,93,45,1,4552
4659662,1,1,1,52,1,1,168.54872003,5210,52,52,2018,07,201807,70,26,40,1,2,26,1,4,2,1,,,,,,,,1,2,,781242,2,,39,39,63,2,6320
4659670,1,1,1,52,1,1,213.49936339,4330,43,52,2018,07,201807,70,8,44,4,2,8,4,1,2,8,,,,,,,,1,1,150000,800000,2,,95,95,45,1,4521
4659670,1,3,1,52,1,1,213.49936339,4111,41,52,2018,07,201807,70,4,48,1,2,4,1,3,2,1,,,,,,,,1,1,150000,400000,2,,95,95,45,1,4521
4659681,1,2,1,52,1,1,173.70269414,4111,41,52,2018,07,201807,70,20,40,1,2,24,1,9,2,2,,,,,,,,1,2,,700000,2,,95,95,45,2,4521
4659693,2,1,2,52,1,1,130.5879357,5611,56,52,2018,07,201807,70,12,40,1,2,12,1,8,2,1,,,,,,,,1,2,,781242,2,,32,33,55,1,5521
4659706,1,4,1,52,1,1,207.4920549,1063,10,52,2018,07,201807,70,48,48,1,2,48,1,9,2,1,,,,,,,,1,2,,781242,2,,45,45,15,2,1563
4659708,1,2,1,52,1,1,132.73674991,4711,47,52,2018,07,201807,70,2,30,1,2,280,4,1,2,1,,,,,,,,1,2,,400000,2,,45,41,52,1,5211
4659722,1,4,1,52,1,1,175.406575,,,52,2018,07,201807,70,2,25,1,1,,,,,,,,,,,,,,,,400000,,,53,,,1,
4659722,1,5,1,52,1,1,175.406575,8890,88,52,2018,07,201807,70,52,30,1,2,36,4,1,2,4,,,,,,,,1,2,,400000,2,,59,59,85,2,8512
