DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,INI,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P7430,P7440,P7450,P7452,P7454,P7456,P7458,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921
4543357,1,2,1,41,1,1,134.98175331,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543358,1,1,1,41,1,1,182.40805755,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543359,1,2,1,41,1,1,139.4038009,41,2018,02,201802,80,1,1,8,2,,,9,2,,2,,1,48,800000,2
4543359,1,5,1,41,1,1,139.4038009,41,2018,02,201802,80,1,2,3,2,,,9,2,,2,,1,48,800000,2
4543360,1,1,1,41,1,1,142.63122867,41,2018,02,201802,80,2,,,,2,,,3,,2,,,,,3
4543363,1,2,1,41,1,1,204.11037117,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543363,1,3,1,41,1,1,204.11037117,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543364,1,2,1,41,1,1,144.38713139,41,2018,02,201802,80,1,1,8,2,,,1,2,,2,,1,48,800000,2
4543365,1,2,1,41,1,1,195.31687201,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543365,1,3,1,41,1,1,195.31687201,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543365,1,4,1,41,1,1,195.31687201,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543367,1,2,1,41,1,1,119.00811819,41,2018,02,201802,80,1,4,4,2,,,4,1,,2,,,,,2
4543368,1,1,1,41,1,1,158.35123091,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543368,1,2,1,41,1,1,158.35123091,41,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543368,1,3,1,41,1,1,158.35123091,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543369,1,1,1,41,1,1,117.02149945,41,2018,02,201802,80,1,4,7,2,,,8,2,,2,,,,,2
4543372,1,1,1,41,1,1,150.54636305,41,2018,02,201802,80,1,3,6,2,,,8,2,,2,,,,,2
4543372,1,2,1,41,1,1,150.54636305,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543373,1,3,1,41,1,1,124.85244118,41,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543373,1,4,1,41,1,1,124.85244118,41,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543374,1,1,1,41,1,1,117.36671644,41,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543374,1,2,1,41,1,1,117.36671644,41,2018,02,201802,80,1,3,2,2,,,2,2,,2,,,,,2
4543376,1,2,1,41,1,1,168.03631574,41,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543377,1,1,1,44,1,1,48.207575751,44,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543378,1,1,1,44,1,1,54.586158528,44,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543380,1,3,1,44,1,1,51.837631098,44,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543385,1,1,1,44,1,1,40.057466546,44,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543385,1,2,1,44,1,1,40.057466546,44,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543388,1,1,1,44,1,1,52.920141139,44,2018,02,201802,80,1,2,8,2,,,1,2,,2,,2,,781242,2
4543388,1,3,1,44,1,1,52.920141139,44,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543388,1,4,1,44,1,1,52.920141139,44,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543390,1,3,1,44,1,1,44.921022345,44,2018,02,201802,80,2,,,,2,,,2,,2,,2,,781242,2
4543391,1,1,1,44,1,1,48.561100156,44,2018,02,201802,80,1,1,3,2,,,9,2,,2,,2,,900000,2
4543393,1,3,1,47,1,1,146.40087684,47,2018,02,201802,80,1,4,5,2,,,8,3,,2,,,,,3
4543396,1,2,1,47,1,1,208.51372091,47,2018,02,201802,80,1,3,3,2,,,9,2,,2,,,,,2
4543397,1,1,1,47,1,1,269.41187725,47,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543397,1,3,1,47,1,1,269.41187725,47,2018,02,201802,80,1,1,8,2,,,4,2,,2,,,,,2
4543397,1,4,1,47,1,1,269.41187725,47,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543397,1,5,1,47,1,1,269.41187725,47,2018,02,201802,80,2,,,,2,,,2,,2,,2,,737717,2
4543399,1,1,1,47,1,1,189.16892773,47,2018,02,201802,80,1,2,4,2,,,4,3,,2,,,,,3
4543399,1,2,1,47,1,1,189.16892773,47,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543399,1,3,1,47,1,1,189.16892773,47,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543399,1,6,1,47,1,1,189.16892773,47,2018,02,201802,80,1,1,8,2,,,2,2,,2,,2,,2000000,2
4543401,1,1,1,47,1,1,161.38956741,47,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543402,1,1,1,47,1,1,216.71209788,47,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543402,1,3,1,47,1,1,216.71209788,47,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543403,1,2,1,47,1,1,208.97544876,47,2018,02,201802,80,1,1,8,2,,,9,2,,2,,1,30,781242,2
4543403,1,3,1,47,1,1,208.97544876,47,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543403,1,5,1,47,1,1,208.97544876,47,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543404,1,2,1,47,1,1,151.14273933,47,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543405,1,1,1,47,1,1,166.90168989,47,2018,02,201802,80,1,4,4,2,,,4,3,,2,,,,,3
4543405,1,2,1,47,1,1,166.90168989,47,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543405,1,4,1,47,1,1,166.90168989,47,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543409,1,1,1,47,1,1,135.06237285,47,2018,02,201802,80,1,4,4,2,,,8,2,,2,,,,,2
4543409,1,2,1,47,1,1,135.06237285,47,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543410,1,3,1,47,1,1,218.55103542,47,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543412,1,1,1,47,1,1,135.06237285,47,2018,02,201802,80,1,4,5,2,,,8,3,,2,,,,,3
4543412,1,2,1,47,1,1,135.06237285,47,2018,02,201802,80,1,4,1,2,,,11,2,,2,,,,,2
4543414,1,1,1,47,1,1,138.86002506,47,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543414,1,2,1,47,1,1,138.86002506,47,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543415,1,3,1,47,1,1,183.61545149,47,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543416,1,2,1,47,1,1,232.28865261,47,2018,02,201802,80,1,4,3,2,,,9,2,,2,,2,,98,2
4543416,1,4,1,47,1,1,232.28865261,47,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543416,1,6,1,47,1,1,232.28865261,47,2018,02,201802,80,1,1,3,2,,,9,2,,2,,2,,98,2
4543419,1,1,1,50,1,1,201.13456299,50,2018,02,201802,80,1,1,4,2,,,4,2,,2,,,,,2
4543421,1,2,1,50,1,1,237.67090425,50,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543422,1,2,1,50,1,1,195.03907847,50,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543422,1,3,1,50,1,1,195.03907847,50,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543423,1,2,1,50,1,1,258.77821448,50,2018,02,201802,80,1,4,7,2,,,9,2,,2,,,,,2
4543424,1,2,1,50,1,1,282.65330475,50,2018,02,201802,80,1,4,4,2,,,4,2,,2,,2,,98,2
4543426,1,2,1,50,1,1,300.56353691,50,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543427,1,1,1,50,1,1,207.57779254,50,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543428,1,1,1,50,1,1,266.38908903,50,2018,02,201802,80,1,1,8,1,,1,1,2,,2,,,,860000,2
4543428,1,6,1,50,1,1,266.38908903,50,2018,02,201802,80,1,4,4,2,,,8,2,,2,,,,,2
4543429,1,1,1,50,1,1,287.80597603,50,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543429,1,2,1,50,1,1,287.80597603,50,2018,02,201802,80,1,3,2,2,,,2,2,,2,,2,,1600000,2
4543430,1,2,1,50,1,1,291.76435268,50,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543431,1,3,1,50,1,1,299.65132152,50,2018,02,201802,80,1,3,8,2,,,2,2,,2,,2,,1000000,2
4543438,1,2,1,50,1,1,268.47492945,50,2018,02,201802,80,1,1,2,2,,,2,2,,2,,,,,2
4543439,1,2,1,50,1,1,228.75619477,50,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543441,1,1,1,50,1,1,167.64803476,50,2018,02,201802,80,1,1,6,2,,,1,1,,2,,1,48,1000000,2
4543442,1,2,1,50,1,1,330.09168849,50,2018,02,201802,80,1,4,3,2,,,9,1,2,2,,,,,1
4543442,1,3,1,50,1,1,330.09168849,50,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543443,1,2,1,50,1,1,337.49523888,50,2018,02,201802,80,1,1,4,2,,,4,2,,2,,1,48,800000,2
4543443,1,3,1,50,1,1,337.49523888,50,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543445,1,1,1,50,1,1,158.91994253,50,2018,02,201802,80,1,1,6,2,,,5,2,,2,,1,30,450000,2
4543448,1,1,1,52,1,1,153.98799931,52,2018,02,201802,80,1,4,3,2,,,9,2,,2,,1,24,700000,2
4543451,1,2,1,52,1,1,215.14544942,52,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543451,1,4,1,52,1,1,215.14544942,52,2018,02,201802,80,1,1,8,2,,,9,2,,2,,1,25,400000,2
4543452,1,2,1,52,1,1,151.98187878,52,2018,02,201802,80,1,3,8,2,,,8,1,4,2,,,,,1
4543455,1,1,1,52,1,1,198.09999933,52,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543455,1,2,1,52,1,1,198.09999933,52,2018,02,201802,80,1,4,8,2,,,7,2,,2,,,,,2
4543457,1,4,1,52,1,1,156.26638439,52,2018,02,201802,80,1,2,8,2,,,2,2,,2,,2,,800000,2
4543459,1,2,1,52,1,1,239.41683581,52,2018,02,201802,80,1,1,8,2,,,1,2,,2,,,,,2
4543459,1,3,1,52,1,1,239.41683581,52,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543459,1,4,1,52,1,1,239.41683581,52,2018,02,201802,80,1,1,8,2,,,2,2,,2,,,,,2
4543459,1,5,1,52,1,1,239.41683581,52,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543460,1,2,1,52,1,1,146.48361974,52,2018,02,201802,80,1,3,4,2,,,4,2,,2,,,,,2
4543461,1,1,1,52,1,1,195.07837059,52,2018,02,201802,80,1,4,8,2,,,9,1,4,2,,,,,1
4543461,1,4,1,52,1,1,195.07837059,52,2018,02,201802,80,1,4,4,2,,,8,2,,2,,,,,2
4543461,1,5,1,52,1,1,195.07837059,52,2018,02,201802,80,2,,,,1,1,2,2,,2,,1,30,98,2
4543462,1,1,1,52,1,1,157.17969262,52,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543463,1,2,1,52,1,1,163.67890443,52,2018,02,201802,80,2,,,,2,,,2,,2,,2,,500000,2
4543466,1,1,1,52,1,1,157.17969262,52,2018,02,201802,80,1,3,4,2,,,4,3,,2,,,,,3
4543467,1,3,1,52,1,1,135.56518025,52,2018,02,201802,80,1,1,2,2,,,2,2,,2,,1,20,350000,2
4543468,1,1,1,52,1,1,146.48361974,52,2018,02,201802,80,1,3,4,2,,,8,2,,2,,,,,2
4543471,1,1,1,52,1,1,174.20043688,52,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543471,1,2,1,52,1,1,174.20043688,52,2018,02,201802,80,1,4,3,2,,,8,2,,2,,,,,2
4543472,1,2,1,52,1,1,176.5065305,52,2018,02,201802,80,1,4,3,1,,3,9,2,,2,,,,,2
4543473,1,2,1,52,1,1,162.97839686,52,2018,02,201802,80,1,4,1,2,,,9,1,,2,,,,,2
4543474,1,1,1,52,1,1,202.90390549,52,2018,02,201802,80,1,4,5,2,,,4,3,,2,,,,,2
4543474,1,2,1,52,1,1,202.90390549,52,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543475,1,2,1,52,1,1,215.20356707,52,2018,02,201802,80,2,,,,1,4,2,2,,2,,,,,2
4543475,1,4,1,52,1,1,215.20356707,52,2018,02,201802,80,1,4,7,2,,,9,2,,2,,,,,2
4543476,1,2,1,52,1,1,164.24634816,52,2018,02,201802,80,1,4,3,2,,,9,1,4,2,,,,,1
4543476,1,4,1,52,1,1,164.24634816,52,2018,02,201802,80,1,1,8,2,,,12,2,,2,,1,20,300000,2
4543480,1,1,1,52,1,1,152.03999643,52,2018,02,201802,80,1,4,4,2,,,8,2,,2,,,,,2
4543483,1,3,1,52,1,1,186.28073122,52,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543484,1,2,1,52,1,1,181.07925507,52,2018,02,201802,80,1,1,8,2,,,9,2,,2,,,,,2
4543485,1,1,1,52,1,1,145.33571867,52,2018,02,201802,80,1,2,2,2,,,2,2,,2,,,,,2
4543488,1,1,1,52,1,1,167.89853832,52,2018,02,201802,80,1,3,5,2,,,10,3,,2,,,,,3
4543491,1,1,1,52,1,1,157.17969262,52,2018,02,201802,80,1,4,1,2,,,4,2,,1,80000,1,40,781242,2
4543492,1,1,1,52,1,1,208.73795457,52,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543492,1,3,1,52,1,1,208.73795457,52,2018,02,201802,80,1,2,3,2,,,9,1,2,2,,,,,1
4543493,1,1,1,52,1,1,179.69869592,52,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543493,1,3,1,52,1,1,179.69869592,52,2018,02,201802,80,1,4,8,2,,,12,2,,2,,,,,2
4543495,1,3,1,52,1,1,165.92369021,52,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543496,1,1,1,52,1,1,182.91402535,52,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543497,1,3,1,52,1,1,186.28073122,52,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543498,1,1,1,52,1,1,146.54173738,52,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543499,1,1,1,52,1,1,162.40027928,52,2018,02,201802,80,1,3,7,2,,,8,2,,2,,2,,300000,2
4543500,1,1,1,52,1,1,152.03999643,52,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543501,1,1,1,52,1,1,162.40027928,52,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543503,1,1,1,52,1,1,174.20043688,52,2018,02,201802,80,1,3,5,2,,,10,3,,2,,,,,3
4543503,1,2,1,52,1,1,174.20043688,52,2018,02,201802,80,1,4,3,2,,,8,2,,2,,,,,2
4543504,1,2,1,52,1,1,186.51939647,52,2018,02,201802,80,1,3,7,2,,,8,2,,2,,,,,2
4543508,1,1,1,52,1,1,174.20043688,52,2018,02,201802,80,1,4,9,2,,,8,2,,2,,,,,2
4543508,1,2,1,52,1,1,174.20043688,52,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543511,1,2,1,52,1,1,150.83397771,52,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543514,1,2,1,52,1,1,194.73348096,52,2018,02,201802,80,1,2,1,1,,3,1,2,,2,,1,28,400000,2
4543515,1,1,1,52,1,1,146.54173738,52,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543516,1,2,1,52,1,1,171.93380592,52,2018,02,201802,80,1,1,3,2,,,9,2,,2,,,,,2
4543517,1,1,1,52,1,1,157.17969262,52,2018,02,201802,80,1,3,4,2,,,8,3,,2,,,,,3
4543520,1,2,1,54,1,1,444.2072071,54,2018,02,201802,80,1,4,5,2,,,8,3,,2,,,,,3
4543520,1,3,1,54,1,1,444.2072071,54,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543521,1,1,1,54,1,1,449.90222311,54,2018,02,201802,80,1,3,4,2,,,4,2,,2,,2,,750000,2
4543524,1,1,1,54,1,1,499.57890213,54,2018,02,201802,80,1,4,4,2,,,4,3,,2,,,,,2
4543525,1,1,1,54,1,1,450.41275168,54,2018,02,201802,80,1,4,4,2,,,4,3,,2,,,,,3
4543530,1,1,1,54,1,1,382.93773417,54,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543530,1,2,1,54,1,1,382.93773417,54,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543530,1,3,1,54,1,1,382.93773417,54,2018,02,201802,80,1,1,8,2,,,1,2,,2,,,,,2
4543532,1,1,1,54,1,1,547.21713845,54,2018,02,201802,80,1,3,7,1,,2,9,2,,2,,2,,300000,2
4543534,1,1,1,63,1,1,161.12711449,63,2018,02,201802,80,1,3,5,2,,,11,3,,2,,,,,3
4543534,1,2,1,63,1,1,161.12711449,63,2018,02,201802,80,1,4,8,2,,,11,2,,2,,,,,2
4543535,1,1,1,63,1,1,163.51732309,63,2018,02,201802,80,1,1,8,2,,,8,2,,2,,,,,2
4543535,1,2,1,63,1,1,163.51732309,63,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543538,1,2,1,63,1,1,182.72738489,63,2018,02,201802,80,1,4,6,1,,3,4,2,,2,,,,,2
4543540,1,3,1,63,1,1,177.2992636,63,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543542,1,2,1,63,1,1,220.81720347,63,2018,02,201802,80,2,,,,2,,,1,2,2,,,,,1
4543542,1,3,1,63,1,1,220.81720347,63,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543544,1,1,1,63,1,1,72.578720163,63,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543546,1,2,1,63,1,1,127.26791372,63,2018,02,201802,80,1,4,4,2,,,9,2,,2,,,,,2
4543548,1,2,1,63,1,1,182.72738489,63,2018,02,201802,80,1,1,4,2,,,4,2,,1,150000,2,,781242,2
4543549,1,1,1,63,1,1,170.78585359,63,2018,02,201802,80,1,1,8,2,,,1,2,,2,,,,,2
4543549,1,2,1,63,1,1,170.78585359,63,2018,02,201802,80,1,1,3,2,,,9,2,,2,,,,,2
4543550,1,2,1,63,1,1,204.04931992,63,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543554,1,2,1,63,1,1,202.62829692,63,2018,02,201802,80,1,1,7,2,,,12,2,,2,,2,,900000,2
4543555,1,5,1,63,1,1,250.95529481,63,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543555,1,6,1,63,1,1,250.95529481,63,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543559,1,2,1,63,1,1,169.32600496,63,2018,02,201802,80,1,2,8,2,,,1,3,,2,,1,48,1500000,2
4543559,1,3,1,63,1,1,169.32600496,63,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543560,1,2,1,63,1,1,205.02588406,63,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543560,1,3,1,63,1,1,205.02588406,63,2018,02,201802,80,2,,,,2,,,2,,2,,1,24,781000,2
4543561,1,2,1,63,1,1,138.62406104,63,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543561,1,3,1,63,1,1,138.62406104,63,2018,02,201802,80,1,4,4,2,,,4,3,,2,,,,,3
4543562,1,2,1,63,1,1,139.50261572,63,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543563,1,2,1,63,1,1,159.35837407,63,2018,02,201802,80,1,1,6,2,,,9,2,,2,,1,24,400000,2
4543566,1,1,1,63,1,1,149.1994611,63,2018,02,201802,80,1,4,9,2,,,8,2,,2,,,,,2
4543567,1,1,1,63,1,1,170.78585359,63,2018,02,201802,80,1,3,4,2,,,4,2,,2,,,,,2
4543567,1,2,1,63,1,1,170.78585359,63,2018,02,201802,80,1,3,4,2,,,4,2,,2,,,,,2
4543568,1,1,1,63,1,1,149.1994611,63,2018,02,201802,80,1,4,5,2,,,8,3,,2,,,,,3
4543569,1,1,1,63,1,1,161.12711449,63,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543569,1,2,1,63,1,1,161.12711449,63,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543570,1,1,1,63,1,1,149.1994611,63,2018,02,201802,80,1,4,4,2,,,8,2,,2,,,,,2
4543572,1,1,1,63,1,1,129.53682801,63,2018,02,201802,80,1,4,4,2,,,4,3,,2,,,,,3
4543572,1,2,1,63,1,1,129.53682801,63,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543573,1,2,1,63,1,1,138.23371256,63,2018,02,201802,80,1,2,8,2,,,2,2,,2,,1,18,300000,2
4543577,1,1,1,66,1,1,348.90783829,66,2018,02,201802,80,1,1,6,2,,,8,3,,2,,,,,3
4543578,1,3,1,66,1,1,381.36595938,66,2018,02,201802,80,1,3,2,2,,,2,2,,2,,,,,2
4543579,1,1,1,66,1,1,445.93312247,66,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543579,1,2,1,66,1,1,445.93312247,66,2018,02,201802,80,1,3,5,2,,,10,3,,2,,,,,3
4543581,1,2,1,66,1,1,288.25035663,66,2018,02,201802,80,1,3,3,2,,,9,2,,2,,,,,2
4543582,1,2,1,66,1,1,356.07865714,66,2018,02,201802,80,1,4,9,2,,,9,2,,2,,,,,2
4543582,1,3,1,66,1,1,356.07865714,66,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543584,1,2,1,66,1,1,354.03323711,66,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543584,1,3,1,66,1,1,354.03323711,66,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543585,1,1,1,66,1,1,286.90227544,66,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543588,1,2,1,66,1,1,377.05193761,66,2018,02,201802,80,1,1,7,2,,,8,2,,2,,2,,250000,2
4543590,1,2,1,66,1,1,339.9934348,66,2018,02,201802,80,1,4,4,2,,,9,2,,2,,1,48,800000,2
4543591,1,1,1,66,1,1,359.54836288,66,2018,02,201802,80,1,4,3,2,,,8,2,,2,,,,,2
4543592,1,1,1,66,1,1,328.8530668,66,2018,02,201802,80,1,3,3,2,,,9,2,,2,,2,,781242,2
4543592,1,2,1,66,1,1,328.8530668,66,2018,02,201802,80,1,1,6,1,,1,4,2,,1,550000,2,,900000,2
4543594,1,3,1,66,1,1,274.12264992,66,2018,02,201802,80,1,4,3,2,,,8,2,,2,,,,,2
4543596,1,1,1,66,1,1,237.24740415,66,2018,02,201802,80,1,4,4,2,,,8,2,,2,,,,,2
4543598,1,2,1,66,1,1,279.82283825,66,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543599,1,3,1,66,1,1,301.37503224,66,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543601,1,3,1,66,1,1,301.37503224,66,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543605,1,1,1,66,1,1,271.19544145,66,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543606,1,1,1,66,1,1,286.10786741,66,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543607,1,1,1,66,1,1,365.56529369,66,2018,02,201802,80,1,4,4,2,,,4,1,2,2,,,,,1
4543607,1,2,1,66,1,1,365.56529369,66,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543607,1,4,1,66,1,1,365.56529369,66,2018,02,201802,80,1,1,4,2,,,4,2,,2,,2,,400000,2
4543608,1,1,1,66,1,1,325.97571157,66,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543608,1,2,1,66,1,1,325.97571157,66,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543609,1,2,1,66,1,1,295.13947039,66,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543611,1,1,1,66,1,1,314.95980099,66,2018,02,201802,80,1,4,3,2,,,11,2,,2,,,,,2
4543612,1,1,1,66,1,1,337.28058517,66,2018,02,201802,80,1,2,3,2,,,9,2,,2,,1,110,400000,2
4543612,1,2,1,66,1,1,337.28058517,66,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543615,1,1,1,66,1,1,267.08194485,66,2018,02,201802,80,1,3,5,2,,,10,3,,2,,,,,3
4543617,1,1,1,66,1,1,280.40042115,66,2018,02,201802,80,1,4,4,2,,,4,3,,2,,,,,3
4543617,1,2,1,66,1,1,280.40042115,66,2018,02,201802,80,1,4,6,2,,,4,1,,2,,,,,2
4543617,1,4,1,66,1,1,280.40042115,66,2018,02,201802,80,1,2,2,2,,,2,1,,2,,1,14,900000,2
4543618,1,1,1,66,1,1,295.13947039,66,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543619,1,1,1,66,1,1,301.02998215,66,2018,02,201802,80,1,4,1,2,,,5,2,,2,,,,,2
4543620,1,2,1,66,1,1,314.15465776,66,2018,02,201802,80,2,,,,1,1,9,2,,2,,2,,781242,2
4543621,1,1,1,66,1,1,156.18276563,66,2018,02,201802,80,1,1,3,2,,,9,2,,2,,1,48,781242,2
4543621,1,3,1,66,1,1,156.18276563,66,2018,02,201802,80,1,1,6,2,,,7,2,,2,,1,48,781242,2
4543623,1,2,1,66,1,1,232.1728327,66,2018,02,201802,80,1,2,3,2,,,9,2,,2,,2,,700000,2
4543624,1,1,1,66,1,1,321.16857086,66,2018,02,201802,80,1,4,9,2,,,9,2,,2,,,,,2
4543625,1,1,1,66,1,1,346.68908978,66,2018,02,201802,80,1,4,3,2,,,9,1,,2,,,,,2
4543627,1,2,1,66,1,1,383.1741337,66,2018,02,201802,80,1,4,3,2,,,11,2,,2,,,,,2
4543629,1,1,1,66,1,1,278.47475707,66,2018,02,201802,80,1,4,3,2,,,9,2,,2,,,,,2
4543630,1,2,1,66,1,1,295.13947039,66,2018,02,201802,80,1,4,5,2,,,4,3,,2,,,,,3
4543632,1,1,1,66,1,1,371.25791757,66,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543632,1,2,1,66,1,1,371.25791757,66,2018,02,201802,80,1,4,4,2,,,4,3,,2,,,,,3
4543632,1,3,1,66,1,1,371.25791757,66,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543633,1,1,1,66,1,1,267.08194485,66,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543634,1,1,1,66,1,1,355.78969413,66,2018,02,201802,80,1,4,4,2,,,4,2,,2,,,,,2
4543634,1,2,1,66,1,1,355.78969413,66,2018,02,201802,80,1,4,3,2,,,4,2,,2,,,,,2
4543634,1,3,1,66,1,1,355.78969413,66,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
4543635,1,1,1,66,1,1,306.15538098,66,2018,02,201802,80,1,4,5,2,,,10,3,,2,,,,,3
4543635,1,2,1,66,1,1,306.15538098,66,2018,02,201802,80,1,2,8,2,,,8,2,,2,,1,40,781242,2
4543638,1,1,1,66,1,1,456.51386525,66,2018,02,201802,80,2,,,,2,,,2,,2,,,,,2
