DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,DSI,FEX_C,RAMA4D_D_R4,RAMA2D_D_R4,DPTO,ANO,MES,PERIODO,REGIS,P7250,P7260,P7280,P7310,P7320,P7350,P7360,P9460,P7390,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7422,P7422S1,P1806,P1519,P1883,OFICIO1,OFICIO2,RAMA2D_D,DSCY,RAMA4D_D
4538097,1,2,1,05,1,1,1213.6519975,8553,85,05,2018,02,201802,70,8,48,1,2,8,1,9,2,3,,,,,,,,1,2,,1800000,2,,21,21,80,1,8060
4538100,1,4,1,05,1,1,628.35442008,9329,93,05,2018,02,201802,70,2,48,1,2,2,1,9,2,9,,,,,,,,1,1,1400000,800000,2,,33,21,92,1,9249
4538101,1,3,1,05,1,1,969.38673326,8622,86,05,2018,02,201802,70,6,48,1,2,12,1,4,2,1,,,,,,,,1,2,,781000,2,,59,59,85,1,8513
4538124,1,3,1,05,1,1,738.0256559,,,05,2018,02,201802,70,4,48,1,1,,,,,,,,,,,,,,,,781242,,,32,,,1,
4538126,1,5,1,05,1,1,1195.9356952,,,05,2018,02,201802,70,52,40,1,1,,,,,,,,,,,,,,,,700000,,,97,,,2,
4538127,1,2,1,05,1,1,1334.8196047,4210,42,05,2018,02,201802,70,3,48,1,2,7,1,3,2,2,,,,,,,,1,2,,1600000,2,,03,19,45,1,4530
4538127,1,6,1,05,1,1,1334.8196047,1410,14,05,2018,02,201802,70,32,48,1,2,32,1,9,2,1,,,,,,,,1,2,,781200,2,,45,39,18,2,1810
4538130,1,1,1,05,1,1,1098.737843,8730,87,05,2018,02,201802,70,104,48,1,2,104,1,3,2,1,,,,,,,,1,2,,800000,2,,59,59,85,2,8531
4538130,1,2,1,05,1,1,1098.737843,5611,56,05,2018,02,201802,70,16,48,1,2,16,1,4,2,2,,,,,,,,1,2,,800000,2,,53,33,55,2,5521
4538135,1,2,1,05,1,1,919.37972246,2023,20,05,2018,02,201802,70,28,48,1,2,28,1,6,2,8,,,,,,,,1,2,,800000,2,,45,45,24,2,2424
4538135,1,3,1,05,1,1,919.37972246,1104,11,05,2018,02,201802,70,104,48,1,2,115,1,9,2,1,,,,,,,,1,2,,800000,2,,34,45,15,2,1594
4538136,1,1,1,05,1,1,1004.5644298,1410,14,05,2018,02,201802,70,5,48,1,2,5,1,5,2,1,,,,,,,,1,2,,781280,2,,59,59,18,1,1810
4538136,1,4,1,05,1,1,1004.5644298,3821,38,05,2018,02,201802,70,5,48,1,2,6,1,6,2,1,,,,,,,,1,2,,781000,2,,58,90,25,1,2529
4538142,1,1,1,05,1,1,1290.4043434,8292,82,05,2018,02,201802,70,8,48,1,2,8,1,7,2,8,,,,,,,,1,2,,781000,2,,97,97,74,1,7495
4538146,1,2,1,05,1,1,1290.1425189,9329,93,05,2018,02,201802,70,20,48,4,2,20,1,8,2,1,,,,,,,,1,2,,1200000,2,,19,21,92,2,9249
4538165,1,2,1,05,1,1,618.69910776,5811,58,05,2018,02,201802,70,4,48,1,2,8,1,8,2,2,,,,,,,,1,2,,781000,2,,45,45,22,1,2212
4538165,1,4,1,05,1,1,618.69910776,0722,07,05,2018,02,201802,70,4,60,1,2,4,4,1,2,2,,,,,,,,1,2,,781000,2,,95,71,13,1,1320
4538167,1,2,1,05,1,1,1001.823411,8299,82,05,2018,02,201802,70,48,48,1,2,64,1,3,2,1,,,,,,,,1,2,,781242,2,,33,39,66,2,6601
4538181,1,3,1,08,1,1,511.31246728,5611,56,08,2018,02,201802,70,16,48,1,2,18,1,5,2,1,,,,,,,,1,2,,800000,2,,53,53,55,2,5521
4538189,1,2,1,08,1,1,591.64406163,4731,47,08,2018,02,201802,70,16,48,1,2,18,1,9,2,1,,,,,,,,1,2,,900000,2,,33,33,50,2,5051
4538197,1,3,1,08,1,1,484.6115081,6201,62,08,2018,02,201802,70,18,48,1,2,18,1,7,2,1,,,,,,,,1,2,,900000,2,,03,03,72,2,7220
4538206,1,11,1,08,1,1,353.32221852,9700,97,08,2018,02,201802,70,5,48,3,2,24,3,1,2,1,,,,,,,,1,2,,700000,2,,54,54,95,1,9500
4538212,1,4,1,08,1,1,286.91572611,9700,97,08,2018,02,201802,70,12,40,3,2,14,3,1,2,1,,,,,,1,,,2,,600000,2,,45,54,95,1,9500
4538222,1,2,1,13,1,1,301.32229595,2229,22,13,2018,02,201802,70,8,48,1,2,104,1,8,2,3,,,,,,,,1,2,,98,2,,13,70,25,1,2529
4538224,1,1,1,13,1,1,509.66826795,4111,41,13,2018,02,201802,70,8,50,1,2,8,1,3,2,1,,,,,,,,1,2,,900000,2,,95,95,45,1,4521
4538226,1,4,1,13,1,1,183.68000252,,,13,2018,02,201802,70,12,48,1,1,,,,,,,,,,,,,,,,800000,,,58,,,1,
4538229,1,2,1,13,1,1,447.85579362,4771,47,13,2018,02,201802,70,8,48,1,2,9,1,8,2,1,,,,,,1,,,2,,800000,2,,45,45,52,1,5233
4538233,1,3,1,13,1,1,290.46908843,2511,25,13,2018,02,201802,70,8,48,1,2,8,1,2,2,2,,,,,,,,1,2,,800000,2,,87,87,28,1,2811
4538234,1,7,1,13,1,1,278.05211385,,,13,2018,02,201802,70,52,48,1,1,,,,,,,,,,,,,,,,1200000,,,45,,,2,
4538241,1,1,1,13,1,1,485.9144678,8010,80,13,2018,02,201802,70,16,48,1,2,16,1,9,2,1,1,,,,,,,,2,,98,1,1,58,58,74,2,7492
4538263,1,4,1,15,1,1,125.65397,9700,97,15,2018,02,201802,70,5,48,3,2,5,3,1,2,1,,,,,,,,1,1,600000,737700,2,,54,54,95,1,9500
4538265,1,1,1,15,1,1,104.10221014,4711,47,15,2018,02,201802,70,20,48,1,2,104,1,8,2,2,,,,,,,,1,2,,782200,2,,45,45,52,2,5211
4538269,1,1,1,15,1,1,116.75439888,6411,64,15,2018,02,201802,70,8,48,1,2,10,1,9,2,2,,,,,,,,1,2,,781200,2,,55,55,65,1,6512
4538271,1,3,1,15,1,1,170.04628409,8512,85,15,2018,02,201802,70,3,40,1,2,8,1,4,2,7,,,,,,,,1,2,,500000,2,,13,13,80,1,8011
4538285,1,1,1,15,1,1,116.82633207,0910,09,15,2018,02,201802,70,4,48,1,2,4,4,7,2,1,,1,,,,,,,2,,3500000,1,1,02,02,11,1,1110
4538291,1,2,1,15,1,1,66.394779895,4723,47,15,2018,02,201802,70,4,48,1,2,78,1,3,2,2,,,,,,,,1,2,,781242,2,,45,45,52,1,5223
4538296,1,2,1,15,1,1,45.948356145,5611,56,15,2018,02,201802,70,16,48,1,2,16,1,3,2,2,,,,,,,,1,2,,600000,2,,53,53,55,2,5521
4538298,1,3,1,15,1,1,45.948356145,2511,25,15,2018,02,201802,70,20,40,1,2,20,4,2,2,1,,,,,,,,1,2,,781242,2,,39,83,28,2,2811
4538298,1,4,1,15,1,1,45.948356145,5613,56,15,2018,02,201802,70,52,48,1,2,52,1,2,2,1,,,,,,,,1,2,,781242,2,,45,45,55,2,5522
4538299,1,3,1,15,1,1,63.182386521,,,15,2018,02,201802,70,16,48,1,1,,,,,,,,,,,,,,,,737700,,,02,,,2,
4538303,1,1,1,15,1,1,79.897696557,6820,68,15,2018,02,201802,70,5,48,1,2,5,1,3,2,1,,,,,,,,1,2,,300000,2,,55,55,70,1,7020
4538306,1,3,1,15,1,1,114.36640986,4111,41,15,2018,02,201802,70,8,48,1,2,8,4,1,2,1,,,,,,,,1,2,,781242,2,,95,95,45,1,4521
4538313,1,3,1,15,1,1,109.28895623,,,15,2018,02,201802,70,8,48,1,1,,,,,,,,,,,,,,,,781242,,,13,,,1,
4538313,1,4,1,15,1,1,109.28895623,2511,25,15,2018,02,201802,70,20,40,1,2,20,1,2,2,2,,,,,,,,1,2,,781242,2,,45,72,28,2,2811
4538322,1,3,1,15,1,1,45.948356145,4711,47,15,2018,02,201802,70,12,48,1,2,12,1,3,2,1,,,,,,,,1,2,,900000,2,,45,45,52,1,5211
4538325,1,1,1,15,1,1,80.736642177,8530,85,15,2018,02,201802,70,4,48,1,2,11,1,7,2,2,,,1,,,,,,2,,800000,2,,18,18,80,1,8042
4538347,1,3,1,15,1,1,127.74657875,4921,49,15,2018,02,201802,70,8,40,1,2,8,4,1,2,4,,,,,,,,1,2,,1200000,2,,21,98,60,1,6031
4538358,1,2,1,15,1,1,45.948356145,4921,49,15,2018,02,201802,70,32,40,1,2,52,1,8,2,1,,,,,,,,1,2,,781242,2,,33,39,60,2,6021
4538377,1,3,1,15,1,1,45.948356145,4772,47,15,2018,02,201802,70,4,40,1,2,4,1,9,2,7,,,,,,,,1,2,,781242,2,,45,45,52,1,5234
4538377,1,4,1,15,1,1,45.948356145,,,15,2018,02,201802,70,4,40,1,1,,,,,,,,,,,,,,,,781242,,,98,,,1,
4538385,1,2,1,15,1,1,124.09327809,4111,41,15,2018,02,201802,70,3,40,1,2,5,1,4,2,7,,,,,,,,1,2,,781242,2,,79,95,45,1,4521
4538400,1,1,1,17,1,1,218.11017218,4111,41,17,2018,02,201802,70,32,45,1,2,32,1,4,2,7,,,,,,,,1,2,,781242,2,,95,95,45,2,4521
4538406,1,5,1,17,1,1,198.58280197,,,17,2018,02,201802,70,2,48,1,1,,,,,,,,,,,,,,,,781242,,,53,,,1,
4538409,1,8,1,17,1,1,211.66614593,5619,56,17,2018,02,201802,70,4,48,1,2,52,1,5,2,2,,,,,,,,1,2,,781242,2,,59,59,55,1,5529
4538415,1,2,1,17,1,1,217.95274284,4752,47,17,2018,02,201802,70,42,48,1,2,42,1,8,2,4,,,,,,,,1,2,,1000000,2,,11,32,52,2,5241
4538419,1,2,1,17,1,1,198.64394507,8890,88,17,2018,02,201802,70,98,98,1,2,24,1,5,2,2,,,,,,,,1,2,,1200000,2,,19,19,85,2,8532
4538436,1,3,1,17,1,1,216.5703347,4771,47,17,2018,02,201802,70,2,40,1,2,4,1,3,2,2,,,,,,,,1,1,500000,781242,2,,38,45,52,1,5233
4538461,1,3,1,17,1,1,194.07395821,9700,97,17,2018,02,201802,70,2,40,1,2,104,3,1,2,1,,,,,,,,1,2,,781242,2,,38,54,95,1,9500
4538463,1,1,1,17,1,1,204.96049385,1410,14,17,2018,02,201802,70,4,48,4,2,52,1,9,2,2,,,,,,,,1,2,,781242,2,,59,79,18,1,1810
4538466,1,3,1,17,1,1,182.60186712,4771,47,17,2018,02,201802,70,16,48,1,2,16,1,3,2,7,,,,,,,,1,2,,1000000,2,,15,45,52,2,5233
4538473,1,2,1,17,1,1,210.41914828,5619,56,17,2018,02,201802,70,1,48,1,2,2,1,4,2,2,,,,,,,,1,1,780000,700000,2,,53,77,15,1,1551
4538480,1,2,1,17,1,1,223.22910591,7310,73,17,2018,02,201802,70,40,48,1,2,40,1,4,2,2,,,,,,,,1,2,,781242,2,,02,34,74,2,7430
4538482,1,3,1,17,1,1,192.2564063,8621,86,17,2018,02,201802,70,28,48,1,2,99,1,9,2,1,,,,,,,,1,2,,1100000,2,,07,59,85,2,8512
4538489,1,1,1,17,1,1,218.45353849,3290,32,17,2018,02,201802,70,4,48,1,2,4,4,8,2,2,,,,,,,,1,2,,781242,2,,33,70,36,1,3699
4538491,1,3,1,17,1,1,156.93857023,2593,25,17,2018,02,201802,70,52,48,1,2,52,1,9,2,7,,,,,,,,1,2,,781242,2,,97,97,28,2,2893
4538502,1,2,1,17,1,1,192.94991981,6110,61,17,2018,02,201802,70,12,48,1,2,20,1,9,2,2,,,,,,,,1,2,,781242,2,,45,38,64,1,6421
4538503,1,2,1,17,1,1,234.7312503,5630,56,17,2018,02,201802,70,8,48,1,2,4,1,7,2,2,,,,,,,,1,1,320000,781242,2,,87,59,55,1,5530
4538509,1,2,1,17,1,1,228.6798633,5611,56,17,2018,02,201802,70,153,48,1,2,156,1,9,2,2,,,,,,,,1,2,,781242,2,,03,53,15,2,1589
4538512,1,1,1,17,1,1,214.65298336,4112,41,17,2018,02,201802,70,4,48,1,2,4,1,8,2,2,,,,,,,,1,1,450000,781242,2,,95,95,45,1,4521
4538514,1,2,1,17,1,1,233.96178114,4111,41,17,2018,02,201802,70,4,48,1,2,8,4,1,2,2,,,,,,,,1,2,,781242,2,,53,95,45,1,4552
4538522,1,2,1,17,1,1,210.41914828,5630,56,17,2018,02,201802,70,52,48,1,2,28,1,3,2,2,,,,,,,,1,2,,781242,2,,33,33,55,2,5530
4538527,1,3,1,17,1,1,218.12947944,4111,41,17,2018,02,201802,70,7,48,1,2,7,1,8,2,1,,,,,,,,1,2,,781242,2,,95,95,45,1,4521
4538530,1,1,1,17,1,1,199.14474072,4111,41,17,2018,02,201802,70,60,48,1,2,16,1,3,2,1,,,,,,,,1,1,500000,781242,2,,95,95,45,2,4521
4538538,1,2,1,18,1,1,79.127137226,4631,46,18,2018,02,201802,70,3,48,1,2,3,1,9,2,1,,,,,,,,1,1,737717,737717,2,,39,39,51,1,5125
4538544,1,3,1,18,1,1,75.687165854,8121,81,18,2018,02,201802,70,3,48,4,2,3,4,1,2,1,,,1,,,,,,1,600000,650000,2,,54,54,74,1,7493
4538545,1,1,1,18,1,1,82.526534836,5611,56,18,2018,02,201802,70,2,40,1,2,384,1,3,2,1,,,,,,,,1,2,,500000,2,,53,53,55,1,5529
4538560,1,1,1,18,1,1,62.472220712,4711,47,18,2018,02,201802,70,8,48,2,2,8,2,9,2,1,,,,,,,,1,2,,1500000,2,,13,45,52,1,5211
4538561,1,2,1,18,1,1,81.648661051,,,18,2018,02,201802,70,4,48,1,1,,,,,,,,,,,,,,,,800000,,,45,,,1,
4538568,1,2,1,18,1,1,87.734961638,,,18,2018,02,201802,70,24,48,1,1,,,,,,,,,,,,,,,,1300000,,,19,,,2,
4538574,1,2,1,18,1,1,79.2295637,4752,47,18,2018,02,201802,70,12,48,1,2,16,1,3,2,7,,,,,,,,1,2,,800000,2,,39,39,52,1,5241
4538574,1,3,1,18,1,1,79.2295637,4111,41,18,2018,02,201802,70,48,48,1,2,48,1,2,2,1,,,,,,,,1,2,,800000,2,,95,95,45,2,4521
4538576,1,1,1,18,1,1,82.526534836,4711,47,18,2018,02,201802,70,4,48,1,2,4,1,2,2,3,,,,,,,,1,2,,700000,2,,77,45,52,1,5211
4538586,1,1,1,19,1,1,58.888026608,4752,47,19,2018,02,201802,70,120,40,1,2,120,1,4,2,2,,,,,,,,1,2,,98,2,,12,32,52,2,5241
4538590,1,2,1,19,1,1,116.05056829,4520,45,19,2018,02,201802,70,8,48,1,2,104,4,3,2,7,,,,,,,,1,2,,700000,2,,87,99,50,1,5020
4538591,1,4,1,19,1,1,129.47736325,4719,47,19,2018,02,201802,70,5,48,1,2,4,1,3,2,4,,,,,,,,1,2,,781242,2,,03,45,52,1,5219
4538600,1,1,1,19,1,1,125.15638947,4921,49,19,2018,02,201802,70,16,45,4,2,16,1,9,2,9,1,,,,,,,,2,,780000,1,1,83,98,60,2,6021
4538613,1,3,1,19,1,1,112.80309391,4220,42,19,2018,02,201802,70,48,50,1,2,48,1,7,2,7,,,,,,,,1,2,,737717,2,,06,06,40,2,4020
4538623,1,2,1,19,1,1,104.30389036,8621,86,19,2018,02,201802,70,24,48,1,2,24,1,4,2,3,1,,,,,,,,2,,1000000,1,1,07,07,85,2,8512
4538624,1,1,1,19,1,1,136.5466263,9700,97,19,2018,02,201802,70,8,20,1,2,8,3,2,2,7,,,,,,,,1,2,,737000,2,,55,54,95,1,9500
4538629,1,1,1,19,1,1,127.69959462,0123,01,19,2018,02,201802,70,8,48,1,2,8,8,2,2,1,,,,,,,,1,2,,781000,2,,45,62,01,1,0111
4538629,1,4,1,19,1,1,127.69959462,0123,01,19,2018,02,201802,70,8,48,1,2,8,4,2,2,1,,,,,,,,1,2,,781000,2,,58,61,01,1,0111
4538635,2,3,2,19,1,1,119.83123329,,,19,2018,02,201802,70,48,20,1,1,,,,,,,,,,,,,,,,600000,,,33,,,2,
4538653,1,1,1,19,1,1,104.68091793,4620,46,19,2018,02,201802,70,6,48,1,2,6,1,2,2,9,,,,,,,,1,2,,1000000,2,,39,39,52,1,5211
4538660,1,2,1,20,1,1,254.18782291,,,20,2018,02,201802,70,4,40,1,1,,,,,,,,,,,,,,,,98,,,39,,,1,
4538661,1,2,1,20,1,1,212.94319831,2599,25,20,2018,02,201802,70,4,50,1,2,4,1,3,2,1,,,,,,,,1,2,,700000,2,,83,83,27,1,2729
4538661,1,3,1,20,1,1,212.94319831,2429,24,20,2018,02,201802,70,8,48,1,2,8,1,3,2,1,,,,,,,,1,2,,700000,2,,83,83,27,1,2729
4538662,1,3,1,20,1,1,101.59498807,4719,47,20,2018,02,201802,70,4,48,1,2,5,1,6,2,8,,,,,,,,1,2,,750000,2,,45,45,52,1,5219
4538662,1,4,1,20,1,1,101.59498807,,,20,2018,02,201802,70,6,40,1,1,,,,,,,,,,,,,,,,750000,,,32,,,1,
4538665,1,3,1,20,1,1,112.09181036,8621,86,20,2018,02,201802,70,4,48,1,2,6,1,9,2,1,,,,,,,,1,2,,737700,2,,55,55,85,1,8512
4538667,1,1,1,20,1,1,269.28126686,9700,97,20,2018,02,201802,70,12,48,3,2,12,3,1,2,8,,,,,,,,1,2,,600000,2,,54,54,95,1,9500
4538669,1,2,1,20,1,1,151.82621375,8621,86,20,2018,02,201802,70,30,40,3,2,30,1,9,2,8,,,,,,,,1,2,,98,2,,54,55,85,2,8512
4538672,1,1,1,20,1,1,284.85775763,8530,85,20,2018,02,201802,70,8,48,3,2,8,1,6,2,1,,,,,,,,1,2,,800000,2,,54,55,80,1,8012
4538675,1,1,1,20,1,1,178.46395377,4711,47,20,2018,02,201802,70,30,35,4,2,76,4,1,2,8,,,,,,,,1,2,,98,2,,45,45,52,2,5211
4538677,1,2,1,20,1,1,235.79836588,4771,47,20,2018,02,201802,70,4,48,1,2,8,1,9,2,8,,,,,,,,1,2,,700000,2,,45,39,52,1,5233
4538721,1,2,1,27,1,1,59.287351511,,,27,2018,02,201802,70,8,48,1,1,,,,,,,,,,,,,,,,782000,,,11,,,1,
4538723,1,3,1,27,1,1,60.222404381,,,27,2018,02,201802,70,24,48,1,1,,,,,,,,,,,,,,,,1500000,,,11,,,2,
4538723,1,6,1,27,1,1,60.222404381,4711,47,27,2018,02,201802,70,2,48,1,2,6,1,2,2,1,,,,,,,,1,2,,1000000,2,,45,41,52,1,5211
4538730,1,1,1,27,1,1,65.846853011,,,27,2018,02,201802,70,15,48,1,1,,,,,,,,,,,,,,,,885000,,,55,,,2,
4538731,1,2,1,27,1,1,52.882088449,8621,86,27,2018,02,201802,70,16,48,1,2,16,1,8,2,2,,,,,,,,1,2,,98,2,,07,07,85,2,8512
4538732,1,1,1,27,1,1,67.224332756,4921,49,27,2018,02,201802,70,60,40,1,2,3,1,2,2,1,,,1,,,,,,2,,800000,2,,98,98,60,2,6031
4538738,1,3,1,27,1,1,73.461848194,8513,85,27,2018,02,201802,70,52,48,2,2,52,2,9,2,1,,,,,,,,1,2,,782000,2,,13,13,80,2,8012
4538741,1,2,1,27,1,1,58.273722203,8219,82,27,2018,02,201802,70,16,48,1,2,16,4,2,2,1,,,,,,,,1,2,,98,2,,39,34,72,2,7230
4538741,1,4,1,27,1,1,58.273722203,0722,07,27,2018,02,201802,70,8,48,4,2,8,4,3,2,1,,,,,,,,1,2,,98,2,,95,71,13,1,1320
4538746,1,3,1,27,1,1,55.75918265,8423,84,27,2018,02,201802,70,16,66,2,2,16,2,9,2,1,,,,,,,,1,2,,98,2,,58,58,75,2,7524
4538748,1,1,1,27,1,1,69.504192648,4330,43,27,2018,02,201802,70,4,48,4,2,4,4,2,2,1,,,,,,,,1,2,,900000,2,,93,93,45,1,4559
4538752,1,2,1,27,1,1,66.525897984,4111,41,27,2018,02,201802,70,20,48,4,2,20,4,2,2,1,,,,,,,,1,2,,1000000,2,,95,95,45,2,4521
4538754,1,1,1,27,1,1,78.383043848,8691,86,27,2018,02,201802,70,20,48,2,2,20,2,9,2,1,,,,,,,,1,2,,900000,2,,59,59,85,2,8512
4538766,1,5,1,27,1,1,39.964211041,5619,56,27,2018,02,201802,70,16,48,4,2,16,4,1,2,1,,,,,,,,1,2,,700000,2,,53,53,55,2,5529
4538766,1,8,1,27,1,1,39.964211041,,,27,2018,02,201802,70,16,48,1,1,,,,,,,,,,,,,,,,600000,,,53,,,2,
4538767,1,1,1,27,1,1,79.626000709,8621,86,27,2018,02,201802,70,24,40,2,2,24,2,9,2,1,,,,,,,,1,2,,1500000,2,,06,06,85,2,8512
4538776,1,1,1,27,1,1,36.885533806,5511,55,27,2018,02,201802,70,16,48,1,2,16,1,4,2,1,,,,,,,,1,2,,800000,2,,54,54,55,2,5511
