DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,INI,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P7430,P7440,P7450,P7452,P7454,P7456,P7458,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921
4634828,1,4,1,17,1,1,193.05136403,17,2018,06,201806,80,2,,,,2,,,2,,2,,,,,2
4634830,1,1,1,17,1,1,245.37727476,17,2018,06,201806,80,1,3,5,2,,,10,3,,2,,,,,3
4634832,1,1,1,17,1,1,214.85403957,17,2018,06,201806,80,1,4,5,2,,,10,3,,2,,,,,3
4634832,1,2,1,17,1,1,214.85403957,17,2018,06,201806,80,2,,,,2,,,2,,2,,,,,2
4634833,1,2,1,17,1,1,225.09106852,17,2018,06,201806,80,1,4,3,2,,,9,2,,2,,,,,2
4634835,1,1,1,17,1,1,245.37727476,17,2018,06,201806,80,1,4,9,2,,,10,3,,2,,,,,3
4634838,1,1,1,17,1,1,209.60725463,17,2018,06,201806,80,1,4,5,2,,,10,3,,2,,,,,3
4634838,1,2,1,17,1,1,209.60725463,17,2018,06,201806,80,1,4,3,2,,,9,2,,2,,,,,2
4634838,1,4,1,17,1,1,209.60725463,17,2018,06,201806,80,2,,,,2,,,2,,2,,,,,2
4634839,1,1,1,17,1,1,182.91700284,17,2018,06,201806,80,1,4,5,2,,,10,3,,2,,,,,3
4634839,1,2,1,17,1,1,182.91700284,17,2018,06,201806,80,1,4,3,2,,,9,2,,2,,,,,2
4634839,1,3,1,17,1,1,182.91700284,17,2018,06,201806,80,1,4,8,1,,2,1,2,,1,100000,1,48,781242,2
4634839,1,4,1,17,1,1,182.91700284,17,2018,06,201806,80,1,4,7,2,,,4,2,,2,,,,,2
4634840,1,2,1,17,1,1,231.71458527,17,2018,06,201806,80,2,,,,2,,,2,,2,,,,,2
4634842,1,1,1,17,1,1,188.98841055,17,2018,06,201806,80,2,,,,2,,,2,,2,,,,,2
4634843,1,1,1,17,1,1,188.98841055,17,2018,06,201806,80,2,,,,2,,,2,,2,,,,,2
4634844,1,1,1,17,1,1,213.6804833,17,2018,06,201806,80,2,,,,2,,,2,,2,,2,,781242,2
4634845,1,1,1,17,1,1,142.84140756,17,2018,06,201806,80,1,4,4,2,,,4,2,,2,,,,,2
4634846,1,2,1,17,1,1,214.89580448,17,2018,06,201806,80,2,,,,1,4,1,2,,2,,1,48,781242,2
4634846,1,4,1,17,1,1,214.89580448,17,2018,06,201806,80,1,4,4,2,,,10,3,,2,,,,,3
4634847,1,2,1,17,1,1,245.41903966,17,2018,06,201806,80,2,,,,1,4,9,2,,2,,2,,600000,2
4634848,1,1,1,17,1,1,201.78918587,17,2018,06,201806,80,1,4,5,2,,,10,3,,2,,,,,3
4634849,1,1,1,17,1,1,208.04650105,17,2018,06,201806,80,1,4,3,2,,,9,2,,2,,,,,2
4634850,1,1,1,17,1,1,186.40685154,17,2018,06,201806,80,2,,,,2,,,2,,2,,,,,2
4634851,1,3,1,17,1,1,200.00447263,17,2018,06,201806,80,2,,,,2,,,2,,2,,,,,2
4634852,1,1,1,17,1,1,187.77558289,17,2018,06,201806,80,1,4,4,2,,,4,2,,2,,,,,2
4634852,1,4,1,17,1,1,187.77558289,17,2018,06,201806,80,1,1,3,2,,,9,2,,2,,2,,781242,2
4634853,1,1,1,17,1,1,228.23919239,17,2018,06,201806,80,1,4,5,2,,,10,3,,2,,,,,3
4634853,1,2,1,17,1,1,228.23919239,17,2018,06,201806,80,2,,,,2,,,2,,2,,,,,2
4634854,1,1,1,17,1,1,214.85403957,17,2018,06,201806,80,1,4,5,2,,,10,3,,2,,,,,3
4634854,1,2,1,17,1,1,214.85403957,17,2018,06,201806,80,2,,,,2,,,2,,2,,,,,2
4634855,1,2,1,17,1,1,254.94124634,17,2018,06,201806,80,1,4,3,2,,,9,2,,2,,,,,2
4634856,1,3,1,17,1,1,185.80901575,17,2018,06,201806,80,1,1,6,1,,1,4,2,,2,,1,48,781242,2
4634856,1,5,1,17,1,1,185.80901575,17,2018,06,201806,80,1,4,3,2,,,9,2,,2,,,,,2
4634858,1,1,1,17,1,1,214.85403957,17,2018,06,201806,80,1,4,4,2,,,4,2,,2,,,,,2
4634858,1,2,1,17,1,1,214.85403957,17,2018,06,201806,80,1,4,3,2,,,8,2,,2,,,,,2
4634859,1,1,1,17,1,1,168.47542009,17,2018,06,201806,80,1,2,4,2,,,4,1,1,2,,,,,1
4634860,1,1,1,17,1,1,168.6807786,17,2018,06,201806,80,1,4,5,2,,,10,3,,2,,,,,3
4634860,1,2,1,17,1,1,168.6807786,17,2018,06,201806,80,1,4,5,2,,,10,3,,2,,,,,3
4634860,1,5,1,17,1,1,168.6807786,17,2018,06,201806,80,1,1,8,1,,1,6,2,,2,,1,48,2000000,2
4634860,1,6,1,17,1,1,168.6807786,17,2018,06,201806,80,2,,,,2,,,2,,2,,,,,2
4634861,1,1,1,17,1,1,183.15724811,17,2018,06,201806,80,1,4,7,2,,,11,2,,2,,,,,2
