DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,DSI,FEX_C,RAMA4D_D_R4,RAMA2D_D_R4,DPTO,ANO,MES,PERIODO,REGIS,P7250,P7260,P7280,P7310,P7320,P7350,P7360,P9460,P7390,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7422,P7422S1,P1806,P1519,P1883,OFICIO1,OFICIO2,RAMA2D_D,DSCY,RAMA4D_D
4634704,1,3,1,13,1,1,508.90083456,,,13,2018,06,201806,70,8,48,1,1,,,,,,,,,,,,,,,,781242,,,58,,,1,
4634722,1,1,1,15,1,1,66.02553808,,,15,2018,06,201806,70,24,48,1,1,,,,,,,,,,,,,,,,1800000,,,02,,,2,
4634724,1,2,1,15,1,1,131.86275551,5613,56,15,2018,06,201806,70,24,48,1,2,24,1,2,2,2,,,,,,,,1,2,,781242,2,,32,53,55,2,5522
4634729,1,4,1,15,1,1,52.35230179,4721,47,15,2018,06,201806,70,4,48,1,2,20,1,2,2,1,,,,,,,,1,2,,800000,2,,45,45,52,1,5221
4634732,1,2,1,15,1,1,116.37829272,6110,61,15,2018,06,201806,70,8,48,1,2,24,1,6,2,2,,,,,,,,1,2,,781242,2,,33,44,64,1,6421
4634733,1,2,1,15,1,1,67.621307122,8621,86,15,2018,06,201806,70,2,40,1,2,2,1,7,2,1,,,,,,,,1,1,1100000,1500000,2,,08,08,85,1,8512
4634750,1,2,1,15,1,1,52.35230179,4719,47,15,2018,06,201806,70,2,24,3,2,2,1,2,2,1,,,,,,,,1,1,600000,781242,2,,54,45,52,1,5219
4634769,1,1,1,15,1,1,71.233461886,5511,55,15,2018,06,201806,70,8,48,4,2,8,1,2,2,4,,,,,,,,1,2,,781242,2,,98,55,55,1,5511
4634771,1,2,1,15,1,1,67.08052349,4729,47,15,2018,06,201806,70,3,40,1,2,120,1,4,2,7,,,,,,,,1,2,,1500000,2,,11,39,52,1,5221
4634784,1,1,1,15,1,1,128.88622875,8413,84,15,2018,06,201806,70,8,40,1,2,8,4,9,2,1,,,,,,,,1,2,,6000000,2,,05,05,75,1,7512
4634791,1,2,1,17,1,1,242.70221858,,,17,2018,06,201806,70,1,6,4,1,,,,,,,,,,,,,,,,781242,,,45,,,1,
4634793,1,2,1,17,1,1,196.12359448,4719,47,17,2018,06,201806,70,36,48,1,2,36,1,3,2,1,,,,,,,,1,2,,781242,2,,45,45,52,2,5219
4634793,1,3,1,17,1,1,196.12359448,4330,43,17,2018,06,201806,70,12,48,1,2,12,1,4,2,2,,,,,,,,1,2,,800000,2,,38,93,45,1,4552
4634826,1,4,1,17,1,1,177.46585694,1081,10,17,2018,06,201806,70,14,48,1,2,14,1,8,2,2,,,,,,,,1,2,,781242,2,,38,45,15,2,1551
4634837,1,2,1,17,1,1,225.18458342,0113,01,17,2018,06,201806,70,4,48,1,2,6,4,1,2,2,,,,,,,,1,2,,900000,2,,45,61,01,1,0116
4634849,1,2,1,17,1,1,208.04650105,4921,49,17,2018,06,201806,70,52,48,1,2,52,1,9,2,8,,,,,,,,1,2,,1000000,2,,98,98,60,2,6021
4634859,1,2,1,17,1,1,168.47542009,8622,86,17,2018,06,201806,70,4,48,1,2,4,1,4,2,4,,,,,,,,1,1,781242,781242,2,,59,59,85,1,8513
4634865,1,3,1,17,1,1,252.15651457,7110,71,17,2018,06,201806,70,24,48,1,2,24,1,4,2,1,1,,,,,,,,2,,1500000,1,1,02,02,74,2,7414
4634869,1,5,1,17,1,1,195.81926048,9700,97,17,2018,06,201806,70,24,48,3,2,24,3,1,2,1,,,,,,,,1,2,,700000,2,,54,54,95,2,9500
4634878,1,1,1,17,1,1,225.75811816,8430,84,17,2018,06,201806,70,36,48,1,2,37,1,9,2,1,1,,,,,,,,2,,781242,1,2,45,44,75,2,7530
4634886,1,3,1,17,1,1,203.0998667,8121,81,17,2018,06,201806,70,24,48,1,2,24,1,9,2,1,1,,,,,,,,2,,781242,1,2,45,55,74,2,7493
4634887,1,3,1,17,1,1,275.74059806,9700,97,17,2018,06,201806,70,8,48,1,2,500,1,1,2,1,,,,,,,,1,2,,781242,2,,55,54,95,1,9500
4634891,1,2,1,17,1,1,142.1312672,8530,85,17,2018,06,201806,70,48,48,1,2,48,1,5,2,4,,,,,,,,1,2,,781242,2,,13,13,80,2,8041
4634891,1,4,1,17,1,1,142.1312672,1081,10,17,2018,06,201806,70,4,48,1,2,4,4,1,2,8,,,,,,,,1,2,,781242,2,,55,41,55,1,5529
4634899,1,3,1,17,1,1,205.7005767,8621,86,17,2018,06,201806,70,24,48,1,2,12,1,9,2,2,,,,,,,,1,2,,2000000,2,,34,39,85,2,8512
4634900,1,4,1,17,1,1,230.7222413,3811,38,17,2018,06,201806,70,1,48,1,2,2,1,9,2,1,,,,,,,,1,1,2000000,1000000,2,,84,39,90,1,9000
4634907,1,1,1,17,1,1,206.55264566,9700,97,17,2018,06,201806,70,30,48,1,2,35,3,2,2,2,,1,,,,,,,2,,900000,1,4,98,98,95,2,9500
4634941,1,1,1,19,1,1,154.44129028,4711,47,19,2018,06,201806,70,2,40,1,2,3,1,3,2,1,,1,,,,,,,2,,781000,2,,45,45,52,1,5211
4634956,1,2,1,19,1,1,151.76225807,9700,97,19,2018,06,201806,70,104,48,1,2,52,3,2,2,1,,,,,,,,1,2,,1000000,2,,59,59,95,2,9500
4634962,1,1,1,19,1,1,132.48043058,0123,01,19,2018,06,201806,70,3,48,8,2,3,8,3,2,1,,,,,,,,1,2,,781000,2,,62,62,01,1,0111
4634963,1,1,1,19,1,1,91.787042265,0123,01,19,2018,06,201806,70,4,48,4,2,4,8,4,2,8,,,,,,,,1,2,,781000,2,,95,62,01,1,0111
4634974,1,1,1,23,1,1,219.41836549,4111,41,23,2018,06,201806,70,3,49,4,2,3,5,2,2,1,,,,,,,,1,1,750000,700000,2,,95,95,45,1,4521
4634979,1,3,1,23,1,1,216.71640471,9603,96,23,2018,06,201806,70,4,48,1,2,21,1,4,2,1,,,,,,,,1,2,,781242,2,,59,59,93,1,9303
4634989,1,6,1,23,1,1,86.675,4111,41,23,2018,06,201806,70,4,48,1,2,5,1,2,2,1,,,,,,,,1,1,100000,500000,2,,95,95,45,1,4521
4634992,1,3,1,23,1,1,86.675,8610,86,23,2018,06,201806,70,3,48,1,2,5,1,9,2,1,,,,,,,,1,2,,800000,2,,59,59,85,1,8511
4634993,1,4,1,23,1,1,150.4294192,,,23,2018,06,201806,70,11,40,1,1,,,,,,,,,,,,,,,,600000,,,45,,,1,
4634999,1,5,1,23,1,1,86.675,,,23,2018,06,201806,70,8,48,1,1,,,,,,,,,,,,,,,,900000,,,59,,,1,
4635009,1,3,1,27,1,1,65.770326355,8530,85,27,2018,06,201806,70,50,48,1,2,48,2,9,2,1,,,,,,,,1,2,,900000,2,,39,39,80,2,8060
4635010,1,2,1,27,1,1,80.151185618,,,27,2018,06,201806,70,23,48,1,1,,,,,,,,,,,,,,,,800000,,,13,,,2,
4635011,1,3,1,27,1,1,55.111607511,8521,85,27,2018,06,201806,70,24,48,1,2,24,1,4,2,1,,,,,,,,1,2,,800000,2,,02,13,80,2,8021
4635012,1,1,1,27,1,1,43.556527034,9700,97,27,2018,06,201806,70,20,50,1,2,12,3,1,2,1,,,,,,,,1,2,,600000,2,,55,54,95,2,9500
4635012,1,2,1,27,1,1,43.556527034,9700,97,27,2018,06,201806,70,4,48,1,2,70,3,1,2,1,,,,,,,,1,2,,400000,2,,45,54,95,1,9500
4635016,1,1,1,41,1,1,153.3015036,9700,97,41,2018,06,201806,70,40,20,4,2,50,3,1,2,1,,,,,,,,1,2,,600000,2,,55,54,95,2,9500
4635017,1,2,1,41,1,1,210.60374149,4771,47,41,2018,06,201806,70,100,48,1,2,100,1,3,2,2,,,,,,,,1,2,,781242,2,,45,45,52,2,5233
4635021,1,1,1,41,1,1,149.5147502,4741,47,41,2018,06,201806,70,3,48,1,2,3,1,9,2,1,,,,,,,,1,1,1200000,781000,2,,98,45,52,1,5239
4635022,1,3,1,41,1,1,134.77837976,8553,85,41,2018,06,201806,70,24,48,1,2,24,1,6,2,1,,,,,,,,1,2,,781242,2,,45,13,80,2,8060
4635024,1,4,1,41,1,1,99.449944875,5320,53,41,2018,06,201806,70,24,50,1,2,24,1,9,2,1,,,,,,,,1,2,,900000,2,,19,39,64,2,6412
4635024,1,6,1,41,1,1,99.449944875,4719,47,41,2018,06,201806,70,105,48,1,2,130,1,6,2,2,,,,,,,,1,2,,800000,2,,55,45,52,2,5239
4635031,1,2,1,41,1,1,176.69332349,6499,64,41,2018,06,201806,70,4,48,1,2,32,1,9,2,2,,,,,,,,1,2,,781800,2,,33,44,65,1,6512
4635040,1,1,1,41,1,1,174.97134321,8424,84,41,2018,06,201806,70,32,48,1,2,8,1,9,2,1,,,,,,,,1,2,,781000,2,,02,18,75,2,7523
4635041,1,1,1,41,1,1,142.25183927,4729,47,41,2018,06,201806,70,3,40,1,2,3,1,2,2,1,,,1,,,,,,1,800000,800000,2,,45,45,52,1,5229
4635043,1,1,1,44,1,1,75.473474804,9001,90,44,2018,06,201806,70,259,48,1,2,259,4,1,2,1,,,,,,,,1,2,,781242,2,,15,15,92,2,9220
4635046,1,1,1,44,1,1,60.637066829,8530,85,44,2018,06,201806,70,24,48,2,2,24,1,6,2,2,,,,,,,,1,2,,900000,2,,13,13,80,2,8041
4635057,1,2,1,44,1,1,54.338925734,4773,47,44,2018,06,201806,70,4,40,1,2,12,4,1,2,1,,,,,,,,1,2,,781242,2,,45,45,52,1,5231
4635064,1,3,1,44,1,1,72.386084638,4711,47,44,2018,06,201806,70,8,40,1,2,52,1,2,2,1,,,,,,,,1,2,,781242,2,,45,45,52,1,5211
4635068,1,2,1,44,1,1,54.375521257,4771,47,44,2018,06,201806,70,104,48,1,2,104,1,5,2,1,,,,,,1,,,2,,830000,2,,13,45,52,2,5233
4635069,1,2,1,44,1,1,65.452775212,4771,47,44,2018,06,201806,70,24,42,1,2,21,1,4,2,1,,,,,,,,1,2,,781242,2,,39,45,52,2,5233
4635103,1,3,1,50,1,1,187.02058622,6110,61,50,2018,06,201806,70,52,48,4,2,52,1,9,2,1,,,,,,,,1,2,,1200000,2,,98,98,64,2,6421
4635104,1,2,1,50,1,1,237.0452898,4923,49,50,2018,06,201806,70,32,48,4,2,32,1,8,2,1,,,1,,,,,,2,,800000,2,,98,98,60,2,6021
4635107,1,2,1,50,1,1,297.08148279,5611,56,50,2018,06,201806,70,24,48,1,2,8,1,3,2,1,,,,,,,,1,1,450000,900000,2,,32,53,55,2,5521
4635114,1,2,1,50,1,1,297.01814179,4792,47,50,2018,06,201806,70,4,48,1,2,24,4,1,2,8,,,,,,,,1,2,,2000000,2,,12,45,52,1,5233
4635119,1,2,1,50,1,1,297.51359088,8415,84,50,2018,06,201806,70,4,48,1,2,300,4,9,2,2,,,,,,,,1,2,,2500000,2,,08,08,74,1,7411
4635121,1,2,1,50,1,1,206.15456769,4754,47,50,2018,06,201806,70,56,48,1,2,56,1,3,2,1,,,1,,,,,,2,,800000,2,,45,45,52,2,5235
4635139,1,2,1,50,1,1,192.83554386,4520,45,50,2018,06,201806,70,2,48,1,2,2,1,4,2,2,,,,,,,,1,1,782000,950000,2,,99,99,50,1,5020
4635140,1,2,1,50,1,1,282.61129755,4290,42,50,2018,06,201806,70,2,48,1,2,8,1,9,2,1,,,1,,,,,,2,,1500000,2,,02,02,45,1,4530
4635141,1,1,1,50,1,1,291.98184917,6820,68,50,2018,06,201806,70,12,48,1,2,18,1,3,2,2,,,,,,,,1,2,,1200000,2,,58,58,70,1,7020
4635151,1,2,1,50,1,1,303.54782964,6120,61,50,2018,06,201806,70,24,48,1,2,24,1,9,2,2,,,,,,,,1,2,,900000,2,,39,39,64,2,6425
4635162,1,3,1,50,1,1,219.44233691,4631,46,50,2018,06,201806,70,5,48,1,2,4,1,9,2,1,,,,,,,,1,1,750000,950000,2,,45,45,51,1,5125
4635167,1,1,1,50,1,1,278.73374744,0130,01,50,2018,06,201806,70,104,48,8,2,3,8,3,2,1,,,,,,,,1,1,98,800000,2,,62,62,01,2,0118
4635168,1,1,1,50,1,1,298.02629699,4111,41,50,2018,06,201806,70,26,30,1,2,26,1,7,2,1,,,,,,,,1,2,,800000,2,,39,95,45,2,4521
4635177,1,1,1,50,1,1,298.85178317,8530,85,50,2018,06,201806,70,24,48,1,2,32,1,5,2,2,,,,,,,,1,2,,2500000,2,,13,13,80,2,8011
4635189,1,1,1,50,1,1,287.21548208,8530,85,50,2018,06,201806,70,8,35,2,2,8,2,9,2,1,,,1,,,,,,2,,3000000,2,,13,13,80,1,8043
4635190,1,1,1,50,1,1,231.62677636,8544,85,50,2018,06,201806,70,25,40,1,2,25,1,9,2,2,,,,,,,,1,2,,2000000,2,,13,13,80,2,8050
4635191,1,1,1,50,1,1,284.62667514,4923,49,50,2018,06,201806,70,9,40,1,2,12,1,7,2,1,,,,,,,,1,2,,800000,2,,98,98,60,1,6042
4635195,1,2,1,50,1,1,202.46667642,5611,56,50,2018,06,201806,70,56,48,1,2,56,1,2,2,1,,,,,,,,1,2,,787000,2,,53,53,55,2,5521
4635196,1,1,1,50,1,1,301.68566732,4923,49,50,2018,06,201806,70,52,48,4,2,52,4,1,2,1,,,,,,,,1,2,,900000,2,,98,98,60,2,6042
4635198,1,7,1,50,1,1,128.59754184,4773,47,50,2018,06,201806,70,12,48,1,2,52,1,3,2,1,,,,,,,,1,2,,800000,2,,45,45,52,1,5231
4635199,1,1,1,50,1,1,293.79944027,2511,25,50,2018,06,201806,70,26,48,4,2,8,4,1,2,4,,,,,,,,1,2,,900000,2,,83,83,28,2,2811
4635199,1,2,1,50,1,1,293.79944027,9601,96,50,2018,06,201806,70,26,40,3,2,104,4,1,2,1,,,,,,,,1,2,,700000,2,,54,56,93,2,9301
4635219,1,2,1,50,1,1,279.09493344,0145,01,50,2018,06,201806,70,20,48,1,2,52,4,1,2,2,,,,,,,,1,2,,2500000,2,,19,45,01,2,0123
4635233,1,2,1,50,1,1,293.74516992,6120,61,50,2018,06,201806,70,4,48,1,2,6,1,7,2,1,,,,,,,,1,2,,1000000,2,,39,39,64,1,6421
4635235,1,2,1,50,1,1,292.92666337,1011,10,50,2018,06,201806,70,12,48,1,2,12,1,9,2,4,,,,,,,,1,2,,800000,2,,39,97,15,1,1511
4635245,1,1,1,52,1,1,230.77743575,7320,73,52,2018,06,201806,70,8,48,1,2,12,4,9,2,1,,,,,,,,1,2,,2000000,2,,05,39,74,1,7414
4635248,1,2,1,52,1,1,234.60826778,0161,01,52,2018,06,201806,70,4,20,1,2,156,4,1,2,1,,,,,,,,1,2,,800000,2,,33,61,01,1,0111
4635253,1,6,1,52,1,1,113.77370514,,,52,2018,06,201806,70,4,28,1,1,,,,,,,,,,,,,,,,400000,,,45,,,1,
4635257,1,1,1,52,1,1,228.53106713,2511,25,52,2018,06,201806,70,8,48,1,2,8,4,1,2,2,,,,,,,,1,1,300000,781242,2,,83,83,28,1,2811
4635278,1,2,1,54,1,1,453.41267574,4771,47,54,2018,06,201806,70,24,48,4,2,24,4,1,2,2,,,,,,,,1,2,,1000000,2,,41,41,52,2,5233
4635283,1,3,1,54,1,1,492.93899729,9700,97,54,2018,06,201806,70,20,48,1,2,30,3,1,2,4,,,,,,,,1,2,,2000000,2,,21,98,95,2,9500
4635290,1,2,1,54,1,1,492.03985183,,,54,2018,06,201806,70,4,48,4,1,,,,,,,,,,,,,,,,800000,,,33,,,1,
4635293,1,2,1,54,1,1,556.70018165,1410,14,54,2018,06,201806,70,4,50,4,2,12,4,1,2,1,,,,,,,,1,2,,700000,2,,79,79,18,1,1810
4635299,1,1,1,54,1,1,469.2489726,9602,96,54,2018,06,201806,70,48,30,4,2,50,4,1,2,2,,,,,,,,1,2,,600000,2,,79,57,93,2,9302
4635299,1,2,1,54,1,1,469.2489726,9200,92,54,2018,06,201806,70,3,50,1,2,3,4,1,2,1,,,,,,,,1,1,200000,781242,2,,55,45,92,1,9242
4635303,1,1,1,54,1,1,449.23482217,4620,46,54,2018,06,201806,70,35,48,3,2,300,4,1,2,1,,,,,,,,1,2,,781242,2,,54,41,51,2,5125
4635313,1,3,1,63,1,1,86.097277047,,,63,2018,06,201806,70,2,40,1,1,,,,,,,,,,,,,,,,300000,,,45,,,1,
4635323,1,1,1,63,1,1,212.39700521,3110,31,63,2018,06,201806,70,6,40,1,2,72,1,6,2,2,,,,,,,,1,2,,781000,2,,33,33,36,1,3611
4635325,1,5,1,63,1,1,271.57901108,4111,41,63,2018,06,201806,70,20,20,1,2,23,4,1,2,1,,,,,,,,1,2,,781242,2,,95,95,45,2,4521
4635328,1,1,1,63,1,1,160.66616433,4711,47,63,2018,06,201806,70,32,48,1,2,32,1,2,2,4,,,,,,,,1,2,,850000,2,,41,45,52,2,5211
4635332,1,2,1,63,1,1,108.00202333,1081,10,63,2018,06,201806,70,20,48,1,2,6,1,9,2,8,,,,,,,,1,2,,781000,2,,55,45,15,2,1551
4635333,1,1,1,63,1,1,198.67984613,1103,11,63,2018,06,201806,70,4,48,1,2,6,1,9,2,4,,,,,,,,1,2,,781000,2,,45,45,15,1,1591
4635336,1,3,1,63,1,1,182.72090346,4773,47,63,2018,06,201806,70,24,48,4,2,2,4,1,2,2,,,,,,,,1,2,,781240,2,,13,41,52,2,5231
4635354,1,2,1,63,1,1,83.819210908,9529,95,63,2018,06,201806,70,2,48,3,2,24,4,1,2,1,,,,,,,,1,2,,781242,2,,54,79,52,1,5271
4635359,1,2,1,63,1,1,172.46935075,4631,46,63,2018,06,201806,70,156,48,1,2,208,1,9,2,1,,,,,,,,1,2,,781240,2,,44,45,51,2,5125
4635360,1,2,1,63,1,1,155.71017135,9602,96,63,2018,06,201806,70,3,48,4,2,52,4,1,2,1,,,,,,,,1,2,,782000,2,,57,57,93,1,9302
4635364,1,2,1,63,1,1,136.24657889,9311,93,63,2018,06,201806,70,4,50,2,2,20,4,1,2,1,,,,,,,,1,2,,900000,2,,13,18,92,1,9241
4635364,1,4,1,63,1,1,136.24657889,9311,93,63,2018,06,201806,70,3,50,4,2,40,4,1,2,1,,,,,,,,1,2,,800000,2,,18,18,92,1,9241
4635366,1,2,1,63,1,1,195.70519861,8610,86,63,2018,06,201806,70,8,48,4,2,200,4,9,2,1,,,,,,,,1,2,,1200000,2,,59,59,85,1,8511
4635368,1,3,1,63,1,1,189.8187662,,,63,2018,06,201806,70,1,48,1,1,,,,,,,,,,,,,,,,781000,,,97,,,1,
4635372,1,1,1,63,1,1,188.50006841,4711,47,63,2018,06,201806,70,52,48,4,2,52,4,1,2,1,,,,,,,,1,2,,781240,2,,55,41,52,2,5221
4635372,1,2,1,63,1,1,188.50006841,4923,49,63,2018,06,201806,70,2,48,4,2,2,4,1,2,7,,,,,,,,1,1,830000,781240,2,,98,98,60,1,6041
4635372,1,3,1,63,1,1,188.50006841,5611,56,63,2018,06,201806,70,52,48,4,2,52,4,1,2,1,,,,,,,,1,2,,781240,2,,55,53,55,2,5521
4635376,1,1,1,63,1,1,185.98949523,8121,81,63,2018,06,201806,70,20,48,1,2,20,4,1,2,1,,,,,,,,1,2,,781000,2,,53,54,55,2,5511
4635376,1,2,1,63,1,1,185.98949523,1089,10,63,2018,06,201806,70,5,48,1,2,5,1,9,2,1,,,,,,,,1,1,800000,800000,2,,98,98,15,1,1589
4635376,1,3,1,63,1,1,185.98949523,5611,56,63,2018,06,201806,70,4,24,1,2,19,4,1,2,2,,,,,,,,1,2,,780000,2,,33,53,55,1,5521
4635378,1,2,1,63,1,1,156.37421171,8121,81,63,2018,06,201806,70,2,40,4,2,2,4,1,2,4,,,,,,,,1,1,200000,200000,2,,55,55,74,1,7493
4635380,1,3,1,63,1,1,158.89423726,,,63,2018,06,201806,70,15,24,1,1,,,,,,,,,,,,,,,,700000,,,45,,,2,
4635381,1,1,1,63,1,1,139.18349899,4520,45,63,2018,06,201806,70,12,45,1,2,12,4,1,2,1,,,1,,,,,,2,,850000,3,,58,58,74,1,7492
4635391,1,2,1,63,1,1,145.29516678,8412,84,63,2018,06,201806,70,24,40,1,2,24,2,9,2,1,,1,,,,,,,2,,3300000,1,1,13,03,75,2,7512
4635392,1,2,1,63,1,1,143.50513195,6511,65,63,2018,06,201806,70,60,48,1,2,60,1,9,2,1,,,,,,,,1,2,,782000,2,,55,38,66,2,6602
4635393,1,1,1,63,1,1,139.90764049,8890,88,63,2018,06,201806,70,2,40,4,2,2,4,1,2,2,,,,,,,,1,1,70000,781240,2,,54,54,85,1,8532
4635395,1,1,1,63,1,1,163.60827083,8412,84,63,2018,06,201806,70,250,48,1,2,250,1,9,2,1,,,,,,,,1,2,,782000,2,,55,55,75,2,7512
4635398,1,2,1,63,1,1,167.85752192,8121,81,63,2018,06,201806,70,2,48,1,2,2,4,1,2,2,,,,,,,,1,1,30000,781000,2,,55,55,74,1,7493
4635401,1,1,1,63,1,1,158.89423726,5611,56,63,2018,06,201806,70,6,25,4,2,350,1,6,2,1,,,,,,,,1,2,,781000,2,,55,53,55,1,5521
4635402,1,2,1,63,1,1,167.08182446,5611,56,63,2018,06,201806,70,52,24,4,2,24,4,1,2,1,,,,,,,,1,2,,781000,2,,39,53,55,2,5521
4635405,1,1,1,63,1,1,172.46935075,3513,35,63,2018,06,201806,70,52,48,1,2,52,1,9,2,2,,,,,,,,1,2,,800000,2,,85,85,40,2,4010
4635431,1,4,1,63,1,1,192.43558512,9529,95,63,2018,06,201806,70,2,48,1,2,2,4,1,2,1,,,,,,,,1,1,850000,781240,2,,79,79,52,1,5272
4635435,1,1,1,63,1,1,192.81651498,4923,49,63,2018,06,201806,70,1,48,1,2,1,4,1,2,6,,,,,,,,1,1,800000,1000000,2,,58,98,60,1,6041
4635435,1,2,1,63,1,1,192.81651498,1081,10,63,2018,06,201806,70,30,48,1,2,50,4,1,2,8,,,,,,,,1,2,,781000,2,,55,53,55,2,5529
4635438,1,2,1,63,1,1,166.30637137,9602,96,63,2018,06,201806,70,8,40,4,2,8,4,1,2,2,,,,,,,,1,2,,781240,2,,57,57,93,1,9302
4635438,1,3,1,63,1,1,166.30637137,8412,84,63,2018,06,201806,70,2,48,4,2,2,4,9,2,7,,,,,,,,1,1,2500000,2500000,2,,19,19,75,1,7512
4635440,1,1,1,63,1,1,165.86900751,4111,41,63,2018,06,201806,70,2,48,4,2,2,4,1,2,1,,,,,,,,1,1,60000,450000,3,,95,95,45,1,4521
4635456,1,2,1,66,1,1,374.37769642,4290,42,66,2018,06,201806,70,3,48,1,2,3,1,6,2,1,,,,,,,,1,1,1000000,781242,2,,95,95,45,1,4530
4635458,1,1,1,66,1,1,346.03467971,9700,97,66,2018,06,201806,70,4,48,3,2,12,3,1,2,1,,,,,,,,1,2,,781242,2,,54,54,95,1,9500
4635466,1,2,1,66,1,1,319.65582321,1081,10,66,2018,06,201806,70,26,48,1,2,26,1,3,2,8,,,,,,,,1,2,,781242,2,,95,95,15,2,1551
4635482,1,1,1,66,1,1,367.66003938,4773,47,66,2018,06,201806,70,24,48,1,2,24,1,2,2,1,,,,,,,,1,2,,781500,2,,45,45,52,2,5231
4635493,1,3,1,66,1,1,355.77869976,8424,84,66,2018,06,201806,70,4,48,1,2,4,4,9,2,2,,,,,,,,1,1,900000,781242,2,,34,32,75,1,7523
4635507,1,4,1,66,1,1,347.39532089,8415,84,66,2018,06,201806,70,2,48,1,2,2,4,9,2,1,,,,,,,,1,1,1800000,900000,2,,32,39,75,1,7512
4635525,1,3,1,66,1,1,314.64424019,4741,47,66,2018,06,201806,70,21,48,1,2,21,1,4,2,4,,,,,,,,1,2,,781242,2,,45,45,52,2,5239
4635533,1,1,1,66,1,1,298.32435238,4711,47,66,2018,06,201806,70,28,48,1,2,52,1,9,2,1,,,,,,,,1,2,,781242,2,,45,45,52,2,5211
