DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,P6006
4785462,1,1,1,41,1,179.43693379,41,2018,12,201812,3,1,1,1,1,1,1,3,4,,,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4785463,1,1,1,41,1,216.02614656,41,2018,12,201812,3,2,1,1,1,1,1,3,3,,,,300000,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,5,2,,2,1,4,1,1,1,1,1,3,1,1,01,
4785464,1,1,1,41,1,199.10587905,41,2018,12,201812,5,3,1,1,1,1,1,3,1,,120000000,500000,,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,4,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4785465,1,1,1,41,1,180.26391496,41,2018,12,201812,3,2,1,1,1,1,1,3,4,,,320000,,2,1,1,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,3,2,,2,1,2,1,1,1,1,1,3,1,1,01,
4785466,1,1,1,41,1,189.07571328,41,2018,12,201812,4,3,1,1,1,1,1,3,1,,60000000,350000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,,5,2,,1,1,2,1,2,1,1,1,3,1,1,01,
4785467,1,1,1,41,1,198.44009615,41,2018,12,201812,3,1,1,1,1,1,1,3,3,,,,300000,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4785468,1,1,1,41,1,145.813916,41,2018,12,201812,3,2,1,1,1,1,1,3,3,,,,300000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,3,3,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4785469,1,1,1,41,1,120.75802087,41,2018,12,201812,4,3,1,1,1,1,1,3,3,,,,500000,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,4,6,2,,2,1,4,1,1,1,1,1,3,1,1,01,
4785470,1,1,1,41,1,168.61692617,41,2018,12,201812,4,1,1,1,1,1,1,3,3,,,,500000,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,3,4,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4785471,1,1,1,41,1,91.705098259,41,2018,12,201812,4,3,1,1,1,1,1,3,1,,36000000,400000,,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,1,4,6,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4785472,1,1,1,41,1,154.21750406,41,2018,12,201812,3,2,1,1,1,1,1,3,3,,,,400000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,3,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4785473,1,1,1,41,1,204.51534672,41,2018,12,201812,4,1,1,1,1,1,1,3,3,,,,350000,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4785474,1,1,1,41,1,208.71714075,41,2018,12,201812,4,2,1,1,1,1,1,3,3,,,,300000,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,3,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4785475,1,1,1,41,1,225.88357104,41,2018,12,201812,3,2,1,1,1,1,1,3,1,,10000000,250000,,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,3,2,,1,1,4,1,1,1,1,1,3,1,1,01,
4785476,1,1,1,41,1,132.94209266,41,2018,12,201812,4,2,1,1,1,1,1,3,1,,170000000,300000,,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,1,2,1,4,1,1,1,1,1,3,1,1,01,
4785477,1,1,1,41,1,116.86596723,41,2018,12,201812,2,1,1,1,1,1,6,,5,,,150000,,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,5,2,,2,1,2,1,1,2,1,1,3,1,1,01,
4785478,1,1,1,41,1,81.71650109,41,2018,12,201812,4,3,1,1,1,1,1,3,1,,70000000,450000,,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,6,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4785479,1,1,1,41,1,207.32007675,41,2018,12,201812,2,1,1,1,1,1,1,3,4,,,300000,,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,1,2,2,1,1,1,2,,2,1,4,1,1,1,1,1,3,1,1,01,
4785480,1,1,1,41,1,158.16152239,41,2018,12,201812,2,1,1,1,1,1,3,3,1,,50000000,450000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,2,1,1,1,1,1,3,1,1,01,
4785481,1,1,1,41,1,216.46581463,41,2018,12,201812,3,2,1,1,1,1,3,3,3,,,,400000,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,1,2,2,2,,2,1,4,1,1,1,1,1,3,1,1,01,
4785482,1,1,1,44,1,87.073485289,44,2018,12,201812,2,1,1,1,1,1,1,3,3,,,,200000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4785483,1,1,1,44,1,46.779353043,44,2018,12,201812,3,1,1,1,1,1,1,3,1,,3000000,400000,,2,1,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4785484,1,1,1,44,1,54.830740391,44,2018,12,201812,4,2,1,1,1,1,1,3,3,,,,400000,2,1,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4785485,1,1,1,44,1,79.022097941,44,2018,12,201812,2,1,1,1,1,1,1,3,3,,,,300000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,3,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4785486,1,1,1,44,1,26.116311492,44,2018,12,201812,4,3,1,1,1,10,1,3,1,,50000000,450000,,2,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,1,2,1,3,4,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4785487,1,1,1,44,1,56.454331497,44,2018,12,201812,3,1,1,1,1,1,6,,4,,,300000,,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,,2,1,2,1,1,2,1,1,3,1,2,01,
4785488,1,1,1,44,1,26.116311492,44,2018,12,201812,4,2,1,2,1,1,1,3,1,,98,300000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,,2,1,2,1,1,1,1,1,3,1,2,01,
4785489,1,1,1,44,1,26.116311492,44,2018,12,201812,3,2,1,1,1,10,1,3,1,,98,400000,,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,3,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4785490,1,1,1,44,1,52.561918377,44,2018,12,201812,3,1,1,1,1,10,1,3,3,,,,400000,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,3,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4785491,1,1,1,44,1,42.68985236,44,2018,12,201812,4,1,2,1,1,1,1,3,1,,98,200000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,4,1,1,1,2,1,3,1,2,01,
4785492,1,1,1,44,1,66.655673107,44,2018,12,201812,3,1,2,1,1,1,5,5,3,,,,150000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,5,2,,1,1,2,1,0,2,2,1,3,1,2,01,
4785493,1,1,1,44,1,56.912101071,44,2018,12,201812,4,3,2,1,1,1,1,3,1,,98,150000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,5,2,,1,1,2,1,1,1,2,1,3,1,2,01,
4785494,1,1,1,44,1,54.830740391,44,2018,12,201812,3,2,2,1,1,10,1,3,5,,,200000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,3,2,,1,1,4,1,1,1,2,1,3,1,2,01,
4785495,1,1,1,44,1,107.62616799,44,2018,12,201812,3,2,2,1,1,1,1,3,4,,,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,5,2,,1,1,2,1,1,1,2,1,3,1,2,01,
4785496,1,1,1,44,1,98.322942348,44,2018,12,201812,2,1,2,1,1,10,1,3,3,,,,200000,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,1,2,2,,2,1,2,1,1,1,2,1,3,1,2,01,
4785497,1,1,1,44,1,156.6351724,44,2018,12,201812,3,2,2,1,1,1,1,3,3,,,,200000,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,4,2,,2,1,4,1,1,1,2,1,3,1,2,01,
4785498,1,1,1,44,1,36.092178949,44,2018,12,201812,4,3,1,1,1,1,1,3,1,,98,700000,,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,3,8,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4785499,1,1,1,44,1,49.767405881,44,2018,12,201812,2,1,1,1,1,10,1,3,3,,,,200000,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,3,2,,2,1,2,1,1,1,1,1,3,1,2,01,
4785500,1,1,1,44,1,53.037259723,44,2018,12,201812,3,2,1,1,1,10,1,3,4,,,400000,,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,4,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4785501,1,1,1,44,1,29.205453832,44,2018,12,201812,5,4,1,1,1,1,1,3,1,,98,500000,,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,6,12,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4785502,1,1,1,44,1,62.751534378,44,2018,12,201812,3,2,1,1,1,10,1,3,4,,,250000,,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,4,2,,1,1,2,1,1,1,1,1,3,1,2,01,
4785503,1,1,1,44,1,33.701747371,44,2018,12,201812,5,4,1,1,1,1,1,3,1,,150000000,400000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,8,2,,1,1,4,1,1,1,1,1,3,1,2,01,
4785504,1,1,1,44,1,35.176983522,44,2018,12,201812,3,2,1,1,1,10,1,3,3,,,,350000,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,3,2,,2,1,4,1,1,1,1,1,3,1,2,01,
4785505,1,1,1,44,1,31.725438191,44,2018,12,201812,3,2,1,1,1,1,5,5,4,,,100000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,,1,1,1,1,1,2,1,1,3,1,2,01,
4785506,1,1,1,44,1,77.31655437,44,2018,12,201812,3,1,2,1,1,10,4,4,1,,30000000,200000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,2,1,1,2,2,1,3,1,2,01,
4785507,1,1,1,44,1,106.10776859,44,2018,12,201812,2,1,1,1,1,1,1,3,3,,,,400000,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,4,1,2,1,1,1,3,1,2,01,
4785508,1,1,1,44,1,80.884082158,44,2018,12,201812,3,2,1,1,1,10,1,3,1,,70000000,600000,,1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4785509,1,1,1,44,1,111.69446096,44,2018,12,201812,4,3,1,1,1,10,1,3,1,,98,400000,,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,3,4,2,,2,1,4,1,3,1,1,1,3,1,2,01,
4785510,1,1,1,44,1,52.232622983,44,2018,12,201812,5,3,1,1,1,10,1,3,1,,56000000,450000,,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,3,4,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4785511,1,1,1,44,1,52.232622983,44,2018,12,201812,4,3,1,1,1,1,1,3,4,,,500000,,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,3,3,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785512,1,1,1,44,1,62.239645462,44,2018,12,201812,5,3,1,1,1,10,1,3,1,,98,1000000,,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,1,2,1,4,5,2,,1,1,4,1,2,1,1,1,3,1,2,01,
4785513,1,1,1,44,1,66.775944142,44,2018,12,201812,6,1,1,1,1,10,1,3,1,,150000000,400000,,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,1,2,1,2,2,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785514,1,1,1,47,1,147.31869282,47,2018,12,201812,3,2,1,1,1,1,1,3,3,,,,350000,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,4,5,2,,2,1,4,1,2,1,1,1,3,1,2,01,
4785515,1,1,1,47,1,149.55207961,47,2018,12,201812,6,2,1,1,1,10,1,3,3,,,,1200000,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,3,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4785516,1,1,1,47,1,211.49148648,47,2018,12,201812,5,1,1,1,1,10,1,3,3,,,,800000,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785517,1,1,1,47,1,85.942236256,47,2018,12,201812,4,3,1,1,1,10,1,3,3,,,,660000,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,2,1,5,6,2,,2,1,4,1,4,1,1,1,7,1,1,01,
4785518,1,1,1,47,1,188.10260333,47,2018,12,201812,3,2,1,1,1,10,1,3,4,,,400000,,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,2,3,2,,2,1,4,1,4,1,1,1,7,1,1,01,
4785519,1,1,1,47,1,151.09034682,47,2018,12,201812,4,2,1,1,1,1,1,3,1,,15000000,700000,,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785520,1,1,1,47,1,85.942236256,47,2018,12,201812,4,3,1,1,1,1,1,3,3,,,,1500000,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,4,4,2,,2,1,4,1,4,1,1,1,3,1,2,01,
4785521,1,1,1,47,1,145.00615186,47,2018,12,201812,5,3,1,1,1,10,1,3,1,,100000000,1000000,,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,1,4,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785522,1,1,1,47,1,245.90947627,47,2018,12,201812,4,3,1,1,1,1,1,3,1,,200000000,1300000,,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,4,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785523,1,1,1,47,1,199.8102355,47,2018,12,201812,5,1,1,1,1,1,1,3,1,,200000000,800000,,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4785524,1,1,1,47,1,209.31899671,47,2018,12,201812,6,1,1,1,1,10,1,3,1,,98,98,,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,5,1,3,1,1,1,3,1,2,01,
4785525,1,1,1,47,1,226.55043698,47,2018,12,201812,4,2,1,1,1,10,1,3,3,,,,660000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,3,3,2,,2,1,4,1,4,1,1,1,7,1,1,01,
4785528,1,1,1,47,1,213.56663445,47,2018,12,201812,3,1,1,1,1,1,1,3,3,,,,750000,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,3,3,2,,2,1,4,1,4,1,1,1,3,1,2,01,
4785530,1,1,1,47,1,115.07258487,47,2018,12,201812,4,2,1,1,1,10,1,3,4,,,400000,,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,,2,1,4,1,4,1,1,1,7,1,1,01,
4785532,1,1,1,47,1,142.43987616,47,2018,12,201812,4,3,1,1,1,1,1,3,3,,,,905000,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,1,1,2,4,2,,2,1,4,1,4,1,1,1,3,1,2,01,
4785533,1,1,1,47,1,187.32695862,47,2018,12,201812,3,1,1,1,1,1,1,3,3,,,,660000,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,,2,1,4,1,4,1,1,1,7,1,1,01,
4785535,1,1,1,47,1,143.74172446,47,2018,12,201812,4,3,1,1,1,1,1,3,4,,,700000,,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785536,1,1,1,47,1,128.80793824,47,2018,12,201812,5,3,1,1,1,1,1,3,1,,230000000,700000,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,1,3,3,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785537,1,1,1,47,1,156.85992714,47,2018,12,201812,4,3,1,1,1,10,1,3,1,,180000000,600000,,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,3,6,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785538,1,1,1,47,1,104.65576128,47,2018,12,201812,3,2,1,1,1,1,1,3,3,,,,800000,1,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,4,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785539,1,1,1,47,1,198.88244388,47,2018,12,201812,5,4,1,1,1,1,1,3,4,,,600000,,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,1,2,1,4,7,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785540,1,1,1,47,1,182.84147985,47,2018,12,201812,5,4,1,1,1,10,1,3,3,,,,400000,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,1,6,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785541,1,1,1,47,1,202.70110534,47,2018,12,201812,4,3,1,1,1,1,1,3,4,,,500000,,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,1,2,1,4,12,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785542,1,1,1,47,1,199.8102355,47,2018,12,201812,4,1,1,1,1,10,1,3,4,,,500000,,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,,1,1,2,1,3,1,1,1,3,1,2,01,
4785544,1,1,1,47,1,117.44205201,47,2018,12,201812,5,3,1,1,1,10,1,3,1,,98,800000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,6,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785545,1,1,1,47,1,169.57386358,47,2018,12,201812,3,2,1,1,1,1,1,3,3,,,,600000,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,1,2,2,1,3,5,2,,1,1,2,1,3,1,1,1,3,1,2,01,
4785546,1,1,1,47,1,185.19990078,47,2018,12,201812,5,3,1,1,1,10,1,3,4,,,1000000,,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,2,1,3,4,2,,2,1,4,1,3,1,1,1,3,1,1,01,
4785548,1,1,1,47,1,252.80185578,47,2018,12,201812,3,2,1,1,1,10,1,3,5,,,400000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,,2,1,2,1,3,1,1,1,3,1,2,01,
4785549,1,1,1,47,1,165.12871405,47,2018,12,201812,4,2,1,1,1,1,1,3,1,,98,400000,,1,1,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,3,5,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785550,1,1,1,47,1,152.76953899,47,2018,12,201812,3,2,1,1,1,10,1,3,3,,,,500000,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,1,3,4,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4785551,1,1,1,47,1,125.81832364,47,2018,12,201812,4,3,1,1,1,10,3,3,1,,200000000,700000,,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,5,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785552,1,1,1,47,1,212.76719612,47,2018,12,201812,4,3,1,1,1,1,1,3,1,,130000000,600000,,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,5,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785553,1,1,1,47,1,189.26824763,47,2018,12,201812,5,2,1,1,1,10,1,3,5,,,400000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,2,1,3,1,1,1,3,1,2,01,
4785554,1,1,1,47,1,174.26990817,47,2018,12,201812,3,2,1,1,1,10,1,3,5,,,500000,,1,2,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,1,4,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785555,1,1,1,47,1,210.00369432,47,2018,12,201812,4,3,1,1,1,1,1,3,1,,130000000,700000,,1,1,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785556,1,1,1,47,1,226.29285505,47,2018,12,201812,4,3,1,1,1,10,1,3,3,,,,650000,2,2,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,2,1,2,2,1,3,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4785557,1,1,1,47,1,188.14133541,47,2018,12,201812,4,2,1,1,1,10,1,3,1,,99,600000,,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,3,2,,2,1,4,1,3,1,1,1,3,1,2,01,
4785558,1,1,1,47,1,163.73157652,47,2018,12,201812,4,2,1,1,1,10,1,3,3,,,,750000,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,4,4,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4785559,1,1,1,47,1,86.350927471,47,2018,12,201812,4,3,1,1,1,10,1,3,2,98,100000000,700000,,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,2,2,1,4,5,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785560,1,1,1,47,1,185.19990078,47,2018,12,201812,4,2,1,1,1,10,1,3,1,,180000000,700000,,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,3,4,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4785561,1,1,1,47,1,127.77471159,47,2018,12,201812,4,1,1,1,1,10,1,3,3,,,,550000,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,,1,1,4,1,3,1,1,1,3,1,2,01,
4785562,1,1,1,50,1,256.23100474,50,2018,12,201812,4,3,1,1,1,1,1,3,1,,32000000,3000000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,5,2,,1,1,4,1,6,1,1,1,3,1,1,01,
4785563,1,1,1,50,1,188.29945171,50,2018,12,201812,4,2,1,1,1,1,1,3,1,,350000000,1000000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,3,3,2,,1,1,2,1,3,1,1,1,6,1,2,01,
4785564,1,1,1,50,1,128.95282773,50,2018,12,201812,3,2,1,1,1,1,1,4,3,,,,430000,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,5,2,,2,1,4,1,3,2,1,1,3,1,2,01,
4785565,1,1,1,50,1,297.17548984,50,2018,12,201812,3,2,1,1,1,1,1,4,3,,,,350000,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,3,4,2,,4,1,2,1,3,2,1,1,7,1,2,01,
4785566,1,1,1,50,1,256.7365446,50,2018,12,201812,3,2,1,1,1,1,1,3,4,,,750000,,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,4,1,3,1,1,1,6,1,2,01,
4785567,1,1,1,50,1,214.54560281,50,2018,12,201812,2,2,1,1,1,1,1,3,1,,380000000,700000,,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,2,2,,1,1,4,1,3,1,1,1,7,1,2,01,
4785568,1,1,1,50,1,199.8472688,50,2018,12,201812,2,1,1,1,1,1,1,3,3,,,,350000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,1,1,2,1,3,1,1,1,3,1,1,01,
4785569,1,1,1,50,1,229.68438524,50,2018,12,201812,3,2,1,1,1,1,1,3,1,,12000000,600000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,4,1,3,1,1,1,3,1,1,01,
4785570,1,1,1,50,1,264.36578907,50,2018,12,201812,3,2,1,1,1,1,1,3,3,,,,600000,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,3,1,1,1,1,4,1,3,1,1,1,3,1,1,01,
4785571,1,1,1,50,1,344.49509153,50,2018,12,201812,5,4,1,1,1,1,1,3,1,,310000000,3000000,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,3,2,,1,1,4,1,6,1,1,1,3,1,1,01,
4785572,1,1,1,50,1,165.62521983,50,2018,12,201812,4,3,1,1,1,1,1,3,1,,120000000,700000,,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,3,2,,1,1,4,1,3,1,1,1,3,1,2,01,
