DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,INI,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P7430,P7440,P7450,P7452,P7454,P7456,P7458,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921
4786577,1,1,1,50,1,1,254.86361543,50,2018,12,201812,80,1,4,4,2,,,9,2,,2,,,,,2
4786580,1,1,1,50,1,1,128.95282773,50,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786581,1,1,1,50,1,1,295.97399409,50,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786581,1,2,1,50,1,1,295.97399409,50,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786583,1,1,1,50,1,1,204.53788931,50,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786584,1,1,1,50,1,1,206.06658641,50,2018,12,201812,80,1,4,4,2,,,4,2,,2,,,,,2
4786585,1,1,1,50,1,1,303.68774734,50,2018,12,201812,80,1,4,1,2,,,9,2,,2,,,,,2
4786588,1,1,1,50,1,1,353.87633255,50,2018,12,201812,80,1,2,5,2,,,12,3,,2,,2,,1700000,3
4786588,1,2,1,50,1,1,353.87633255,50,2018,12,201812,80,2,,,,2,,,2,,2,,1,20,700000,2
4786588,1,3,1,50,1,1,353.87633255,50,2018,12,201812,80,2,,,,1,2,2,2,,2,,,,,2
4786590,1,1,1,50,1,1,509.72723087,50,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786592,1,2,1,50,1,1,215.79807906,50,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786592,1,4,1,50,1,1,215.79807906,50,2018,12,201812,80,1,1,3,2,,,9,2,,2,,,,,2
4786592,1,5,1,50,1,1,215.79807906,50,2018,12,201812,80,1,4,4,2,,,8,2,,2,,,,,2
4786594,1,2,1,50,1,1,294.91309276,50,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786594,1,4,1,50,1,1,294.91309276,50,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786596,1,2,1,50,1,1,250.74869868,50,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786597,1,1,1,50,1,1,223.92684383,50,2018,12,201812,80,1,3,4,2,,,4,2,,2,,,,,2
4786597,1,2,1,50,1,1,223.92684383,50,2018,12,201812,80,1,3,4,2,,,4,2,,2,,,,,2
4786599,1,2,1,50,1,1,327.04534055,50,2018,12,201812,80,1,1,8,1,,1,12,2,,2,,1,48,900000,2
4786607,1,1,1,50,1,1,242.03821059,50,2018,12,201812,80,1,4,5,2,,,8,3,,2,,,,,3
4786607,1,2,1,50,1,1,242.03821059,50,2018,12,201812,80,1,2,6,2,,,8,2,,2,,2,,8000000,2
4786635,1,1,1,52,1,1,87.637144375,52,2018,12,201812,80,1,4,5,1,,4,8,3,,2,,,,,3
4786635,1,4,1,52,1,1,87.637144375,52,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786635,1,6,1,52,1,1,87.637144375,52,2018,12,201812,80,1,4,4,2,,,4,2,,2,,,,,2
4786636,1,3,1,52,1,1,168.47217625,52,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786637,1,1,1,52,1,1,153.29202697,52,2018,12,201812,80,1,1,5,2,,,10,3,,2,,,,,3
4786641,1,1,1,52,1,1,168.39454107,52,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786641,1,3,1,52,1,1,168.39454107,52,2018,12,201812,80,2,,,,1,4,4,2,,2,,,,,2
4786641,1,5,1,52,1,1,168.39454107,52,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786641,2,3,2,52,1,1,168.39454107,52,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786643,1,2,1,52,1,1,149.31545375,52,2018,12,201812,80,1,2,2,2,,,2,2,,2,,,,,2
4786644,1,2,1,52,1,1,116.93550075,52,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786645,1,1,1,52,1,1,205.00613396,52,2018,12,201812,80,1,4,4,2,,,4,2,,2,,,,,2
4786645,1,2,1,52,1,1,205.00613396,52,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786646,1,4,1,52,1,1,77.912613982,52,2018,12,201812,80,1,4,4,2,,,4,2,,2,,,,,2
4786647,1,1,1,52,1,1,214.6944324,52,2018,12,201812,80,1,4,8,2,,,11,2,,2,,,,,2
4786649,1,1,1,52,1,1,95.772417662,52,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786649,1,2,1,52,1,1,95.772417662,52,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786651,1,3,1,52,1,1,175.08887944,52,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786652,1,2,1,52,1,1,180.32661794,52,2018,12,201812,80,1,4,3,2,,,9,2,,2,,1,48,500000,2
4786653,1,1,1,52,1,1,198.00052848,52,2018,12,201812,80,1,3,5,2,,,10,2,,2,,,,,2
4786653,1,2,1,52,1,1,198.00052848,52,2018,12,201812,80,1,2,4,2,,,4,2,,2,,,,,2
4786655,1,1,1,52,1,1,157.85719103,52,2018,12,201812,80,1,4,4,2,,,8,2,,2,,,,,2
4786656,1,2,1,52,1,1,166.9191511,52,2018,12,201812,80,1,4,4,2,,,4,2,,2,,,,,2
4786657,1,4,1,52,1,1,127.55048597,52,2018,12,201812,80,1,4,4,2,,,4,2,,2,,,,,2
4786658,1,1,1,52,1,1,177.06656502,52,2018,12,201812,80,1,2,4,2,,,4,2,,2,,,,,2
4786659,1,1,1,52,1,1,191.2124788,52,2018,12,201812,80,1,4,5,2,,,8,3,,2,,,,,3
4786659,1,2,1,52,1,1,191.2124788,52,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786663,1,1,1,52,1,1,207.13013138,52,2018,12,201812,80,1,3,4,2,,,10,3,,2,,,,,3
4786663,1,2,1,52,1,1,207.13013138,52,2018,12,201812,80,1,3,5,2,,,11,3,,2,,,,,3
4786664,1,4,1,52,1,1,184.32943172,52,2018,12,201812,80,1,4,4,2,,,4,2,,2,,,,,2
4786665,1,3,1,52,1,1,117.60337307,52,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786666,1,3,1,52,1,1,148.61453726,52,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786667,1,2,1,52,1,1,397.46665933,52,2018,12,201812,80,1,2,3,2,,,1,2,,2,,,,,2
4786667,1,3,1,52,1,1,397.46665933,52,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786668,1,3,1,52,1,1,170.44714786,52,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786669,1,2,1,52,1,1,401.41660256,52,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786669,1,3,1,52,1,1,401.41660256,52,2018,12,201812,80,1,1,2,2,,,2,2,,2,,,,,2
4786670,1,3,1,52,1,1,139.81691731,52,2018,12,201812,80,1,4,3,2,,,8,2,,2,,,,,2
4786671,1,1,1,52,1,1,335.13605715,52,2018,12,201812,80,1,4,4,2,,,4,2,,2,,,,,2
4786672,1,1,1,52,1,1,306.0924708,52,2018,12,201812,80,1,1,4,2,,,4,2,,1,2000000,,,,2
4786672,1,2,1,52,1,1,306.0924708,52,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786673,1,2,1,52,1,1,336.72490244,52,2018,12,201812,80,1,2,3,2,,,9,2,,2,,,,,2
4786674,1,2,1,52,1,1,102.5918726,52,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786674,1,5,1,52,1,1,102.5918726,52,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786674,1,7,1,52,1,1,102.5918726,52,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786674,1,8,1,52,1,1,102.5918726,52,2018,12,201812,80,1,1,3,2,,,9,2,,1,380000,1,48,700000,2
4786676,1,1,1,52,1,1,195.25149702,52,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786677,1,2,1,52,1,1,167.56802858,52,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786678,1,1,1,52,1,1,184.59306164,52,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786678,1,2,1,52,1,1,184.59306164,52,2018,12,201812,80,1,2,4,2,,,4,2,,2,,,,,2
4786680,1,2,1,52,1,1,92.697278149,52,2018,12,201812,80,1,1,4,2,,,4,2,,2,,,,,2
4786680,1,3,1,52,1,1,92.697278149,52,2018,12,201812,80,1,2,2,2,,,2,2,,2,,2,,786000,2
4786681,1,2,1,52,1,1,160.94861142,52,2018,12,201812,80,1,3,3,2,,,4,2,,2,,,,,2
4786682,1,1,1,52,1,1,194.8367934,52,2018,12,201812,80,1,1,8,2,,,12,2,,1,900000,1,20,900000,2
4786683,1,2,1,52,1,1,157.20892603,52,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786684,1,2,1,54,1,1,531.58085063,54,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786684,1,3,1,54,1,1,531.58085063,54,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786686,1,1,1,54,1,1,361.29100072,54,2018,12,201812,80,1,4,3,2,,,7,2,,2,,,,,2
4786686,1,2,1,54,1,1,361.29100072,54,2018,12,201812,80,1,4,4,2,,,4,2,,2,,,,,2
4786689,1,1,1,54,1,1,517.13877872,54,2018,12,201812,80,1,4,8,2,,,8,2,,2,,,,,2
4786691,1,2,1,54,1,1,528.35025982,54,2018,12,201812,80,1,1,3,2,,,9,2,,2,,,,,2
4786691,1,3,1,54,1,1,528.35025982,54,2018,12,201812,80,1,1,2,2,,,2,2,,2,,,,,2
4786695,1,2,1,54,1,1,434.30206604,54,2018,12,201812,80,1,2,6,2,,,9,2,,2,,,,,2
4786695,1,3,1,54,1,1,434.30206604,54,2018,12,201812,80,1,2,2,2,,,2,2,,2,,,,,2
4786695,1,5,1,54,1,1,434.30206604,54,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786696,2,2,2,54,1,1,511.57435754,54,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786698,1,2,1,54,1,1,547.69472202,54,2018,12,201812,80,1,1,3,2,,,9,2,,2,,,,,2
4786699,1,2,1,54,1,1,466.31187912,54,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786699,1,4,1,54,1,1,466.31187912,54,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786700,1,3,1,54,1,1,456.64314617,54,2018,12,201812,80,1,2,2,2,,,2,2,,2,,,,,2
4786701,1,1,1,54,1,1,450.84597073,54,2018,12,201812,80,1,4,8,2,,,9,2,,2,,,,,2
4786701,1,3,1,54,1,1,450.84597073,54,2018,12,201812,80,1,4,4,2,,,4,2,,2,,,,,2
4786702,1,1,1,54,1,1,294.06975656,54,2018,12,201812,80,1,4,4,2,,,8,2,,2,,,,,2
4786704,1,2,1,54,1,1,439.88501347,54,2018,12,201812,80,1,4,4,2,,,4,3,,2,,,,,3
4786704,1,4,1,54,1,1,439.88501347,54,2018,12,201812,80,2,,,,2,,,2,,2,,1,48,500000,2
4786706,1,4,1,54,1,1,458.30264487,54,2018,12,201812,80,1,2,4,2,,,4,2,,2,,,,,2
4786706,1,5,1,54,1,1,458.30264487,54,2018,12,201812,80,1,2,4,2,,,8,2,,2,,,,,2
4786707,1,2,1,54,1,1,427.5838087,54,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786710,1,3,1,54,1,1,486.49136657,54,2018,12,201812,80,2,,,,2,,,2,,2,,2,,500000,2
4786714,1,1,1,54,1,1,242.25724946,54,2018,12,201812,80,1,4,4,2,,,9,2,,2,,,,,2
4786715,1,1,1,54,1,1,427.5838087,54,2018,12,201812,80,1,3,8,2,,,1,2,,2,,1,40,781242,2
4786716,1,2,1,54,1,1,522.06039188,54,2018,12,201812,80,1,2,3,2,,,9,2,,2,,2,,600000,2
4786717,1,2,1,54,1,1,529.43998349,54,2018,12,201812,80,1,3,3,2,,,9,2,,2,,2,,680000,2
4786717,1,3,1,54,1,1,529.43998349,54,2018,12,201812,80,2,,,,2,,,2,,2,,1,30,600000,2
4786719,1,2,1,54,1,1,503.65333571,54,2018,12,201812,80,1,2,4,2,,,4,2,,2,,2,,700000,2
4786720,1,2,1,54,1,1,506.57937683,54,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786721,1,4,1,54,1,1,327.69994967,54,2018,12,201812,80,1,3,6,2,,,9,2,,2,,,,,2
4786723,1,1,1,54,1,1,504.04431585,54,2018,12,201812,80,1,3,3,2,,,9,2,,2,,2,,500000,2
4786724,1,1,1,54,1,1,331.43912774,54,2018,12,201812,80,1,3,3,2,,,9,2,,2,,,,,2
4786724,1,2,1,54,1,1,331.43912774,54,2018,12,201812,80,1,4,4,2,,,4,2,,2,,,,,2
4786726,1,2,1,54,1,1,552.08238531,54,2018,12,201812,80,1,2,3,2,,,9,2,,2,,,,,2
4786727,1,1,1,54,1,1,400.54685501,54,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786727,1,2,1,54,1,1,400.54685501,54,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786730,1,1,1,54,1,1,422.39672131,54,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786731,1,2,1,54,1,1,337.00500221,54,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786731,1,5,1,54,1,1,337.00500221,54,2018,12,201812,80,1,1,4,2,,,4,2,,2,,,,,2
4786734,1,2,1,63,1,1,93.68289754,63,2018,12,201812,80,1,4,6,2,,,11,2,,2,,,,,2
4786734,1,3,1,63,1,1,93.68289754,63,2018,12,201812,80,1,4,4,2,,,8,2,,2,,,,,2
4786735,1,1,1,63,1,1,189.60913337,63,2018,12,201812,80,1,3,8,2,,,10,3,,2,,,,,3
4786735,1,3,1,63,1,1,189.60913337,63,2018,12,201812,80,2,,,,2,,,2,,2,,1,40,700000,2
4786736,1,1,1,63,1,1,147.30817556,63,2018,12,201812,80,1,3,4,2,,,4,2,,2,,,,,2
4786737,1,2,1,63,1,1,203.90412165,63,2018,12,201812,80,1,1,3,2,,,9,2,,2,,1,48,781242,2
4786738,1,1,1,63,1,1,171.63334412,63,2018,12,201812,80,1,4,5,2,,,11,3,,2,,,,,3
4786738,1,2,1,63,1,1,171.63334412,63,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786740,1,2,1,63,1,1,201.72061415,63,2018,12,201812,80,1,3,7,2,,,9,2,,2,,,,,2
4786743,1,2,1,63,1,1,108.58579016,63,2018,12,201812,80,1,4,7,2,,,8,1,4,2,,1,40,800000,1
4786743,1,4,1,63,1,1,108.58579016,63,2018,12,201812,80,1,4,8,2,,,8,2,,2,,,,,2
4786744,1,2,1,63,1,1,149.37032485,63,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786745,1,2,1,63,1,1,126.45510912,63,2018,12,201812,80,1,3,4,2,,,9,2,,2,,,,,2
4786746,1,1,1,63,1,1,124.99028965,63,2018,12,201812,80,1,4,5,2,,,4,3,,2,,,,,3
4786746,1,2,1,63,1,1,124.99028965,63,2018,12,201812,80,1,1,8,2,,,9,2,,2,,1,40,782000,2
4786747,1,2,1,63,1,1,188.57621642,63,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786748,1,2,1,63,1,1,155.36448046,63,2018,12,201812,80,1,3,8,2,,,9,2,,2,,2,,98,2
4786749,1,2,1,63,1,1,114.94754581,63,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786752,1,1,1,63,1,1,70.20581706,63,2018,12,201812,80,1,4,5,2,,,8,3,,2,,,,,3
4786753,1,3,1,63,1,1,207.10837254,63,2018,12,201812,80,1,4,9,1,,1,1,2,,2,,,,782000,2
4786754,1,2,1,63,1,1,133.41419459,63,2018,12,201812,80,1,1,7,2,,,9,2,,2,,2,,900000,2
4786756,1,1,1,63,1,1,124.01705954,63,2018,12,201812,80,1,1,4,2,,,4,2,,2,,2,,700000,2
4786758,1,4,1,63,1,1,131.83533293,63,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786761,1,2,1,63,1,1,157.90900033,63,2018,12,201812,80,1,2,6,2,,,12,2,,2,,1,48,782000,2
4786761,1,3,1,63,1,1,157.90900033,63,2018,12,201812,80,1,3,8,2,,,8,2,,2,,1,48,782000,2
4786762,1,1,1,63,1,1,134.54876162,63,2018,12,201812,80,1,4,3,1,,3,8,2,,2,,2,,500000,2
4786764,1,1,1,63,1,1,283.39131204,63,2018,12,201812,80,1,1,4,2,,,4,3,,2,,,,,3
4786764,1,2,1,63,1,1,283.39131204,63,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786765,1,2,1,63,1,1,257.96579633,63,2018,12,201812,80,1,4,3,2,,,4,2,,2,,,,,2
4786765,1,4,1,63,1,1,257.96579633,63,2018,12,201812,80,1,2,4,2,,,4,2,,2,,,,,2
4786765,1,6,1,63,1,1,257.96579633,63,2018,12,201812,80,2,,,,1,4,8,2,,2,,,,,2
4786767,1,4,1,63,1,1,142.22008273,63,2018,12,201812,80,1,1,2,2,,,2,2,,2,,1,30,780000,2
4786768,1,3,1,63,1,1,135.10684256,63,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786769,1,1,1,63,1,1,156.3095135,63,2018,12,201812,80,1,4,4,2,,,4,2,,2,,2,,781242,2
4786769,1,5,1,63,1,1,156.3095135,63,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786771,1,1,1,63,1,1,207.07763223,63,2018,12,201812,80,1,4,6,2,,,4,2,,2,,2,,781242,2
4786771,1,2,1,63,1,1,207.07763223,63,2018,12,201812,80,1,4,3,2,,,9,2,,2,,2,,781242,2
4786771,1,4,1,63,1,1,207.07763223,63,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786773,1,2,1,63,1,1,192.6993794,63,2018,12,201812,80,1,3,7,2,,,9,2,,2,,1,24,400000,2
4786774,1,1,1,63,1,1,149.37032485,63,2018,12,201812,80,1,4,4,2,,,8,2,,2,,,,,2
4786775,1,1,1,63,1,1,171.63334412,63,2018,12,201812,80,1,4,5,2,,,10,2,,2,,,,,2
4786775,1,2,1,63,1,1,171.63334412,63,2018,12,201812,80,2,,,,1,4,9,2,,2,,,,,2
4786776,1,1,1,63,1,1,171.63334412,63,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786776,1,2,1,63,1,1,171.63334412,63,2018,12,201812,80,1,4,9,2,,,8,3,,2,,,,,3
4786777,1,1,1,63,1,1,73.721941115,63,2018,12,201812,80,1,4,8,2,,,9,3,,2,,,,,3
4786778,1,1,1,63,1,1,127.58967615,63,2018,12,201812,80,1,4,9,1,,4,8,2,,2,,,,,2
4786779,1,2,1,63,1,1,184.27547446,63,2018,12,201812,80,1,4,4,2,,,4,2,,2,,,,,2
4786779,1,3,1,63,1,1,184.27547446,63,2018,12,201812,80,1,1,1,1,,1,9,2,,2,,2,,781242,2
4786783,1,2,1,63,1,1,219.41788989,63,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786783,1,4,1,63,1,1,219.41788989,63,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786784,1,4,1,63,1,1,139.23114113,63,2018,12,201812,80,1,1,6,2,,,1,2,,2,,1,40,781242,2
4786785,1,1,1,63,1,1,171.63334412,63,2018,12,201812,80,1,4,3,2,,,8,2,,2,,,,,2
4786785,1,2,1,63,1,1,171.63334412,63,2018,12,201812,80,1,4,5,2,,,4,3,,2,,,,,3
4786786,1,2,1,63,1,1,131.38794793,63,2018,12,201812,80,1,1,3,2,,,9,2,,2,,,,,2
4786786,1,4,1,63,1,1,131.38794793,63,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786786,1,5,1,63,1,1,131.38794793,63,2018,12,201812,80,1,4,4,2,,,8,2,,2,,,,,2
4786788,1,7,1,63,1,1,73.721941115,63,2018,12,201812,80,2,,,,2,,,2,,2,,1,24,600000,2
4786789,1,4,1,63,1,1,73.721941115,63,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786791,1,5,1,63,1,1,102.95604725,63,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786792,1,1,1,63,1,1,147.30817556,63,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786794,1,2,1,63,1,1,215.50153717,63,2018,12,201812,80,1,3,6,2,,,9,2,,2,,1,40,782000,2
4786794,1,3,1,63,1,1,215.50153717,63,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786799,1,1,1,63,1,1,171.63334412,63,2018,12,201812,80,1,3,4,2,,,4,2,,2,,,,,2
4786799,1,2,1,63,1,1,171.63334412,63,2018,12,201812,80,1,3,4,2,,,4,2,,2,,,,,2
4786800,1,1,1,63,1,1,192.82073761,63,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786802,1,4,1,66,1,1,266.87778945,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786803,1,1,1,66,1,1,560.05381605,66,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786804,1,1,1,66,1,1,568.01199241,66,2018,12,201812,80,1,2,3,2,,,9,2,,2,,,,,2
4786805,1,4,1,66,1,1,322.58791364,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786807,1,1,1,66,1,1,381.00398824,66,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786808,1,1,1,66,1,1,366.58952591,66,2018,12,201812,80,1,4,4,2,,,4,2,,2,,,,,2
4786809,1,2,1,66,1,1,314.023665,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786809,1,3,1,66,1,1,314.023665,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786810,1,1,1,66,1,1,306.25213994,66,2018,12,201812,80,1,1,5,2,,,10,3,,2,,,,,3
4786810,1,2,1,66,1,1,306.25213994,66,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786810,1,3,1,66,1,1,306.25213994,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786810,1,4,1,66,1,1,306.25213994,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786811,1,2,1,66,1,1,297.94018601,66,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786811,1,6,1,66,1,1,297.94018601,66,2018,12,201812,80,1,4,4,2,,,8,2,,2,,,,,2
4786812,1,3,1,66,1,1,320.76227299,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786812,1,6,1,66,1,1,320.76227299,66,2018,12,201812,80,1,2,3,2,,,9,2,,2,,,,,2
4786813,1,2,1,66,1,1,338.18036203,66,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786814,1,1,1,66,1,1,338.18036203,66,2018,12,201812,80,1,3,8,2,,,9,2,,2,,,,,2
4786815,1,3,1,66,1,1,201.12920403,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786816,1,1,1,66,1,1,341.81643519,66,2018,12,201812,80,1,1,7,2,,,7,2,,2,,2,,1200000,2
4786816,1,2,1,66,1,1,341.81643519,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786817,1,1,1,66,1,1,351.1415496,66,2018,12,201812,80,1,4,7,2,,,8,1,2,2,,,,,1
4786817,1,2,1,66,1,1,351.1415496,66,2018,12,201812,80,1,4,4,2,,,8,2,,2,,,,,2
4786818,1,1,1,66,1,1,658.18871047,66,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786820,1,2,1,66,1,1,441.00914583,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786822,1,4,1,66,1,1,322.58791364,66,2018,12,201812,80,1,1,9,2,,,12,2,,2,,,,,2
4786823,1,2,1,66,1,1,262.35417479,66,2018,12,201812,80,1,3,3,2,,,9,2,,2,,,,,2
4786825,1,1,1,66,1,1,381.00398824,66,2018,12,201812,80,1,4,3,2,,,11,2,,2,,,,,2
4786826,1,1,1,66,1,1,330.51544813,66,2018,12,201812,80,1,1,5,2,,,10,3,,2,,,,,3
4786827,1,1,1,66,1,1,366.58952591,66,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786828,1,2,1,66,1,1,338.18036203,66,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786829,1,2,1,66,1,1,291.32789508,66,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786829,1,3,1,66,1,1,291.32789508,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786830,1,2,1,66,1,1,338.18036203,66,2018,12,201812,80,1,4,4,2,,,4,2,,2,,,,,2
4786831,1,2,1,66,1,1,314.023665,66,2018,12,201812,80,1,4,3,2,,,9,2,,2,,1,24,400000,2
4786831,1,3,1,66,1,1,314.023665,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786832,1,2,1,66,1,1,297.198834,66,2018,12,201812,80,1,3,8,2,,,9,2,,2,,,,,2
4786834,1,1,1,66,1,1,381.00398824,66,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786835,1,1,1,66,1,1,351.1415496,66,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786835,1,2,1,66,1,1,351.1415496,66,2018,12,201812,80,1,3,8,2,,,9,1,1,2,,,,,1
4786836,1,2,1,66,1,1,616.97656739,66,2018,12,201812,80,1,2,3,2,,,9,2,,2,,,,,2
4786839,1,1,1,66,1,1,338.18036203,66,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786840,1,3,1,66,1,1,602.12495485,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786841,1,2,1,66,1,1,256.46398521,66,2018,12,201812,80,1,4,4,2,,,4,2,,2,,,,,2
4786845,1,1,1,66,1,1,305.49925057,66,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786845,1,2,1,66,1,1,305.49925057,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786846,1,2,1,66,1,1,277.09008668,66,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786846,1,3,1,66,1,1,277.09008668,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786854,1,3,1,66,1,1,610.50251403,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786855,1,2,1,66,1,1,249.03817894,66,2018,12,201812,80,1,1,8,2,,,9,2,,2,,2,,781242,2
4786856,1,2,1,66,1,1,266.87778945,66,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786857,1,1,1,66,1,1,295.30504021,66,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786857,1,3,1,66,1,1,295.30504021,66,2018,12,201812,80,1,3,5,2,,,10,3,,2,,,,,3
4786858,1,2,1,66,1,1,323.7658997,66,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786861,1,2,1,68,1,1,622.62279566,68,2018,12,201812,80,2,,,,1,1,6,2,,2,,1,48,781250,2
4786864,1,2,1,68,1,1,270.37821171,68,2018,12,201812,80,1,4,3,2,,,9,2,,2,,,,,2
4786867,1,2,1,68,1,1,408.34809608,68,2018,12,201812,80,2,,,,2,,,2,,2,,,,,2
4786868,1,1,1,68,1,1,592.03713016,68,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786869,1,1,1,68,1,1,620.33217421,68,2018,12,201812,80,1,4,7,2,,,8,3,,2,,,,,3
4786869,1,2,1,68,1,1,620.33217421,68,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
4786870,1,1,1,68,1,1,823.11921921,68,2018,12,201812,80,1,4,5,2,,,10,3,,2,,,,,3
