DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P6290,P6230,P6240,P6250,P6260,P6270,P6280,P6300,P6310,P6320,P6330,P6340,P6350,P6351,RABAND,FT
4732997,1,3,1,68,1,604.86989616,68,2018,10,201810,50,,3,1,,,,,,,,,,,,,1
4732997,1,4,1,68,1,604.86989616,68,2018,10,201810,50,,4,3,2,2,2,2,2,,,,,,,,1
4732997,1,5,1,68,1,604.86989616,68,2018,10,201810,50,,5,3,2,2,2,2,2,,,,,,,,1
4732998,1,1,1,68,1,669.72783715,68,2018,10,201810,50,,1,6,2,2,2,2,2,,,,,,,,1
4732999,1,1,1,68,1,748.64972227,68,2018,10,201810,50,1,1,6,2,2,2,1,,,,,,,1,,1
4733000,1,1,1,68,1,653.52921684,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733000,1,2,1,68,1,653.52921684,68,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733002,1,1,1,68,1,628.55814515,68,2018,10,201810,50,,1,4,2,2,2,2,2,,,,,,,,1
4733002,1,2,1,68,1,628.55814515,68,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733002,1,4,1,68,1,628.55814515,68,2018,10,201810,50,,4,1,,,,,,,,,,,,,1
4733003,1,1,1,68,1,373.75217129,68,2018,10,201810,50,,1,4,1,,,,,,,,,,,,1
4733004,1,1,1,68,1,513.14756026,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733005,1,1,1,68,1,577.14383505,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733005,1,2,1,68,1,577.14383505,68,2018,10,201810,50,,1,4,2,2,1,,,,,,,,,,1
4733005,1,3,1,68,1,577.14383505,68,2018,10,201810,50,,3,3,2,2,2,2,1,12,,,,,,2,1
4733005,1,4,1,68,1,577.14383505,68,2018,10,201810,50,,4,3,2,2,2,2,1,7,2,,2,,,1,1
4733006,1,1,1,68,1,444.63550938,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733006,1,2,1,68,1,444.63550938,68,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733007,1,1,1,68,1,424.34845368,68,2018,10,201810,50,,1,4,2,1,,,,,,,,,,,1
4733007,1,2,1,68,1,424.34845368,68,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733007,1,3,1,68,1,424.34845368,68,2018,10,201810,50,,2,5,,,,,,,,,,,,,1
4733008,1,1,1,68,1,424.34845368,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733008,1,2,1,68,1,424.34845368,68,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733008,1,3,1,68,1,424.34845368,68,2018,10,201810,50,,3,1,,,,,,,,,,,,,1
4733009,1,1,1,68,1,298.10117908,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733009,1,2,1,68,1,298.10117908,68,2018,10,201810,50,,2,4,1,,,,,,,,,,,,1
4733009,1,6,1,68,1,298.10117908,68,2018,10,201810,50,,6,1,,,,,,,,,,,,,1
4733010,1,1,1,68,1,608.70339241,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733011,1,1,1,68,1,521.46154014,68,2018,10,201810,50,,1,4,2,2,2,2,2,,,,,,,,1
4733011,1,2,1,68,1,521.46154014,68,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733012,1,1,1,68,1,476.41754648,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733012,1,2,1,68,1,476.41754648,68,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733013,1,1,1,68,1,623.03632069,68,2018,10,201810,50,,1,6,2,2,2,2,2,,,,,,,,1
4733013,1,2,1,68,1,623.03632069,68,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733013,1,3,1,68,1,623.03632069,68,2018,10,201810,50,,3,1,,,,,,,,,,,,,1
4733014,1,1,1,68,1,444.63550938,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733014,1,2,1,68,1,444.63550938,68,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733015,1,1,1,68,1,528.51684333,68,2018,10,201810,50,,1,6,2,2,2,2,2,,,,,,,,1
4733015,1,2,1,68,1,528.51684333,68,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733015,1,3,1,68,1,528.51684333,68,2018,10,201810,50,,3,1,,,,,,,,,,,,,1
4733015,1,4,1,68,1,528.51684333,68,2018,10,201810,50,,4,1,,,,,,,,,,,,,1
4733016,1,1,1,68,1,608.70339241,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733017,1,1,1,68,1,669.72783715,68,2018,10,201810,50,,1,4,2,2,2,2,2,,,,,,,,1
4733018,1,1,1,68,1,567.43436465,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733018,1,2,1,68,1,567.43436465,68,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733018,1,3,1,68,1,567.43436465,68,2018,10,201810,50,,3,3,2,2,2,2,2,,,,,,,,1
4733019,1,1,1,68,1,476.35698837,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733019,1,2,1,68,1,476.35698837,68,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733019,1,3,1,68,1,476.35698837,68,2018,10,201810,50,,3,1,,,,,,,,,,,,,1
4733020,1,1,1,68,1,669.72783715,68,2018,10,201810,50,,1,4,2,2,2,2,2,,,,,,,,1
4733021,1,1,1,68,1,763.52862255,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733021,1,2,1,68,1,763.52862255,68,2018,10,201810,50,,2,6,2,2,2,2,2,,,,,,,,1
4733021,1,3,1,68,1,763.52862255,68,2018,10,201810,50,,3,3,2,2,2,2,2,,,,,,,,1
4733022,1,1,1,68,1,235.20127796,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733022,1,2,1,68,1,235.20127796,68,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733022,1,3,1,68,1,235.20127796,68,2018,10,201810,50,,3,1,,,,,,,,,,,,,1
4733023,1,1,1,68,1,531.77802589,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733024,1,1,1,68,1,488.17648858,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733024,1,2,1,68,1,488.17648858,68,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733025,1,1,1,68,1,518.86793104,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733025,1,2,1,68,1,518.86793104,68,2018,10,201810,50,,2,4,2,2,2,2,1,11,,,,,,2,1
4733026,1,1,1,68,1,608.70339241,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733027,1,1,1,68,1,417.29315049,68,2018,10,201810,50,,1,4,1,,,,,,,,,,,,1
4733028,1,1,1,68,1,991.4373311,68,2018,10,201810,50,3,1,4,2,2,2,1,,,,,,,1,,1
4733028,1,2,1,68,1,991.4373311,68,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733029,1,1,1,68,1,1028.3678301,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733029,1,2,1,68,1,1028.3678301,68,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733030,1,1,1,68,1,669.72783715,68,2018,10,201810,50,,1,6,2,2,2,2,2,,,,,,,,1
4733031,1,1,1,68,1,608.70339241,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733032,1,1,1,68,1,608.70339241,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733033,1,1,1,68,1,486.44452186,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733033,1,2,1,68,1,486.44452186,68,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733034,1,1,1,68,1,771.3026177,68,2018,10,201810,50,,1,4,2,2,2,2,2,,,,,,,,1
4733034,1,2,1,68,1,771.3026177,68,2018,10,201810,50,,1,6,2,2,2,2,2,,,,,,,,1
4733035,1,1,1,68,1,550.58941003,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733035,1,2,1,68,1,550.58941003,68,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733035,1,3,1,68,1,550.58941003,68,2018,10,201810,50,,2,5,,,,,,,,,,,,,1
4733036,1,1,1,68,1,774.53554729,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733036,1,2,1,68,1,774.53554729,68,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733036,1,3,1,68,1,774.53554729,68,2018,10,201810,50,,3,4,2,2,2,2,2,,,,,,,,1
4733036,1,4,1,68,1,774.53554729,68,2018,10,201810,50,,3,3,2,2,2,2,2,,,,,,,,1
4733037,1,1,1,68,1,235.20127796,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733037,1,2,1,68,1,235.20127796,68,2018,10,201810,50,,1,4,2,2,2,2,2,,,,,,,,1
4733037,1,3,1,68,1,235.20127796,68,2018,10,201810,50,,3,1,,,,,,,,,,,,,1
4733037,1,4,1,68,1,235.20127796,68,2018,10,201810,50,,4,1,,,,,,,,,,,,,1
4733038,1,1,1,68,1,669.72783715,68,2018,10,201810,50,,1,4,2,2,2,2,2,,,,,,,,1
4733039,1,1,1,68,1,235.20127796,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733039,1,2,1,68,1,235.20127796,68,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733040,1,1,1,68,1,596.53503883,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733040,2,1,2,68,1,596.53503883,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733042,1,1,1,68,1,376.17068453,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733042,1,2,1,68,1,376.17068453,68,2018,10,201810,50,,2,4,1,,,,,,,,,,,,1
4733042,1,3,1,68,1,376.17068453,68,2018,10,201810,50,,1,3,2,2,2,2,1,12,,,,,,2,1
4733044,1,1,1,68,1,697.07019604,68,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733044,1,2,1,68,1,697.07019604,68,2018,10,201810,50,,1,4,2,2,2,2,1,10,,,,,,2,1
4733045,1,1,1,70,1,114.257658,70,2018,10,201810,50,,1,6,2,2,2,2,2,,,,,,,,1
4733045,1,2,1,70,1,114.257658,70,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733046,1,1,1,70,1,98.82317002,70,2018,10,201810,50,,1,6,2,2,2,2,2,,,,,,,,1
4733046,1,2,1,70,1,98.82317002,70,2018,10,201810,50,,2,4,1,,,,,,,,,,,,1
4733047,1,1,1,70,1,100.87502052,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733048,1,1,1,70,1,110.45467235,70,2018,10,201810,50,,1,4,1,,,,,,,,,,,,1
4733049,1,1,1,70,1,100.00133269,70,2018,10,201810,50,,1,4,1,,,,,,,,,,,,1
4733050,1,1,1,70,1,98.808564156,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733050,1,2,1,70,1,98.808564156,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733051,1,1,1,70,1,98.82317002,70,2018,10,201810,50,,1,6,2,2,2,2,2,,,,,,,,1
4733051,1,2,1,70,1,98.82317002,70,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733052,1,1,1,70,1,103.19641925,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733053,1,1,1,70,1,115.49434236,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733055,1,1,1,70,1,88.977873716,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733055,1,2,1,70,1,88.977873716,70,2018,10,201810,50,,2,4,1,,,,,,,,,,,,1
4733055,1,3,1,70,1,88.977873716,70,2018,10,201810,50,,2,3,2,2,1,,,,,,,,,,1
4733056,1,1,1,70,1,129.83044904,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733056,1,2,1,70,1,129.83044904,70,2018,10,201810,50,,2,4,2,2,2,2,1,10,,,,,,2,1
4733057,1,1,1,70,1,99.682251991,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733057,1,2,1,70,1,99.682251991,70,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733058,1,1,1,70,1,115.43582067,70,2018,10,201810,50,,1,4,2,2,2,2,1,11,,,,,,2,1
4733059,1,1,1,70,1,113.06488946,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733059,1,2,1,70,1,113.06488946,70,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733059,1,3,1,70,1,113.06488946,70,2018,10,201810,50,,2,5,,,,,,,,,,,,,1
4733060,1,1,1,70,1,109.26190382,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733060,1,2,1,70,1,109.26190382,70,2018,10,201810,50,,2,4,1,,,,,,,,,,,,1
4733061,1,1,1,70,1,103.47823256,70,2018,10,201810,50,,1,4,1,,,,,,,,,,,,1
4733061,1,2,1,70,1,103.47823256,70,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733061,1,3,1,70,1,103.47823256,70,2018,10,201810,50,2,3,6,2,2,2,1,,,,,,,1,,1
4733062,1,1,1,70,1,110.45467235,70,2018,10,201810,50,,1,4,1,,,,,,,,,,,,1
4733063,1,1,1,70,1,72.12078769,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733063,1,2,1,70,1,72.12078769,70,2018,10,201810,50,,2,4,1,,,,,,,,,,,,1
4733063,1,3,1,70,1,72.12078769,70,2018,10,201810,50,,3,1,,,,,,,,,,,,,1
4733064,1,1,1,70,1,73.893637232,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733064,1,2,1,70,1,73.893637232,70,2018,10,201810,50,,2,4,1,,,,,,,,,,,,1
4733064,1,3,1,70,1,73.893637232,70,2018,10,201810,50,,3,3,2,2,1,,,,,,,,,,1
4733065,1,1,1,70,1,93.768894146,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733065,1,4,1,70,1,93.768894146,70,2018,10,201810,50,,4,1,,,,,,,,,,,,,1
4733066,1,1,1,70,1,75.680170742,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733066,1,2,1,70,1,75.680170742,70,2018,10,201810,50,,2,2,2,2,1,,,,,,,,,,1
4733066,1,4,1,70,1,75.680170742,70,2018,10,201810,50,,4,1,,,,,,,,,,,,,1
4733066,1,5,1,70,1,75.680170742,70,2018,10,201810,50,,5,3,1,,,,,,,,,,,,1
4733067,1,1,1,70,1,107.03910653,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733067,1,2,1,70,1,107.03910653,70,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733068,1,1,1,70,1,103.66684805,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733068,1,2,1,70,1,103.66684805,70,2018,10,201810,50,,2,3,2,2,2,2,2,,,,,,,,1
4733068,1,3,1,70,1,103.66684805,70,2018,10,201810,50,,1,3,2,2,2,2,2,,,,,,,,1
4733069,1,1,1,70,1,99.696857855,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733069,1,2,1,70,1,99.696857855,70,2018,10,201810,50,,2,4,2,2,2,2,1,10,,,,,,2,1
4733070,1,1,1,70,1,132.05324633,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733070,1,2,1,70,1,132.05324633,70,2018,10,201810,50,,2,6,2,2,2,2,2,,,,,,,,1
4733071,1,1,1,70,1,106.95232008,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733071,1,2,1,70,1,106.95232008,70,2018,10,201810,50,2,2,4,2,2,2,1,,,,,,,1,,1
4733072,1,1,1,70,1,91.619224418,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733072,1,2,1,70,1,91.619224418,70,2018,10,201810,50,,2,4,1,,,,,,,,,,,,1
4733073,1,1,1,70,1,76.469251559,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733073,1,2,1,70,1,76.469251559,70,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733073,1,4,1,70,1,76.469251559,70,2018,10,201810,50,,4,1,,,,,,,,,,,,,1
4733074,1,1,1,70,1,100.87502052,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733075,1,1,1,70,1,109.26190382,70,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733075,1,2,1,70,1,109.26190382,70,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733076,1,1,1,73,1,213.2967813,73,2018,10,201810,50,,1,4,1,,,,,,,,,,,,1
4733076,1,2,1,73,1,213.2967813,73,2018,10,201810,50,,2,6,2,2,2,2,2,,,,,,,,1
4733077,1,1,1,73,1,485.85456471,73,2018,10,201810,50,1,1,3,2,2,2,1,,,,,,,1,,1
4733078,1,1,1,73,1,194.00797378,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733078,1,2,1,73,1,194.00797378,73,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733079,1,1,1,73,1,276.7076132,73,2018,10,201810,50,1,1,2,2,2,2,1,,,,,,,1,,1
4733079,1,4,1,73,1,276.7076132,73,2018,10,201810,50,,4,4,2,2,2,2,2,,,,,,,,1
4733080,1,1,1,73,1,251.63883738,73,2018,10,201810,50,,1,4,2,2,2,2,2,,,,,,,,1
4733080,1,2,1,73,1,251.63883738,73,2018,10,201810,50,,1,5,,,,,,,,,,,,,1
4733080,1,3,1,73,1,251.63883738,73,2018,10,201810,50,1,1,2,2,2,2,1,,,,,,,1,,1
4733080,1,4,1,73,1,251.63883738,73,2018,10,201810,50,2,4,2,2,2,2,1,,,,,,,1,,1
4733080,1,5,1,73,1,251.63883738,73,2018,10,201810,50,1,4,4,2,2,2,1,,,,,,,1,,1
4733081,1,1,1,73,1,265.38070434,73,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733081,1,2,1,73,1,265.38070434,73,2018,10,201810,50,,2,4,1,,,,,,,,,,,,1
4733082,1,1,1,73,1,225.21913008,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733082,1,2,1,73,1,225.21913008,73,2018,10,201810,50,4,2,4,2,2,2,1,,,,,,,1,,1
4733082,1,4,1,73,1,225.21913008,73,2018,10,201810,50,,4,3,2,2,2,2,2,,,,,,,,1
4733083,1,1,1,73,1,287.36750759,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733084,1,1,1,73,1,276.96377726,73,2018,10,201810,50,,1,4,1,,,,,,,,,,,,1
4733084,1,2,1,73,1,276.96377726,73,2018,10,201810,50,,1,3,2,2,2,2,1,12,,,,,,2,1
4733084,1,3,1,73,1,276.96377726,73,2018,10,201810,50,,1,3,2,2,2,2,2,,,,,,,,1
4733084,1,5,1,73,1,276.96377726,73,2018,10,201810,50,,5,6,2,2,2,2,2,,,,,,,,1
4733084,1,6,1,73,1,276.96377726,73,2018,10,201810,50,,6,6,2,2,2,2,2,,,,,,,,1
4733085,1,1,1,73,1,143.42231492,73,2018,10,201810,50,,1,4,1,,,,,,,,,,,,1
4733085,1,2,1,73,1,143.42231492,73,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733085,1,3,1,73,1,143.42231492,73,2018,10,201810,50,1,3,2,2,2,2,1,,,,,,,1,,1
4733086,1,1,1,73,1,332.84878574,73,2018,10,201810,50,,1,4,2,2,2,2,2,,,,,,,,1
4733086,1,2,1,73,1,332.84878574,73,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733087,1,1,1,73,1,192.37757283,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733088,1,1,1,73,1,401.92449703,73,2018,10,201810,50,,1,6,2,2,2,2,1,11,,,,,,2,1
4733088,1,2,1,73,1,401.92449703,73,2018,10,201810,50,2,2,2,2,2,2,1,,,,,,,1,,1
4733089,1,1,1,73,1,196.70199948,73,2018,10,201810,50,,1,4,1,,,,,,,,,,,,1
4733089,1,2,1,73,1,196.70199948,73,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733089,1,4,1,73,1,196.70199948,73,2018,10,201810,50,,4,4,2,2,2,2,2,,,,,,,,1
4733090,1,1,1,73,1,341.21065709,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733090,1,2,1,73,1,341.21065709,73,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733090,1,3,1,73,1,341.21065709,73,2018,10,201810,50,,2,3,2,2,2,2,2,,,,,,,,1
4733090,1,4,1,73,1,341.21065709,73,2018,10,201810,50,,2,3,2,2,2,2,2,,,,,,,,1
4733091,1,1,1,73,1,132.15613443,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733091,1,2,1,73,1,132.15613443,73,2018,10,201810,50,,2,4,1,,,,,,,,,,,,1
4733091,1,3,1,73,1,132.15613443,73,2018,10,201810,50,,3,4,1,,,,,,,,,,,,1
4733092,1,1,1,73,1,129.88720025,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733092,1,2,1,73,1,129.88720025,73,2018,10,201810,50,,2,6,2,2,1,,,,,,,,,,1
4733093,1,1,1,73,1,348.94872511,73,2018,10,201810,50,,1,4,1,,,,,,,,,,,,1
4733093,1,2,1,73,1,348.94872511,73,2018,10,201810,50,,1,3,2,2,2,2,2,,,,,,,,1
4733094,1,1,1,73,1,129.88720025,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733094,1,2,1,73,1,129.88720025,73,2018,10,201810,50,,1,4,1,,,,,,,,,,,,1
4733094,1,3,1,73,1,129.88720025,73,2018,10,201810,50,2,3,2,2,2,2,1,,,,,,,1,,1
4733095,1,1,1,73,1,351.91337265,73,2018,10,201810,50,,1,4,2,2,2,2,2,,,,,,,,1
4733096,1,1,1,73,1,215.74723275,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733096,1,2,1,73,1,215.74723275,73,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733096,1,3,1,73,1,215.74723275,73,2018,10,201810,50,2,3,4,2,2,2,1,,,,,,,1,,1
4733096,1,5,1,73,1,215.74723275,73,2018,10,201810,50,3,5,3,2,2,2,1,,,,,,,2,,1
4733097,1,1,1,73,1,268.30292068,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733097,1,2,1,73,1,268.30292068,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733098,1,1,1,73,1,194.00797378,73,2018,10,201810,50,,1,4,2,2,2,2,2,,,,,,,,1
4733098,1,2,1,73,1,194.00797378,73,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733099,1,1,1,73,1,457.05946191,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733099,1,2,1,73,1,457.05946191,73,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733099,1,3,1,73,1,457.05946191,73,2018,10,201810,50,3,3,3,2,2,2,1,,,,,,,1,,1
4733099,1,4,1,73,1,457.05946191,73,2018,10,201810,50,,2,3,2,2,2,2,2,,,,,,,,1
4733100,1,1,1,73,1,290.40050882,73,2018,10,201810,50,,1,6,2,2,2,2,2,,,,,,,,1
4733100,1,2,1,73,1,290.40050882,73,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733100,1,3,1,73,1,290.40050882,73,2018,10,201810,50,2,3,4,2,2,2,1,,,,,,,1,,1
4733101,1,1,1,73,1,129.88720025,73,2018,10,201810,50,,1,4,2,2,2,2,2,,,,,,,,1
4733101,1,2,1,73,1,129.88720025,73,2018,10,201810,50,,2,6,1,,,,,,,,,,,,1
4733101,1,3,1,73,1,129.88720025,73,2018,10,201810,50,2,3,3,2,2,2,1,,,,,,,1,,1
4733102,1,1,1,73,1,338.83663706,73,2018,10,201810,50,2,1,2,2,2,2,1,,,,,,,1,,1
4733102,1,2,1,73,1,338.83663706,73,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733103,1,1,1,73,1,425.5377312,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733103,1,2,1,73,1,425.5377312,73,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733103,1,3,1,73,1,425.5377312,73,2018,10,201810,50,,2,6,2,2,2,2,2,,,,,,,,1
4733103,1,5,1,73,1,425.5377312,73,2018,10,201810,50,1,5,4,2,2,2,1,,,,,,,1,,1
4733104,1,1,1,73,1,217.39698735,73,2018,10,201810,50,,1,6,2,2,2,2,1,8,2,,2,,,1,1
4733104,1,2,1,73,1,217.39698735,73,2018,10,201810,50,,1,6,2,2,2,2,2,,,,,,,,1
4733104,1,3,1,73,1,217.39698735,73,2018,10,201810,50,,3,1,,,,,,,,,,,,,1
4733105,1,1,1,73,1,353.5437736,73,2018,10,201810,50,,1,6,2,2,2,2,2,,,,,,,,1
4733105,1,2,1,73,1,353.5437736,73,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733106,1,1,1,73,1,322.02270164,73,2018,10,201810,50,,1,6,2,2,2,2,2,,,,,,,,1
4733106,1,2,1,73,1,322.02270164,73,2018,10,201810,50,2,2,6,2,2,2,1,,,,,,,1,,1
4733107,1,1,1,73,1,275.27237916,73,2018,10,201810,50,,1,6,2,2,2,2,2,,,,,,,,1
4733107,1,2,1,73,1,275.27237916,73,2018,10,201810,50,,2,6,2,2,2,2,2,,,,,,,,1
4733107,1,3,1,73,1,275.27237916,73,2018,10,201810,50,,1,6,2,2,2,2,2,,,,,,,,1
4733108,1,1,1,73,1,306.61888314,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733108,1,2,1,73,1,306.61888314,73,2018,10,201810,50,,2,1,,,,,,,,,,,,,1
4733108,1,3,1,73,1,306.61888314,73,2018,10,201810,50,,2,3,2,2,2,2,2,,,,,,,,1
4733108,1,6,1,73,1,306.61888314,73,2018,10,201810,50,,6,1,,,,,,,,,,,,,1
4733109,1,1,1,73,1,183.92385916,73,2018,10,201810,50,,1,4,2,2,2,2,2,,,,,,,,1
4733109,1,2,1,73,1,183.92385916,73,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733109,1,3,1,73,1,183.92385916,73,2018,10,201810,50,,3,1,,,,,,,,,,,,,1
4733109,1,4,1,73,1,183.92385916,73,2018,10,201810,50,,4,1,,,,,,,,,,,,,1
4733109,1,5,1,73,1,183.92385916,73,2018,10,201810,50,,5,1,,,,,,,,,,,,,1
4733109,1,6,1,73,1,183.92385916,73,2018,10,201810,50,,4,3,2,2,2,2,2,,,,,,,,1
4733110,1,1,1,73,1,411.12018018,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733111,1,1,1,73,1,129.88720025,73,2018,10,201810,50,,1,6,2,1,,,,,,,,,,,1
4733111,1,2,1,73,1,129.88720025,73,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733111,1,3,1,73,1,129.88720025,73,2018,10,201810,50,2,3,3,2,2,2,1,,,,,,,1,,1
4733111,1,5,1,73,1,129.88720025,73,2018,10,201810,50,,5,1,,,,,,,,,,,,,1
4733112,1,1,1,73,1,280.0688772,73,2018,10,201810,50,,1,4,2,2,2,2,2,,,,,,,,1
4733112,1,2,1,73,1,280.0688772,73,2018,10,201810,50,,2,4,2,2,2,2,2,,,,,,,,1
4733112,1,3,1,73,1,280.0688772,73,2018,10,201810,50,2,3,2,2,2,2,1,,,,,,,1,,1
4733113,1,1,1,73,1,167.87853329,73,2018,10,201810,50,,1,1,,,,,,,,,,,,,1
4733113,1,2,1,73,1,167.87853329,73,2018,10,201810,50,,2,4,1,,,,,,,,,,,,1
